"","Chemo_p_val","Chemo_avg_log2FC","Chemo_pct.1","Chemo_pct.2","Chemo_p_val_adj"
"USP8",6.49932138788675e-06,-0.423201208685734,0.509,0.303,0.237881662118043
"NRBP1",6.6276360048766e-06,-0.261609048289003,0.221,0.122,0.242578105414488
"SGIP1",6.83981851206413e-06,-0.29105903523847,0.351,0.209,0.250344197360059
"MRPS28",6.87483900527355e-06,-0.48715395764759,0.489,0.284,0.251625982432017
"PKN1",6.88070549834867e-06,-0.273155262729138,0.239,0.133,0.25184070194506
"DDX5",6.95578146885557e-06,-0.636684986064791,0.879,0.705,0.254588557541583
"VCAN",7.02549605134543e-06,-1.79893572332772,0.072,0.15,0.257140180975294
"EPRS",7.26643688713204e-06,-0.288511835806294,0.325,0.189,0.26595885650592
"MIOS",7.2845542763341e-06,-0.262063272732199,0.305,0.177,0.266621971068105
"KDM4C",7.37416883341334e-06,-0.281818727818299,0.67,0.411,0.269901953471762
"PKP4",7.45968639734029e-06,-1.21567246138631,0.425,0.42,0.273031981829052
"NTN4",7.50799531769898e-06,-0.456447430783077,0.529,0.31,0.2748001366231
"SLC25A26",7.77393591318039e-06,-0.335961965770507,0.451,0.264,0.284533828358315
"HAT1",8.04927922802512e-06,-0.290964767560056,0.253,0.143,0.294611669024948
"ITCH",8.12537166792509e-06,-0.254952316936569,0.704,0.447,0.297396728417726
"ESD",8.22182886198192e-06,-0.345747666413508,0.365,0.215,0.3009271581774
"PBRM1",8.38892080050622e-06,-0.33153983451989,0.684,0.419,0.307042890219328
"CTBS",8.41270241553374e-06,-0.276361830202664,0.236,0.132,0.307913321110951
"AQP1",8.49685726892836e-06,-1.09377669105193,0.075,0.151,0.310993472900047
"SEC13",8.59942179887284e-06,-0.356511041696301,0.305,0.174,0.314747437260545
"CDC42",8.7114716593849e-06,-0.494215486338401,0.529,0.308,0.318848574205147
"OGFRL1",8.92153450661139e-06,-0.813113736235572,0.08,0.158,0.326537084476484
"CANX",9.0026220000967e-06,-0.384063995647302,0.402,0.237,0.329504967825539
"FGF14",9.010545594827e-06,-0.735779224552353,0.448,0.269,0.329794979316263
"FRMD6",9.09819167355933e-06,-0.606586107880404,0.04,0.112,0.333002913443945
"COL14A1",9.10606414626144e-06,-0.784253916121054,0.04,0.112,0.333291053817315
"RPS19",9.18244456580166e-06,-1.30786453571603,0.397,0.398,0.336086653552907
"RPL18",9.20143813031268e-06,-1.247953523511,0.382,0.388,0.336781837007574
"PIKFYVE",9.26565901335773e-06,-0.376441623202674,0.586,0.35,0.339132385547906
"KHDRBS3",9.3372242377591e-06,-0.579972348565836,0.282,0.161,0.341751744326221
"ELP2",9.48007592238576e-06,-0.348470504217701,0.422,0.25,0.346980258835241
"ADIRF",9.59127273829844e-06,-0.80372865060355,0.043,0.115,0.351050173494461
"CERK",9.61866419587163e-06,-0.401641680952362,0.379,0.224,0.352052728233098
"MT-ND3",9.65797502737112e-06,-0.628620510999076,0.865,0.719,0.35349154397681
"OPHN1",9.67451779960961e-06,-0.367874583900986,0.466,0.285,0.354097025983512
"ALPK1",9.68903540334066e-06,-0.6940678137828,0.083,0.161,0.354628384797671
"RASIP1",9.69024443512814e-06,-0.746578441844393,0.037,0.108,0.354672636570125
"CAPNS1",9.81469991158434e-06,-0.319430339621942,0.27,0.154,0.359227831463899
"ZNF521",1.0190278627867e-05,-0.407155999556821,0.572,0.332,0.372974388058562
"SMTN",1.02048085674177e-05,-0.371117692785319,0.365,0.212,0.373506198376055
"PTGIS",1.03087408154118e-05,-0.748534390730387,0.034,0.104,0.377310222584886
"TOGARAM2",1.03548359736393e-05,-0.258297745963928,0.052,0.128,0.378997351471171
"MDN1",1.0472378951599e-05,-0.286041781469658,0.468,0.279,0.383299542007473
"LIX1-AS1",1.05193200504326e-05,-0.255280375168505,0.187,0.102,0.385017633165883
"HES1",1.05230929707451e-05,-0.799257583573907,0.052,0.125,0.38515572582224
"JUND",1.05442440942522e-05,-0.525355621943534,0.402,0.232,0.385929878093724
"EMP3",1.06067567653972e-05,-0.690869758180456,0.063,0.138,0.388217904370304
"SERP1",1.0637897715911e-05,-0.310538538927583,0.428,0.253,0.389357694300059
"PCBP1",1.0739010072775e-05,-0.332432750797759,0.256,0.143,0.393058507673639
"TRA2B",1.08266899617743e-05,-0.325146500851068,0.693,0.416,0.396267679290901
"EZH1",1.11962026984269e-05,-0.305439370567598,0.316,0.185,0.409792214965124
"TCHP",1.13759097413951e-05,-0.25257788783393,0.287,0.167,0.416369672444802
"TNFAIP8",1.15040751841913e-05,-0.750122870689969,0.115,0.194,0.421060655816587
"SNRPG",1.1667766459865e-05,-0.29987705884113,0.261,0.149,0.42705192019752
"FBLN1",1.17192324455405e-05,-1.06655416267398,0.06,0.135,0.428935626739227
"ANGPT2",1.17237741995936e-05,-0.518511916165669,0.273,0.157,0.429101859479324
"UHMK1",1.18527878954344e-05,-0.282361180349665,0.273,0.157,0.433823889760796
"PHLDB1",1.21649735408134e-05,-0.744031293413924,0.457,0.264,0.445250196567311
"AGT",1.23744296294977e-05,-0.936613877027193,0.049,0.122,0.452916498869247
"JCAD",1.23785140189619e-05,-0.787556029312839,0.049,0.121,0.453065991608024
"DENND11",1.25464765560621e-05,-0.257771817135773,0.247,0.142,0.459213588428431
"ABHD17B",1.26405032459309e-05,-0.293909242722452,0.25,0.142,0.462655059304317
"ZNF611",1.28375191309824e-05,-0.252467672818238,0.276,0.161,0.469866037713086
"MT-ATP8",1.28406796014975e-05,-0.253392446276623,0.259,0.149,0.469981714094409
"HNRNPA3",1.29329856124417e-05,-0.366768444972381,0.681,0.409,0.473360206400979
"MAX",1.31697830790771e-05,-0.424745771784109,0.491,0.29,0.4820272304773
"CTNNBL1",1.3301879025511e-05,-0.342892033481962,0.397,0.234,0.486862074212727
"ANKS1B",1.34690201832444e-05,-0.750019536694671,0.043,0.114,0.492979607726928
"LYPLA1",1.37209470662814e-05,-0.278363629004454,0.325,0.194,0.502200383572967
"MOSMO",1.43270051004746e-05,-0.448247367943893,0.463,0.279,0.524382713682469
"GNA12",1.43288937710231e-05,-0.44317286770431,0.457,0.274,0.524451840913218
"CSNK1G1",1.44336292999982e-05,-0.454195226756687,0.445,0.264,0.528285266009235
"VPS35L",1.46662439071195e-05,-0.369571162021221,0.371,0.22,0.53679919324448
"PTPRG",1.48953019728357e-05,-0.837776929342495,0.859,0.703,0.545182947507759
"ACVR1B",1.49481955460062e-05,-0.32864585839037,0.239,0.134,0.547118905179373
"IL10RB",1.51534739877628e-05,-0.461515499228911,0.046,0.117,0.554632301426105
"PTPRS",1.5760739459054e-05,-0.32846753980305,0.307,0.181,0.576858824940835
"RNF38",1.60150409240519e-05,-0.441939475074604,0.621,0.377,0.586166512861224
"TTC37",1.60754196325733e-05,-0.387063685624583,0.52,0.315,0.588376433971816
"SCFD2",1.60899080598036e-05,-0.535412302163025,0.58,0.35,0.58890672489687
"NR2C2",1.61599195783952e-05,-0.361227104412271,0.523,0.317,0.591469216488842
"FAM228B",1.61624867827192e-05,-0.327984507901896,0.376,0.225,0.591563178734304
"RCSD1",1.6239056674926e-05,-0.422832210412074,0.42,0.251,0.594365713358965
"PLXNA2",1.64170983309637e-05,-1.75559627680081,0.23,0.283,0.600882216011602
"NEO1",1.64885068957035e-05,-0.314295928933705,0.342,0.204,0.603495840889642
"UHRF2",1.67893240625287e-05,-0.392397271156548,0.417,0.249,0.614506050012612
"IMPA2",1.73525120126499e-05,-0.33493866043676,0.052,0.125,0.635119292174999
"THBS1",1.77338650730392e-05,-1.05553592761545,0.313,0.181,0.649077195538307
"SRP72",1.7802992504234e-05,-0.319064426189595,0.282,0.164,0.651607328647469
"CD34",1.79353567176509e-05,-0.785408187441104,0.06,0.132,0.656451991222742
"DMTF1",1.80586232522846e-05,-0.396718109078652,0.629,0.377,0.660963669656867
"TTC39B",1.85018060389458e-05,-0.512249653903678,0.034,0.102,0.677184602831456
"MYCBP2",1.85865372939551e-05,-0.928917952331387,0.675,0.564,0.68028585149605
"NOTCH1",1.89809533412606e-05,-0.57337281099195,0.043,0.112,0.69472187324348
"HNRNPR",1.91246930824306e-05,-0.520978543521134,0.523,0.309,0.699982891510043
"PRR14L",1.9478492037312e-05,-0.346412725657979,0.405,0.243,0.712932287057655
"HNRNPM",1.94799711256862e-05,-0.426120325795507,0.612,0.369,0.712986423171242
"ANKRD44",1.98152341113208e-05,-1.2982241246293,0.27,0.311,0.725257383708453
"RPLP2",2.01682014854117e-05,-1.22998138033275,0.532,0.476,0.738176342567553
"TMEM135",2.01778227449642e-05,-0.366573503920318,0.687,0.417,0.738528490288436
"SNX24",2.13373036369552e-05,-0.372992985322626,0.382,0.227,0.780966650416196
"SLC4A7",2.15000656079961e-05,-0.702523391211271,0.606,0.36,0.786923901318265
"NRDC",2.15510754940821e-05,-0.290335812996899,0.664,0.404,0.788790914158898
"LEPROTL1",2.16674344621375e-05,-0.477506678739736,0.267,0.153,0.793049768748696
"BCLAF1",2.1867633371005e-05,-0.442139226764915,0.606,0.361,0.800377249012153
"SPRED1",2.18935197407741e-05,-1.70141720697501,0.408,0.398,0.801324716032075
"TVP23C",2.21699563874973e-05,-0.341486721490468,0.336,0.2,0.81144257373879
"TAF13",2.22512868778234e-05,-0.356600644858777,0.172,0.092,0.814419351015215
"RTF2",2.22849100212109e-05,-0.302901257804729,0.256,0.147,0.815649991686339
"CLOCK",2.3034380371307e-05,-0.346652804657916,0.534,0.325,0.843081355970208
"PLCG2",2.30997076265879e-05,-0.335989928866603,0.98,0.93,0.845472398840743
"PPP2R5C",2.31019999818942e-05,-0.362394492233182,0.716,0.434,0.84555630133731
"DYNC1H1",2.31893064856296e-05,-0.426832017456162,0.667,0.403,0.848751806680527
"SEL1L",2.32864688889249e-05,-0.45428140147019,0.399,0.238,0.852308047803539
"NPHP3",2.33719161023722e-05,-0.400237526138008,0.468,0.282,0.855435501262924
"MAP3K1",2.35608512830734e-05,-1.03957267203273,0.198,0.258,0.86235071781177
"SHISA5",2.4206394245396e-05,-0.507109413683876,0.034,0.1,0.885978235775739
"TRAPPC12",2.49253055650204e-05,-0.388864377774067,0.549,0.323,0.912291108985314
"TNFAIP2",2.50306920372796e-05,-0.454254766150279,0.034,0.1,0.916148359256471
"GTPBP10",2.50394962570801e-05,-0.250768026194864,0.261,0.152,0.916470602505388
"XPC",2.51879127506513e-05,-0.34756573169857,0.241,0.137,0.921902794586587
"CREB1",2.54681722396157e-05,-0.34298444529473,0.54,0.332,0.932160572142175
"COPB2",2.64370122951073e-05,-0.359396535876522,0.359,0.213,0.967621087013221
"SSBP1",2.65191263413176e-05,-0.353353794704799,0.339,0.202,0.970626543218566
"PRMT2",2.65748610434161e-05,-0.533392995608978,0.54,0.326,0.972666489050074
"ARPC5",2.71355621143658e-05,-0.524227883281757,0.394,0.23,0.993188708947904
"S100A4",2.80689778110476e-05,-0.8676841550716,0.08,0.152,1
"SOX18",2.80940516321708e-05,-1.07615927460475,0.069,0.139,1
"GRK5",2.83224418091292e-05,-1.47564992381099,0.411,0.402,1
"TRAPPC10",2.85336869909763e-05,-0.468140304481772,0.5,0.298,1
"LAMP1",2.87790955425019e-05,-0.393824109872069,0.333,0.198,1
"THUMPD1",2.87868840335424e-05,-0.290717063899322,0.27,0.158,1
"MTMR6",2.88597970373801e-05,-0.345986632210535,0.261,0.152,1
"IARS2",2.88808766847495e-05,-0.294959427658045,0.267,0.156,1
"OLA1",2.9002003846875e-05,-0.368049801003666,0.491,0.304,1
"TNKS",2.93078132666774e-05,-0.276206574561936,0.733,0.458,1
"AC025159.1",2.93733048899042e-05,-0.421388996131863,0.284,0.167,1
"SCLT1",2.95061630283941e-05,-0.533201795067906,0.555,0.35,1
"GPX3",2.95724832083045e-05,-0.333421654201613,0.218,0.125,1
"SETD7",3.00690968155454e-05,-0.333252362887569,0.316,0.188,1
"MYLIP",3.06865858212181e-05,-0.282034208405913,0.218,0.124,1
"ACBD6",3.08689962182933e-05,-0.298670337044399,0.54,0.328,1
"SIN3A",3.09062532499411e-05,-0.341207833490721,0.31,0.185,1
"ABCA8",3.13632724786167e-05,-1.28487106315229,0.566,0.334,1
"MORF4L1",3.1667378929341e-05,-0.441847009334046,0.652,0.391,1
"RELCH",3.16705582166226e-05,-0.469174263046802,0.569,0.341,1
"ITGB5",3.17717309810378e-05,-0.413005305467987,0.399,0.242,1
"DMXL1",3.19039907757927e-05,-0.265073098849331,0.678,0.415,1
"TRAPPC11",3.19320743688797e-05,-0.297077112441643,0.362,0.221,1
"NUB1",3.21263538550033e-05,-0.287184693642593,0.261,0.153,1
"KITLG",3.28940955620326e-05,-0.865183503251512,0.049,0.115,1
"LAMA4",3.29490612610108e-05,-0.423730628905335,0.601,0.368,1
"CNST",3.33857122254166e-05,-0.505688482182201,0.506,0.301,1
"MRPS18C",3.39395780252271e-05,-0.25144332815424,0.201,0.114,1
"GMDS-DT",3.4486931907794e-05,-0.251669448244247,0.693,0.426,1
"EIF1",3.47693943995973e-05,-0.979589317608492,0.727,0.58,1
"NFIX",3.5329201953405e-05,-0.255950064071677,0.359,0.219,1
"ZNF518A",3.53946485370519e-05,-0.355734575066623,0.486,0.293,1
"HEYL",3.58024111650814e-05,-0.703412718837694,0.043,0.108,1
"TLK1",3.63452537899013e-05,-0.34983935816192,0.552,0.338,1
"NBDY",3.66691928833091e-05,-0.531020980900496,0.374,0.225,1
"C19orf25",3.72672695549885e-05,-0.27169529314856,0.23,0.132,1
"TUT7",3.76227822781539e-05,-0.540510600692433,0.457,0.272,1
"ARHGAP12",3.78243286462386e-05,-0.391436815133172,0.506,0.301,1
"SLC25A13",3.99136588283188e-05,-0.93441425233345,0.339,0.363,1
"SHOC2",3.99487852016463e-05,-0.438897397278666,0.615,0.378,1
"KIAA1324L",4.01576281121599e-05,-0.578133650319195,0.046,0.111,1
"RBM25",4.01847950543122e-05,-0.451549815077306,0.638,0.386,1
"TBC1D22A",4.04300743119938e-05,-1.18156824848166,0.609,0.514,1
"AGO3",4.16031860928057e-05,-0.3310376059128,0.71,0.435,1
"SEM1",4.17562151236807e-05,-0.362038033021247,0.534,0.331,1
"TNFAIP1",4.21540925003717e-05,-0.288289063553313,0.158,0.085,1
"SEC61G",4.25592061067827e-05,-0.316328321685379,0.216,0.122,1
"FRMD8",4.30032362445655e-05,-0.267869656857979,0.152,0.081,1
"NUP160",4.30345813817516e-05,-0.35512192088851,0.368,0.223,1
"KIAA2026",4.31231749688585e-05,-0.308518143645289,0.658,0.407,1
"GPR137C",4.35927737393087e-05,-0.273086436520014,0.144,0.077,1
"SETBP1",4.4534158709658e-05,-0.658125843887307,0.48,0.288,1
"APOL6",4.50268851171793e-05,-0.481828739794795,0.043,0.107,1
"SP140L",4.52332862147517e-05,-0.513583141156792,0.043,0.107,1
"RHBDD1",4.56193043572646e-05,-0.347646961234756,0.405,0.249,1
"SH3GL1",4.57092692041826e-05,-0.269942886932937,0.221,0.128,1
"SOD2",4.58257910737991e-05,-0.489423309521371,0.549,0.326,1
"TRAF3IP2-AS1",4.61972399764421e-05,-0.544767840575885,0.443,0.266,1
"AHCTF1",4.62680050154462e-05,-0.373804100840675,0.595,0.358,1
"RIC1",4.65910602053336e-05,-0.416563159473939,0.58,0.356,1
"RIPK1",4.70348160308495e-05,-0.467543258074666,0.42,0.253,1
"ZC3H13",4.72853766259035e-05,-0.474478592910663,0.503,0.303,1
"RPL3",4.74983039347065e-05,-1.20125862403753,0.299,0.325,1
"RNF144B",4.806145097451e-05,-1.12581654709533,0.095,0.164,1
"MTSS1",4.82276617268252e-05,-1.32779028658844,0.348,0.362,1
"BACE2",4.85460107644339e-05,-0.46575712494258,0.339,0.206,1
"LUM",4.85673207349866e-05,-1.94092179550527,0.126,0.192,1
"GNG11",4.86946701748735e-05,-0.933227989292112,0.103,0.171,1
"MESD",4.90546948272622e-05,-0.279905012037508,0.299,0.178,1
"POLA1",4.92556581978343e-05,-0.486722360791837,0.422,0.254,1
"SNRPD1",4.96578932043519e-05,-0.260821506392839,0.175,0.097,1
"SRPRA",4.97603225353994e-05,-0.280662185736265,0.198,0.112,1
"SECISBP2",4.99330230864315e-05,-0.472376099104221,0.566,0.344,1
"CHIC2",5.07322492826711e-05,-0.569018081418069,0.425,0.255,1
"NBL1",5.09696549774212e-05,-0.5512218281119,0.04,0.103,1
"WDR41",5.11551429524854e-05,-0.401797813757959,0.348,0.209,1
"NDUFAF2",5.17452906345332e-05,-0.41535575475445,0.471,0.289,1
"KIAA0586",5.18001702198761e-05,-0.34251212241009,0.362,0.221,1
"SPATS2",5.26134389738773e-05,-0.440472418933349,0.422,0.259,1
"CEP290",5.26326462024713e-05,-0.337387228988603,0.316,0.193,1
"TAOK3",5.2767987308531e-05,-0.48744938729758,0.684,0.424,1
"AC002070.1",5.28332371509244e-05,-0.904899935112732,0.049,0.113,1
"TOMM20",5.35126001340486e-05,-0.338644445730651,0.307,0.184,1
"RASA2",5.42950692427245e-05,-1.18644928206704,0.402,0.39,1
"ITGA5",5.45955994789887e-05,-0.370772654098329,0.256,0.15,1
"PCOLCE",5.48361896435665e-05,-0.514225346828738,0.037,0.1,1
"CNOT4",5.56011130008545e-05,-0.393808778930228,0.681,0.421,1
"UBASH3B",5.70021100965231e-05,-0.719201041567697,0.046,0.109,1
"LGALS1",5.74243244493798e-05,-1.32140609249802,0.405,0.396,1
"FBXL5",5.84968470571865e-05,-0.454888565137636,0.555,0.34,1
"ID2",5.85809728618615e-05,-1.17423675607719,0.149,0.213,1
"AL365295.1",6.11984163930012e-05,-0.82964694315517,0.057,0.122,1
"PTK2",6.12086692147294e-05,-0.852126255393473,0.79,0.629,1
"KCNT2",6.21839223820172e-05,-0.944633044964723,0.055,0.119,1
"COL4A3",6.2637877199002e-05,-0.837147281292649,0.055,0.119,1
"NR4A2",6.35732839771073e-05,-0.388898320027394,0.167,0.092,1
"L3MBTL4",6.45407517844582e-05,-0.285787011592682,0.216,0.126,1
"UBE2K",6.55307782234925e-05,-0.293437565699561,0.684,0.433,1
"NDUFC2",6.59108935251163e-05,-0.37362607164773,0.362,0.22,1
"RPS18",6.6172862899446e-05,-1.27048770453491,0.54,0.472,1
"HSBP1",6.6307084377498e-05,-0.283122088681836,0.259,0.155,1
"GRASP",6.66243743580602e-05,-0.665673896883526,0.04,0.101,1
"DLEU1",6.80211665215481e-05,-0.43742807733472,0.333,0.205,1
"ATN1",6.84042172959295e-05,-0.273607568152709,0.204,0.117,1
"SLIT2",6.84733937381743e-05,-1.00746096198139,0.06,0.125,1
"ZFYVE9",6.89025939859973e-05,-0.297536281712779,0.368,0.228,1
"PDGFB",6.90160764840243e-05,-1.11147574802636,0.089,0.155,1
"AC023509.6",6.91246170878564e-05,-0.279564598047187,0.27,0.163,1
"CDH11",7.11687440318801e-05,-0.714138806419033,0.046,0.108,1
"DNAJB14",7.14986912816987e-05,-0.488893865842822,0.529,0.325,1
"FDPS",7.18920754559639e-05,-0.349469654536517,0.21,0.12,1
"TMEM181",7.22391019469668e-05,-0.351925648845996,0.31,0.188,1
"HIVEP1",7.27967429237779e-05,-0.447208736283869,0.451,0.279,1
"ESYT2",7.4161652945488e-05,-1.30719392643533,0.67,0.554,1
"RPS6KA5",7.46529366727e-05,-0.319149270034225,0.336,0.206,1
"DNAJB11",7.64431589705807e-05,-0.265043166473854,0.187,0.105,1
"ACTG1",7.68377193489423e-05,-0.707255316514717,0.638,0.376,1
"SH3BGRL3",7.8888364955133e-05,-0.692451388042265,0.063,0.127,1
"PHF20",7.95334048434802e-05,-0.527118679275421,0.557,0.345,1
"AVL9",8.25955847001645e-05,-0.483629016692993,0.572,0.347,1
"BIRC2",8.27302503609281e-05,-0.387014606508322,0.356,0.215,1
"ARHGEF7",8.55676750324757e-05,-1.19660976271515,0.555,0.483,1
"LSS",8.63957348968326e-05,-0.326126917954297,0.23,0.136,1
"G2E3",8.66374429393288e-05,-0.367585062256954,0.302,0.183,1
"SNRNP200",8.77526150354158e-05,-0.295159634405269,0.244,0.144,1
"NBAS",8.79261110949912e-05,-0.276616194729316,0.716,0.44,1
"NECTIN3",8.81264237163405e-05,-0.268210551796658,0.221,0.13,1
"C1D",8.81325653209399e-05,-0.275498151726004,0.218,0.127,1
"CHM",8.9390444529141e-05,-0.451738784330188,0.434,0.266,1
"GIMAP5",9.07578719615445e-05,-0.626067512282759,0.049,0.11,1
"DDX3X",9.08117927950927e-05,-0.554639227375272,0.606,0.359,1
"ELN",9.08324011056966e-05,-0.868519648807079,0.04,0.1,1
"RPL19",9.14223279959632e-05,-1.16532647440901,0.532,0.468,1
"MLLT3",9.16494647134094e-05,-0.510478644021513,0.529,0.327,1
"GOSR2",9.33836196557069e-05,-0.405110440646627,0.305,0.183,1
"SUMO2",9.4432345761566e-05,-0.489167784701844,0.359,0.216,1
"CPD",9.4813468303488e-05,-0.503629341191767,0.371,0.227,1
"FIGN",9.53168121463813e-05,-0.522316857752994,0.549,0.325,1
"SEC24B",9.63055085092963e-05,-0.460873606124046,0.649,0.402,1
"SESN3",9.74723337328473e-05,-0.57281991019406,0.04,0.1,1
"FCGRT",9.74843559546741e-05,-0.717213931377958,0.115,0.179,1
"CPEB2",9.79899564833819e-05,-0.368188606868576,0.371,0.23,1
"TM9SF2",9.83094828870963e-05,-0.40450065437075,0.42,0.262,1
"CBFB",9.8989754283839e-05,-0.492848235862782,0.477,0.294,1
"NSD3",9.9274901544527e-05,-0.385582225440033,0.67,0.412,1
"PPA2",9.94672033584508e-05,-0.296443107057359,0.589,0.361,1
"R3HCC1L",9.95431786761885e-05,-0.341200208938707,0.414,0.256,1
"BCAP31",9.99345556999169e-05,-0.280705817949533,0.193,0.111,1
"EIF2S2",9.9971991192144e-05,-0.380009534528982,0.302,0.181,1
"EIF3E",0.000100055298840532,-0.442869140860678,0.5,0.305,1
"SCAMP2",0.00010015376074661,-0.2595379246701,0.216,0.126,1
"ATP6V0C",0.000100301685102555,-0.302324324385758,0.276,0.165,1
"ZNF331",0.000107111357375166,-0.643404563414334,0.279,0.168,1
"CMC1",0.000108895592481367,-0.381310169612247,0.474,0.288,1
"RPS7",0.000109278909443815,-1.04894468265966,0.365,0.37,1
"DDR2",0.000111511064177988,-0.391146538627127,0.325,0.198,1
"OSTF1",0.000111555860460288,-0.759532923471826,0.112,0.175,1
"SRGAP1",0.000112477213876074,-1.44725866476764,0.287,0.316,1
"RBM19",0.000113068045735094,-0.267040914097531,0.241,0.143,1
"POMP",0.000114455385586642,-0.574876902351537,0.408,0.246,1
"MARCH1",0.000114995993948547,-1.55171179776637,0.06,0.122,1
"PTP4A2",0.00011919668775561,-0.385012431161714,0.402,0.246,1
"RAB8B",0.000119931950783609,-0.84165397030242,0.144,0.204,1
"FAM107B",0.000120257398997009,-0.536638539119365,0.043,0.103,1
"CWC27",0.000121741153125007,-0.399142566142754,0.445,0.277,1
