"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MYL12A",5.26215225558617e-28,0.3453255173654,0.562,0.344,1.53844283344317e-23
"SCCPDH",5.44993532424115e-28,0.277251023493721,0.293,0.126,1.59334309139514e-23
"THSD4",6.26691449723284e-28,-0.310589682284064,0.034,0.193,1.83219512241099e-23
"CDO1",7.24316767167785e-28,0.26606386645891,0.251,0.099,2.11761250049173e-23
"AOX1",7.93983805584173e-28,0.254759399732318,0.204,0.067,2.32129105400589e-23
"FBXL20",8.00374621872838e-28,0.283611648618801,0.368,0.179,2.33997524450743e-23
"SERPINF1",1.00525863886303e-27,0.387441488753232,0.892,0.767,2.93897415657996e-23
"CREBRF",1.05003832181312e-27,0.287636833881838,0.434,0.232,3.06989203765284e-23
"SPOCK1",1.09534739021753e-27,0.566963357934297,0.51,0.308,3.20235763003996e-23
"TPT1",1.23038736728095e-27,0.407963458809294,0.898,0.786,3.59716050698259e-23
"LINC00598",1.23856566500772e-27,0.301169339621001,0.18,0.054,3.62107057821656e-23
"MIR29B2CHG",1.40606105711995e-27,0.273202790436963,0.378,0.188,4.11076010659588e-23
"SFRP4",1.96749618526885e-27,-0.401569905591346,0.035,0.191,5.75217184725201e-23
"DPYD-AS1",2.28929894053098e-27,0.406177367092455,0.309,0.142,6.69299438253636e-23
"ANAPC16",2.55100046141095e-27,0.263254104056912,0.375,0.186,7.45810494898106e-23
"PALLD",2.9423547108565e-27,-0.665733185590801,0.373,0.563,8.60226823266007e-23
"IL1RAPL1",2.95643147535916e-27,-0.62436345267962,0.264,0.466,8.64342306136004e-23
"TMBIM6",3.31525519554013e-27,0.302524301563209,0.61,0.396,9.69248008968113e-23
"KHDRBS3",3.55386209473313e-27,-0.537561938905733,0.167,0.361,1.03900712201618e-22
"ZC3H6",5.15240487705225e-27,0.254568844005829,0.293,0.126,1.50635708985499e-22
"RASAL2",5.71366089821257e-27,-0.451629731156891,0.255,0.482,1.67044590020143e-22
"FCHO2",7.71405761769767e-27,0.309092999274159,0.459,0.258,2.25528188511009e-22
"ERRFI1",9.26127803048245e-27,0.284342298019153,0.415,0.218,2.70762724499185e-22
"LINC02615",1.10272455172184e-26,0.268154282393038,0.186,0.06,3.22392549941397e-22
