"","Normal_p_val","Normal_avg_log2FC","Normal_pct.1","Normal_pct.2","Normal_p_val_adj","Chemo_p_val","Chemo_avg_log2FC","Chemo_pct.1","Chemo_pct.2","Chemo_p_val_adj","max_pval","minimump_p_val"
"YES1",0.0268045982840041,-0.606332350957055,0.176,0.24,1,6.11298754492437e-07,-1.0138906788879,0.233,0.301,0.0223741457131777,0.0268045982840041,1.22259713529871e-06
"GAB2",6.51260213844194e-07,-1.06365341247535,0.256,0.439,0.0238367750869113,9.12558912568123e-06,-0.678961046251683,0.336,0.384,0.334005687589059,9.12558912568123e-06,1.30252000354852e-06
"BIRC6",0.000663401015327805,-0.301887630026146,0.48,0.617,1,6.73931623094531e-07,-0.356218771326037,0.605,0.622,0.0246665713368829,0.000663401015327805,1.34786279200523e-06
"EPB41L4A",0.00916381963425068,-0.463412864729481,0.4,0.467,1,6.92982281417289e-07,-1.16423118853035,0.391,0.433,0.0253638444821542,0.00916381963425068,1.38596408261013e-06
"ASPN",0.0365874585498182,-0.370064730315803,0.08,0.141,1,7.89465374133429e-07,-0.839099424931475,0.097,0.165,0.0288952221586576,0.0365874585498182,1.57893012501128e-06
"TCF7L2",7.98295071628732e-07,-1.09890718073476,0.304,0.463,0.0292183979166832,0.039743287426595,-0.528360623861192,0.41,0.405,1,0.039743287426595,1.59658950598244e-06
"CMTM8",0.0266559339474983,-1.06753770662116,0.144,0.204,1,8.06112336996734e-07,-1.0715240269633,0.101,0.166,0.0295045176464175,0.0266559339474983,1.61222402417637e-06
"CHSY1",0.00797302556855639,-0.70576411341389,0.216,0.29,1,8.10883866055769e-07,-0.953244393072205,0.212,0.274,0.0296791603815072,0.00797302556855639,1.62176707457889e-06
"TNRC6A",0.620157106475393,0.489213886815166,0.592,0.638,1,8.21394073623776e-07,0.372967595024749,0.675,0.561,0.0300638444887038,0.620157106475393,1.64278747255933e-06
"ARHGDIB",0.000125708853716633,-0.751400842660998,0.104,0.233,1,8.4477310072402e-07,-0.677374677731743,0.078,0.142,0.0309195402595998,0.000125708853716633,1.68954548780645e-06
"APLP2",8.62519649021199e-07,-0.812264555259867,0.2,0.388,0.0315690816738249,0.140539709553721,-0.417928192790163,0.339,0.332,1,0.140539709553721,1.72503855410225e-06
"RPL9",8.78457048525178e-07,-0.732034176902766,0.472,0.637,0.03215240643307,9.21610712818403e-05,-0.454635671481228,0.43,0.459,1,9.21610712818403e-05,1.75691332536357e-06
"FBN1",0.000163768687512865,-1.34751003439564,0.144,0.268,1,8.82445359188979e-07,-1.31117364020819,0.162,0.223,0.0322983825916758,0.000163768687512865,1.76488993966815e-06
"ANXA1",0.000344799191189901,-0.74555644952592,0.128,0.242,1,9.04487867411466e-07,-0.775056628665505,0.085,0.149,0.0331051604351271,0.000344799191189901,1.80897491672463e-06
"PTN",0.0037929601251601,-0.738096102482853,0.08,0.169,1,9.31319318619306e-07,-1.01351999347278,0.082,0.146,0.0340872183807852,0.0037929601251601,1.86263776988294e-06
"DOCK11",0.00105410422375733,-0.803520951593264,0.08,0.185,1,9.42039404142142e-07,-0.864707783778088,0.099,0.163,0.0344795842310065,0.00105410422375733,1.88407792084604e-06
"ARIH1",9.71193469485582e-07,-0.426806185824136,0.336,0.526,0.0355466521766418,8.97092582613168e-05,-0.338835634255497,0.52,0.531,1,8.97092582613168e-05,1.94238599575441e-06
"C11orf96",0.0214070101027961,-0.70812770508246,0.12,0.186,1,9.7339117026813e-07,-0.908969975986105,0.075,0.14,0.0356270902229838,0.0214070101027961,1.94678139304589e-06
"ZFP36",0.0483435727659058,-0.558964903661222,0.216,0.26,1,9.81976370279214e-07,-0.965083825189796,0.209,0.266,0.0359413171285895,0.0483435727659058,1.96395177628084e-06
"YWHAZ",9.95729673141394e-07,-0.800931938948027,0.312,0.479,0.0364447017666482,2.47739204571386e-05,-0.515809966902012,0.402,0.433,0.90675026265173,2.47739204571386e-05,1.99145835480521e-06
"MKLN1",0.00725458361672921,-0.266759520619231,0.576,0.712,1,1.02567758864917e-06,-0.338232813101737,0.6,0.639,0.0375408254221484,0.00725458361672921,2.05135412528383e-06
"LGALS3",1.07248012890438e-06,-0.841469224229086,0.352,0.526,0.0392538451980291,0.00374185691630747,-0.675893466405034,0.297,0.313,1,0.00374185691630747,2.14495910759513e-06
"DOCK6",0.111938346195846,-0.506958377558737,0.16,0.2,1,1.09232212978679e-06,-0.749920690131022,0.153,0.22,0.0399800822723262,0.111938346195846,2.18464306640594e-06
"AKAP12",0.00200951219035712,-0.511268334080501,0.08,0.181,1,1.10396064522112e-06,-1.04476698864234,0.118,0.182,0.0404060635757382,0.00200951219035712,2.20792007171314e-06
"CDKAL1",6.92474540897867e-05,-0.621166097654934,0.456,0.609,1,1.11659973612394e-06,-0.417186938261431,0.52,0.559,0.0408686669418724,6.92474540897867e-05,2.23319822545291e-06
"IER2",0.305073191511071,-0.272743871266185,0.104,0.129,1,1.13984412756702e-06,-0.818022141154065,0.132,0.199,0.0417194349130805,0.305073191511071,2.2796869558894e-06
"RPS25",1.18695073021513e-06,-0.773007439844906,0.496,0.672,0.043443583676604,0.00484755410927746,-0.523579670599167,0.456,0.457,1,0.00484755410927746,2.37390005157823e-06
"LINC02542",0.00396432833328507,1.46906338090754,0.176,0.098,1,1.19635462086456e-06,0.694881655611784,0.136,0.08,0.0437877754782639,0.00396432833328507,2.39270781046475e-06
"VPS13C",1.23437192152213e-06,-0.574426900876309,0.432,0.611,0.0451792466996316,0.000115551173073752,-0.393067036514818,0.52,0.534,1,0.000115551173073752,2.46874231937023e-06
"CFAP161",0.0155227825378617,-0.820699176872762,0.072,0.139,1,1.23672388190765e-06,-0.762816835858102,0.059,0.12,0.045265330801702,0.0155227825378617,2.47344623432935e-06
"AP3B1",1.24547279357822e-06,-1.04558341714826,0.312,0.461,0.0455855497177564,1.2318752144644e-05,-0.596427371730707,0.431,0.458,0.450878647246117,1.2318752144644e-05,2.49094403595396e-06
"FNBP1",0.00234253926713751,-0.562629758221832,0.288,0.378,1,1.25857965416581e-06,-0.734138583581863,0.283,0.341,0.0460652739221227,0.00234253926713751,2.51715772430887e-06
"TGFBR2",2.38283397631649e-05,-0.487310480790449,0.512,0.667,0.8721410636716,1.26279155211839e-06,-0.456496937558114,0.523,0.559,0.0462194335990851,2.38283397631649e-05,2.52558150959427e-06
"ALG13",2.41725729646373e-05,-0.807627063734923,0.208,0.358,0.884740343078689,1.33049937926482e-06,-0.869866513685184,0.282,0.341,0.0486976077804718,2.41725729646373e-05,2.66099698830105e-06
"IL32",0.0983214499727558,-0.585810196113634,0.072,0.112,1,1.55303125176158e-06,-0.909119863564488,0.097,0.16,0.0568424968457257,0.0983214499727558,3.1060600916171e-06
"RPS15",1.56316619668869e-06,-0.817594311083063,0.464,0.626,0.0572134459650026,6.00248478057909e-06,-0.531418264093511,0.369,0.412,0.219696945453975,6.00248478057909e-06,3.12632994988882e-06
"IQGAP2",0.0040293819519326,-1.21581687853255,0.088,0.177,1,1.61576624054129e-06,-1.10205553168197,0.094,0.157,0.0591386601700519,0.0040293819519326,3.23152987038204e-06
"VAV3",7.286410585432e-05,-1.06335876382929,0.088,0.225,1,1.70609527184418e-06,-1.03291307849345,0.108,0.17,0.0624447930447687,7.286410585432e-05,3.41218763292728e-06
"SBF2",0.000471036442107058,-0.482371064700452,0.576,0.708,1,1.77232157689635e-06,-0.418037018474881,0.626,0.657,0.0648687420359835,0.000471036442107058,3.54464001266894e-06
"RAB10",4.08580842029823e-05,-0.609074455432081,0.312,0.449,1,1.77743901795961e-06,-0.639458961579085,0.391,0.437,0.0650560454963395,4.08580842029823e-05,3.55487487662975e-06
"ITPR2",8.07015730230812e-05,-0.730575198788347,0.456,0.587,1,1.7953277933963e-06,-0.793451536538332,0.471,0.513,0.0657107925660981,8.07015730230812e-05,3.59065236359072e-06
"PRKD3",0.000712019017991284,-0.591683581973957,0.2,0.312,1,1.81912783021687e-06,-0.563650470015542,0.205,0.272,0.0665818977137675,0.000712019017991284,3.63825235120767e-06
"ITPR1",0.0281254266560431,-0.294672924177386,0.304,0.38,1,1.82204619269438e-06,-0.690222953226146,0.278,0.334,0.066688712698807,0.0281254266560431,3.64408906553644e-06
"PIK3C2A",0.000218078556803347,-0.741110563695531,0.384,0.505,1,1.84688494743413e-06,-0.697068434333102,0.393,0.437,0.0675978359610367,0.000218078556803347,3.69376648388426e-06
"NCOA7",4.66072660440439e-06,-0.428194053398448,0.2,0.361,0.170587254447805,1.86702457504569e-06,-0.801496054592875,0.183,0.242,0.0683349664712473,4.66072660440439e-06,3.73404566431062e-06
"LCP2",0.0236138330806082,-0.503500424195232,0.056,0.117,1,1.91529390640417e-06,-0.721266942283271,0.056,0.115,0.0701016722682992,0.0236138330806082,3.8305841444576e-06
"SLC9A9",0.000174576924263277,-1.44701441152043,0.152,0.278,1,2.01994709817638e-06,-1.38890680138514,0.184,0.242,0.0739320837403538,0.000174576924263277,4.03989011616648e-06
"CTBP2",2.02084965021896e-06,-0.674224109381662,0.36,0.535,0.0739651180476643,0.00339772375896273,-0.472589253902253,0.492,0.493,1,0.00339772375896273,4.04169521660461e-06
"MAP3K1",2.38385529672694e-05,-0.938098977566506,0.176,0.322,0.872514877155028,2.03466485875125e-06,-0.817289101822055,0.197,0.26,0.0744707684951545,2.38385529672694e-05,4.06932557764141e-06
"S100A6",0.000169807810140003,-0.817310287337137,0.36,0.481,1,2.17598166148733e-06,-0.960672129461882,0.242,0.301,0.0796431047920977,0.000169807810140003,4.35195858807847e-06
"ID2",0.0945538102569619,-0.682135920359416,0.2,0.24,1,2.18857544975637e-06,-0.972092343545892,0.151,0.214,0.0801040500365329,0.0945538102569619,4.37714610965024e-06
"FCGRT",0.000291848524773005,-0.714034070750401,0.136,0.258,1,2.25232990237946e-06,-0.654458008341489,0.117,0.18,0.0824375267569906,0.000291848524773005,4.50465473176894e-06
"TGFBI",0.0071104815063875,-0.485697831142285,0.056,0.133,1,2.32377009252883e-06,-0.814174161111245,0.082,0.141,0.0850523091566478,0.0071104815063875,4.64753478515022e-06
"PCED1B",0.00395928529372638,-1.00981066068562,0.128,0.214,1,2.35819335913248e-06,-0.830228612133954,0.082,0.142,0.0863122351376079,0.00395928529372638,4.71638115718904e-06
"GNG11",2.38012130783164e-06,-1.23602105109484,0.224,0.391,0.0871148199879457,7.35394844354175e-06,-0.84491322728665,0.115,0.172,0.269161866982072,7.35394844354175e-06,4.76023695068583e-06
"CDC42BPA",2.40399079009255e-06,-0.585195706087801,0.424,0.659,0.0879884669081775,1.43419701476977e-05,-0.470550093465764,0.609,0.624,0.524930449375882,1.43419701476977e-05,4.80797580101339e-06
"FMNL3",7.40217205631334e-06,-0.615573336726503,0.032,0.188,0.270926899433125,2.45524153362666e-06,-0.742392562082533,0.094,0.153,0.0898642953722694,7.40217205631334e-06,4.91047703904233e-06
"RPS16",2.47490019604363e-06,-0.723000344568775,0.536,0.701,0.0905838220753929,0.0228550021217048,-0.265284359549364,0.492,0.479,1,0.0228550021217048,4.94979426695628e-06
"CXCL12",7.17579312489614e-05,-0.768375096407035,0.08,0.221,1,2.48248097277174e-06,-0.805459295108229,0.108,0.169,0.0908612860844183,7.17579312489614e-05,4.96495578283169e-06
"FER",0.00145397202907795,-0.351943989236852,0.464,0.549,1,2.49286487932137e-06,-0.628489786318764,0.504,0.533,0.0912413474480414,0.00145397202907795,4.98572354426743e-06
"SNX9",5.78582977667248e-06,-0.889535945072244,0.296,0.445,0.211767155655989,2.64156325762116e-06,-0.695469022755553,0.397,0.434,0.0966838567921922,5.78582977667248e-06,5.28311953738588e-06
"PABPC1",7.9782332499249e-05,-0.82647898574851,0.336,0.442,1,2.69035047042718e-06,-0.738714347338002,0.336,0.379,0.0984695175681053,7.9782332499249e-05,5.38069370286871e-06
"CTNND1",3.68904316577514e-05,-0.676269125619084,0.424,0.552,1,2.71211389774392e-06,-0.61908683086937,0.416,0.452,0.0992660807713253,3.68904316577514e-05,5.42422043992606e-06
"KIF1C",0.00746519725422813,0.475877830740487,0.184,0.107,1,2.82120002000311e-06,0.264569103569413,0.21,0.142,0.103258741932134,0.00746519725422813,5.64239208083667e-06
"MAF",0.0014497498409808,-0.907919235615213,0.104,0.208,1,2.82294085820258e-06,-0.674614255296735,0.059,0.118,0.103322458351073,0.0014497498409808,5.64587374741008e-06
"MAN2A1",0.000959680347824398,-0.731304565208718,0.232,0.344,1,2.85306826752741e-06,-0.768190396853403,0.214,0.272,0.104425151659771,0.000959680347824398,5.70612839505629e-06
"QKI",0.807127911142456,0.260986747641358,0.68,0.768,1,2.88546076855255e-06,0.312354541634489,0.781,0.734,0.105610749589792,0.807127911142456,5.77091321122125e-06
"ELF2",4.28870870916747e-05,-0.685635946267696,0.504,0.637,1,2.91092813120886e-06,-0.521040466990587,0.548,0.584,0.106542880530375,4.28870870916747e-05,5.82184778891513e-06
"CFH",7.16448222478476e-06,-1.3985216828487,0.088,0.249,0.262227213909347,2.93788952306636e-06,-1.14187865746559,0.099,0.162,0.107529694433752,7.16448222478476e-06,5.87577041493788e-06
"PUM2",0.0185832924343661,-0.256907489099338,0.488,0.565,1,2.97667469804964e-06,-0.444056624553024,0.506,0.535,0.108949270623315,0.0185832924343661,5.95334053550703e-06
"PIP4K2A",5.30796555661302e-06,-1.10562458625325,0.264,0.409,0.194276847337593,3.00440969296706e-06,-0.896442382411658,0.273,0.325,0.109964399172287,5.30796555661302e-06,6.00881035945651e-06
"SSBP2",3.11631743855097e-06,-0.851661219440768,0.472,0.622,0.114060334568404,0.00882778431842024,-0.380364560518729,0.518,0.508,1,0.00882778431842024,6.23262516566755e-06
"CHSY3",0.189122524231514,-0.74475186018979,0.112,0.145,1,3.2819919539584e-06,-1.07418149691277,0.129,0.191,0.120124187506831,0.189122524231514,6.56397313644561e-06
"CCNL1",0.0131445908607884,-0.26550355695227,0.216,0.309,1,3.42458164861598e-06,-0.687534580464346,0.334,0.381,0.125343112920993,0.0131445908607884,6.8491515694725e-06
"RPS23",3.49146175107739e-06,-0.664046604450239,0.528,0.678,0.127790991551184,0.00011870827792528,-0.534077497807525,0.473,0.492,1,0.00011870827792528,6.98291131184963e-06
"CFL1",0.000534038378591887,-0.676704926461263,0.24,0.35,1,3.50514747495749e-06,-0.654379825554052,0.167,0.229,0.128291902730919,0.000534038378591887,7.01028266385616e-06
"STK17B",0.000585040444998121,-0.70492024270735,0.088,0.2,1,3.54686926983474e-06,-0.80291452108393,0.087,0.147,0.129818962145221,0.000585040444998121,7.09372595938786e-06
"DISC1",0.0191736336141933,-0.640071143191814,0.368,0.427,1,3.54747388516513e-06,-0.723253855744524,0.337,0.389,0.129841091670929,0.0191736336141933,7.09493518575929e-06
"PDS5B",3.55495319731842e-06,-0.775211766394661,0.32,0.479,0.130114841975051,2.51525986832291e-05,-0.552816627011599,0.388,0.428,0.92061026440487,2.51525986832291e-05,7.1098937569446e-06
"NRP1",0.0165782584723089,-0.528765807280652,0.512,0.561,1,3.62772853201269e-06,-0.730952934798464,0.609,0.628,0.132778492000197,0.0165782584723089,7.25544390361108e-06
"TRIM56",3.64017821243461e-06,-0.753124678493349,0.08,0.25,0.133234162753319,0.39817158803852,-0.307006782043339,0.2,0.199,1,0.39817158803852,7.2803431739718e-06
"CTTNBP2NL",0.000137623407388826,-0.848977217883233,0.128,0.259,1,3.71644228313124e-06,-0.694856242757443,0.16,0.223,0.136025504004887,0.000137623407388826,7.43287075431924e-06
"MYO1D",0.059967289906401,-0.495494949911237,0.264,0.321,1,3.75077674786033e-06,-0.797093269790627,0.273,0.326,0.137282179748436,0.059967289906401,7.50153942739444e-06
"ADD1",5.57604091675518e-06,-0.677896760608241,0.376,0.535,0.204088673594156,3.75611986545099e-06,-0.68473551173651,0.357,0.404,0.137477743195372,5.57604091675518e-06,7.51222562246553e-06
"IFNAR2",4.55210144337102e-06,-0.797503960808136,0.064,0.233,0.166611464928823,3.80569567108217e-06,-0.804146650451862,0.217,0.272,0.139292267257278,4.55210144337102e-06,7.61137685884479e-06
"UVRAG",0.000410498313297174,-0.635579773806366,0.416,0.51,1,4.18469591374015e-06,-0.635325948197259,0.424,0.463,0.153164055138803,0.000410498313297174,8.36937431580041e-06
"SWAP70",0.0195327072639299,-0.599194859109713,0.208,0.281,1,4.21568286190097e-06,-0.752881819150447,0.186,0.245,0.154298208428437,0.0195327072639299,8.43134795181994e-06
"EIF1",6.54368661292601e-05,-0.356206290805723,0.584,0.733,1,4.30480382252116e-06,-0.518673068836648,0.563,0.585,0.157560124708097,6.54368661292601e-05,8.60958911370636e-06
"HLA-DPB1",0.00158441550246693,-0.451560602726985,0.056,0.155,1,4.34098359276787e-06,-0.90617996987998,0.09,0.149,0.158884340478897,0.00158441550246693,8.68194834139719e-06
"ETNK1",0.000103705030630272,-0.549874498967902,0.304,0.446,1,4.35344055231724e-06,-0.697328217038157,0.332,0.377,0.159340277655363,0.000103705030630272,8.70686215218985e-06
"CCDC50",4.37574438831913e-06,-0.767509241863225,0.256,0.418,0.160156620356869,0.00731395272448488,-0.485121510504007,0.301,0.318,1,0.00731395272448488,8.75146962949932e-06
"TTTY10",4.38059992385815e-06,0.828995284344349,0.448,0.268,0.160334337813132,0.000953589621532382,0.498623622126265,0.132,0.091,1,0.000953589621532382,8.76118065806061e-06
"SRGAP2C",0.000282207735621678,-0.734936026394677,0.08,0.197,1,4.50412345959923e-06,-0.503461587204466,0.061,0.118,0.164855422744791,0.000282207735621678,9.00822663207033e-06
"SAMHD1",0.000839979251636683,-0.716724629786099,0.16,0.27,1,4.52656067750288e-06,-0.734043648157884,0.176,0.236,0.165676647357283,0.000839979251636683,9.05310086525419e-06
"TMEM165",0.000294287330815224,-0.433275957482276,0.384,0.513,1,4.52756505414892e-06,-0.562854093203734,0.483,0.516,0.165713408546905,0.000294287330815224,9.05510960945252e-06
"ETS2",4.50908700990839e-05,-0.836326471442497,0.088,0.231,1,4.70718794280094e-06,-0.954026989099932,0.148,0.204,0.172287785894457,4.50908700990839e-05,9.41435372798356e-06
"MAP3K8",4.74403918335036e-06,-0.754693309389671,0.048,0.209,0.173636578149807,1.25424427376597e-05,-0.664963815337901,0.115,0.173,0.459065946641084,1.25424427376597e-05,9.48805586079295e-06
"SLC9C1",0.868088911111238,-0.424671580949165,0.112,0.11,1,4.97907885947273e-06,-1.23064091970115,0.111,0.173,0.182239265335561,0.868088911111238,9.95813292771917e-06
"RPS15A",5.1442261812605e-06,-0.706438612946663,0.416,0.573,0.188283822460315,0.0206458859211617,-0.440085564131418,0.379,0.38,1,0.0206458859211617,1.0288425899458e-05
"TMTC2",0.14098950879829,-0.552249641149696,0.2,0.233,1,5.31031213712407e-06,-1.24859716156566,0.153,0.21,0.194362734530878,0.14098950879829,1.06205960748332e-05
"LTBP2",5.32492965788165e-06,-1.40070188470987,0.048,0.207,0.194897750408126,0.00024428537558655,-1.04394544190323,0.099,0.145,1,0.00024428537558655,1.06498309608874e-05
"MFGE8",5.41272005289891e-06,-1.21723344331126,0.344,0.492,0.198110966656153,0.874702473332006,-0.538041023061818,0.358,0.318,1,0.874702473332006,1.08254108082595e-05
"TAGLN2",5.49763000635159e-06,-0.925218208474452,0.112,0.271,0.201218755862474,6.53272610473635e-05,-0.68679212470011,0.143,0.189,1,6.53272610473635e-05,1.09952297887675e-05
"EDNRB",5.55719382931108e-06,-1.03144430378017,0.12,0.288,0.203398851346615,0.00253204110670311,-0.743126173617787,0.099,0.133,1,0.00253204110670311,1.11143567762189e-05
"BGN",0.00567350663107215,-0.546769166675104,0.064,0.145,1,5.6288533114071e-06,-0.707295017484006,0.064,0.121,0.206021660050811,0.00567350663107215,1.12576749388246e-05
"MCC",5.6425178170225e-06,-1.13029498262568,0.36,0.519,0.206521794620841,0.746906544566174,-0.374593411894373,0.497,0.439,1,0.746906544566174,1.12850037960377e-05
"DENND3",0.00842636772213684,-0.815171246666792,0.24,0.309,1,5.68952531898531e-06,-0.879945584954941,0.193,0.251,0.208242316200181,0.00842636772213684,1.13790182672723e-05
"CYTH3",0.0110933215046692,-0.639819230237735,0.232,0.307,1,5.77173737309744e-06,-0.799651089486955,0.27,0.323,0.211251359592739,0.0110933215046692,1.15434414332426e-05
"IFI44L",0.00238418396994839,-0.669932791336034,0.04,0.127,1,5.84280983859881e-06,-1.07697608625406,0.108,0.164,0.213852682902555,0.00238418396994839,1.16855855387708e-05
"GATAD2A",2.59019512900551e-05,-0.749663298357956,0.136,0.284,0.948037319167307,6.0470852961605e-06,-0.648367058801431,0.264,0.319,0.22132936892477,2.59019512900551e-05,1.20941340250804e-05
"CYYR1",0.00359000061322313,-1.6312692455649,0.16,0.245,1,6.33723282720033e-06,-1.3392138574099,0.113,0.169,0.231949058708359,0.00359000061322313,1.26744254938808e-05
"LRP1",0.00031244650894913,-0.72583335599452,0.184,0.308,1,6.47019067219826e-06,-0.69744393167843,0.198,0.258,0.236815448793129,0.00031244650894913,1.29403394810292e-05
"FMNL2",0.00181186796574705,-0.873961255516333,0.264,0.359,1,6.58622517006157e-06,-1.01234038123366,0.311,0.357,0.241062427449424,0.00181186796574705,1.31724069617611e-05
"SLFN11",0.000873419075337243,-0.619542938023416,0.064,0.167,1,6.81280744495377e-06,-0.606626287725245,0.077,0.133,0.249355565292753,0.000873419075337243,1.36255684755623e-05
"RNF152",0.0788924422365179,-1.00650777882062,0.136,0.183,1,6.81557637099229e-06,-1.14762099663679,0.115,0.174,0.249456910754689,0.0788924422365179,1.36311062899033e-05
"RPS2",7.06948148704123e-06,-0.799061156166004,0.456,0.589,0.258750091907196,5.28455730452004e-05,-0.660209380406118,0.44,0.463,1,5.28455730452004e-05,1.4138912996514e-05
"ADAMTSL3",7.10128914206602e-06,-1.22063133862825,0.144,0.31,0.259914283888758,0.000230275880483948,-0.793577220465395,0.181,0.22,1,0.000230275880483948,1.42025278558246e-05
"HSPG2",7.1079639172875e-06,-1.08956916840421,0.224,0.373,0.26015858733664,0.000255855062472202,-0.726897151665187,0.341,0.374,1,0.000255855062472202,1.4215877311424e-05
"CCN2",0.0300238861028148,-0.523352876502899,0.064,0.125,1,7.15825556209601e-06,-1.33865760583876,0.085,0.143,0.261999311828276,0.0300238861028148,1.43164598835693e-05
"ERICH1",7.17691635865152e-06,-0.812884399258823,0.136,0.296,0.262682315643004,0.170278465548599,-0.487545557579264,0.221,0.221,1,0.170278465548599,1.43537812091746e-05
"IFI44",0.00180637623809903,-0.614798142627426,0.072,0.167,1,7.23619868191823e-06,-0.855703471907973,0.096,0.151,0.264852107956889,0.00180637623809903,1.44723450012651e-05
"PSAP",7.50443595160226e-06,-0.951082647621749,0.392,0.544,0.274669860264594,0.0307189054286624,-0.554241255678922,0.433,0.429,1,0.0307189054286624,1.50088155866456e-05
"SRPX2",0.00570410517963548,-0.616687803834968,0.08,0.163,1,8.07900866752012e-06,-0.67161195688345,0.059,0.113,0.295699796239904,0.00570410517963548,1.61579520646592e-05
"TIMP2",8.14542665172363e-06,-0.834882453037179,0.16,0.32,0.298130760879737,0.00157622418332309,-0.487809663376022,0.209,0.245,1,0.00157622418332309,1.62907869554719e-05
"RPS19",0.00399243075780122,-0.469634758078463,0.472,0.57,1,8.15887455669511e-06,-0.605589884920954,0.363,0.399,0.298622967649598,0.00399243075780122,1.63176825461562e-05
"RAMP2",0.0273861269057404,-0.820211436676258,0.136,0.199,1,8.23877022575591e-06,-0.877168623474578,0.085,0.142,0.301547229032892,0.0273861269057404,1.6477472574177e-05
"BNC2",8.43743449645158e-06,-0.74570621505505,0.096,0.264,0.308818540004624,1.86826358246216e-05,-1.1065645825663,0.151,0.202,0.683803153816975,1.86826358246216e-05,1.68747978026023e-05
"RABAC1",0.000950734309849387,-0.784232849882436,0.184,0.288,1,8.47098672611586e-06,-0.622027888257363,0.117,0.176,0.310046585162567,0.000950734309849387,1.69419016946156e-05
"HYAL2",0.0952079631274867,-0.637788339496338,0.096,0.139,1,8.63498947604005e-06,-0.701641174469456,0.066,0.122,0.316049249812542,0.0952079631274867,1.72699043890369e-05
"HNRNPK",8.66267239291009e-06,-0.584902732971138,0.256,0.43,0.317062472252902,0.0122320223637875,-0.44843056659815,0.32,0.337,1,0.0122320223637875,1.73252697439272e-05
"SYNE1",6.55148706416412e-05,-1.56655426778299,0.48,0.622,1,8.71438111399464e-06,-0.76107322470316,0.609,0.616,0.318955063153318,6.55148706416412e-05,1.74286862875511e-05
"COL6A1",0.00297938774138601,-0.96331585407833,0.288,0.368,1,8.78925687277956e-06,-1.10416546144572,0.256,0.302,0.321695590800605,0.00297938774138601,1.75784364945228e-05
"PPIA",8.96040725994711e-06,-0.779555758658406,0.28,0.432,0.327959866121324,6.71021473328491e-05,-0.591694420071122,0.235,0.282,1,6.71021473328491e-05,1.79207342309959e-05
"CAPN2",9.2129163961494e-06,-0.834925358158493,0.136,0.297,0.337201953015464,0.00103059731920213,-0.683695471051544,0.193,0.228,1,0.00103059731920213,1.84257479144703e-05
"LRRK1",0.00144269615221833,-0.546256601596123,0.048,0.142,1,9.28132586610002e-06,-0.508535304651006,0.059,0.114,0.339705808025127,0.00144269615221833,1.85625655891902e-05
"RAB8B",0.00373990605527462,-0.588336892185039,0.136,0.226,1,9.31509333052166e-06,-0.667709976140494,0.146,0.205,0.340941730990423,0.00373990605527462,1.86300998900796e-05
"FOXO1",9.34571484754489e-06,-0.80609608191159,0.352,0.507,0.34206250913499,0.00862556640977948,-0.537819100194641,0.459,0.46,1,0.00862556640977948,1.86913423527038e-05
"ATXN3",9.44584188147341e-06,-0.831785004076189,0.176,0.333,0.345727258703808,0.437978278629109,-0.281988067309456,0.27,0.263,1,0.437978278629109,1.8891594539018e-05
"UBA52",9.81476367950514e-06,-0.623883292771042,0.376,0.528,0.359230165433568,0.00185543017590369,-0.520346791022774,0.311,0.335,1,0.00185543017590369,1.96294310294242e-05
"TMEM204",1.21766173601539e-05,-0.934560390061823,0.12,0.275,0.445676371998994,9.88273984583947e-06,-0.78835506700812,0.11,0.165,0.36171816109757,1.21766173601539e-05,1.97653820231321e-05
"COLEC12",9.932826800158e-06,-1.72013131601792,0.128,0.285,0.363551393712583,3.17338311579467e-05,-1.10801959041719,0.11,0.162,1,3.17338311579467e-05,1.98655549392678e-05
"NLRP1",0.0170512324323627,-0.706543825146596,0.16,0.223,1,1.02374920528373e-05,-0.793681298026438,0.108,0.162,0.374702446625898,0.0170512324323627,2.0474879299431e-05
"ITIH5",0.19075075161023,-0.533795359940199,0.12,0.15,1,1.0286176875185e-05,-0.832582246734666,0.087,0.142,0.376484359808646,0.19075075161023,2.05722479449353e-05
"INTS6",0.00678273344839459,-0.566448843892547,0.224,0.319,1,1.03049821428597e-05,-0.710158858646599,0.363,0.405,0.377172651410808,0.00678273344839459,2.06098580930624e-05
"PLTP",1.98588159146655e-05,-0.795621853355597,0.072,0.227,0.726852521292673,1.06069771766806e-05,-0.704430344140931,0.075,0.131,0.388225971643686,1.98588159146655e-05,2.12138418453963e-05
"CTSC",0.00118696877985768,-0.573639435723456,0.056,0.156,1,1.06869514911639e-05,-0.849410308564729,0.077,0.131,0.39115311152809,0.00118696877985768,2.13737887713956e-05
"CDH19",0.00364176702141212,-1.73830783779206,0.144,0.235,1,1.07270473825188e-05,-1.5713304175066,0.099,0.155,0.392620661247571,0.00364176702141212,2.14539796954921e-05
"DGKH",0.0840128917474015,-0.718147246115349,0.304,0.334,1,1.0810053780156e-05,-0.843766438270645,0.37,0.41,0.395658778407488,0.0840128917474015,2.16199907030492e-05
"IQSEC1",0.00985812227556028,-0.368930996420969,0.256,0.333,1,1.08852431128293e-05,-0.874304001842416,0.275,0.322,0.398410783172666,0.00985812227556028,2.1770367737141e-05
