p_val,avg_log2FC,pct.1,pct.2,p_val_adj,GeneName
1.16E-36,0.452030545,0.289,0.059,3.39E-32,STUM
3.95E-18,0.45105234,0.674,0.424,1.16E-13,RAPGEF5
1.02E-23,0.450452298,0.49,0.234,2.99E-19,EZR
5.91E-19,0.450426584,0.402,0.192,1.73E-14,SCN3A
3.17E-24,0.449884105,0.297,0.092,9.26E-20,TTTY14
5.21E-24,0.448861196,0.544,0.268,1.52E-19,ATP5F1E
1.55E-24,0.447236767,0.461,0.205,4.54E-20,LINC00513
9.62E-10,0.441105796,0.485,0.338,2.81E-05,DSCAML1
2.42E-31,0.440224553,0.549,0.231,7.08E-27,COX7B
2.16E-26,0.439834057,0.473,0.201,6.30E-22,PKIG
1.61E-14,0.438044947,0.137,0.034,4.71E-10,LINC02147
3.20E-12,0.43727414,0.745,0.574,9.35E-08,RNF152
1.90E-13,0.437149687,0.787,0.606,5.56E-09,SLC12A2
1.30E-21,0.436997906,0.373,0.158,3.80E-17,LMOD1
8.87E-16,0.435573437,0.625,0.394,2.59E-11,ITPR1
1.54E-28,0.435437339,0.498,0.209,4.50E-24,RPL27
5.64E-23,0.434225717,0.51,0.257,1.65E-18,RPL39
3.07E-21,0.433901497,0.723,0.453,8.97E-17,RPL21
2.34E-18,0.433643189,0.576,0.354,6.84E-14,EFHD1
2.51E-16,0.432946154,0.316,0.14,7.34E-12,GRIN3A
5.20E-28,0.431790254,0.402,0.147,1.52E-23,TPCN1
5.93E-13,0.431636384,0.343,0.173,1.73E-08,CRADD
5.72E-14,0.431480095,0.377,0.196,1.67E-09,CENPP
6.64E-16,0.429794385,0.529,0.315,1.94E-11,PTPN13
9.21E-31,0.429423341,0.439,0.162,2.69E-26,PLXND1
3.93E-17,0.42940572,0.718,0.49,1.15E-12,H3F3B
5.71E-20,0.428194563,0.483,0.24,1.67E-15,MNAT1
7.60E-24,0.426251389,0.559,0.291,2.22E-19,TBX2
6.12E-21,0.424587107,0.534,0.269,1.79E-16,ATF7IP
2.32E-09,0.423719545,0.392,0.247,6.78E-05,AC008014.1
1.44E-33,0.421488605,0.257,0.05,4.21E-29,BMX
1.27E-08,0.41680549,0.235,0.121,3.73E-04,ADARB2
4.17E-20,0.416711483,0.529,0.276,1.22E-15,SPRY1
3.29E-11,0.416473667,0.684,0.489,9.62E-07,FIGN
1.89E-26,0.415324271,0.417,0.164,5.52E-22,RPS21
1.48E-19,0.414680579,0.426,0.2,4.33E-15,SIL1
4.21E-20,0.414490658,0.397,0.176,1.23E-15,CMC1
4.46E-14,0.414361511,0.279,0.123,1.30E-09,AGMO
