"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"AGAP1",5.31201023965944e-47,4.30880587975843,0.22,0.254,1.59360307189783e-43,"DCM-Macrophages","AGAP1"
"HLA-A",2.42891618034334e-46,1.97201054466947,0.204,0.251,7.28674854103002e-43,"DCM-Macrophages","HLA-A"
"MAP3K8",1.06672276835404e-45,1.37276410049586,0.313,0.394,3.20016830506211e-42,"DCM-Macrophages","MAP3K8"
"ADAM9",1.9664619670156e-43,0.435056558400353,0.278,0.301,5.89938590104681e-40,"DCM-Macrophages","ADAM9"
"SASH1",2.26997728751456e-43,7.07294758658487,0.172,0.219,6.80993186254367e-40,"DCM-Macrophages","SASH1"
"LY961",2.04665314941248e-42,0.560611332255227,0.219,0.261,6.13995944823743e-39,"DCM-Macrophages","LY96"
"CAMK1D",3.36723493228755e-42,0.279923623437068,0.429,0.363,1.01017047968627e-38,"DCM-Macrophages","CAMK1D"
"ATP2B4",5.3502409416302e-42,7.74909375216152,0.234,0.266,1.60507228248906e-38,"DCM-Macrophages","ATP2B4"
"RYR1",3.00755414736469e-41,4.32220233434167,0.207,0.241,9.02266244209406e-38,"DCM-Macrophages","RYR1"
"CD99",5.65382304214033e-41,7.09468875413787,0.339,0.33,1.6961469126421e-37,"DCM-Macrophages","CD99"
"MGAT5",4.79115291479881e-40,2.05691225313143,0.441,0.371,1.43734587443964e-36,"DCM-Macrophages","MGAT5"
"STON2",6.85246868584248e-40,0.851354627030866,0.28,0.29,2.05574060575274e-36,"DCM-Macrophages","STON2"
"PSTPIP2",8.85417295545286e-40,3.23248760197532,0.137,0.211,2.65625188663586e-36,"DCM-Macrophages","PSTPIP2"
"FGR",1.74980725220533e-39,0.571853573046435,0.122,0.194,5.24942175661598e-36,"DCM-Macrophages","FGR"
"CPEB4",5.91420019545782e-39,5.00525351564802,0.375,0.353,1.77426005863735e-35,"DCM-Macrophages","CPEB4"
"CHSY1",1.53359618499416e-38,2.77723841393916,0.27,0.292,4.60078855498247e-35,"DCM-Macrophages","CHSY1"
"ERO1B",2.89765340466871e-38,23.7754382047689,0.193,0.24,8.69296021400613e-35,"DCM-Macrophages","ERO1B"
"TIMP3",4.16499494630932e-38,7.42496276602514,0.047,0.119,1.2494984838928e-34,"DCM-Macrophages","TIMP3"
"ITSN1",1.30348897111981e-35,1.9528977380548,0.419,0.353,3.91046691335943e-32,"DCM-Macrophages","ITSN1"
"XKR6",3.24134721520652e-35,2.48976981213978,0.226,0.266,9.72404164561955e-32,"DCM-Macrophages","XKR6"
"SCARB1",1.05027020134148e-34,1.94762173384616,0.213,0.239,3.15081060402443e-31,"DCM-Macrophages","SCARB1"
"PEAK1",2.96878178702377e-34,5.32331310161468,0.438,0.373,8.90634536107131e-31,"DCM-Macrophages","PEAK1"
"FNIP2",3.43133359000467e-34,13.0407160719905,0.263,0.296,1.0294000770014e-30,"DCM-Macrophages","FNIP2"
"PDE7B",7.9797029668839e-34,7.08434227847155,0.347,0.311,2.39391089006517e-30,"DCM-Macrophages","PDE7B"
"INVS",1.96338917304684e-33,0.410184783891193,0.244,0.284,5.89016751914051e-30,"DCM-Macrophages","INVS"
"MAN1A1",1.21306324889633e-32,4.83066656763098,0.401,0.338,3.639189746689e-29,"DCM-Macrophages","MAN1A1"
"FGF13",1.46481354781903e-32,3.21072185643348,0.228,0.228,4.3944406434571e-29,"DCM-Macrophages","FGF13"
"STEAP1B",1.69761650492968e-32,5.89570376853488,0.08,0.153,5.09284951478904e-29,"DCM-Macrophages","STEAP1B"
"EDA",2.8061617724661e-32,1.97646674904289,0.332,0.307,8.41848531739829e-29,"DCM-Macrophages","EDA"
"RAD51B",9.20749171594625e-32,2.37617880850619,0.391,0.346,2.76224751478387e-28,"DCM-Macrophages","RAD51B"
"PBX3",1.46774868288409e-31,2.98691333007717,0.344,0.332,4.40324604865228e-28,"DCM-Macrophages","PBX3"
"MT-CO2",1.49984155484074e-31,9.5603231287318,0.419,0.352,4.49952466452223e-28,"DCM-Macrophages","MT-CO2"
"VOPP1",1.53681339376798e-31,1.10257408783581,0.322,0.404,4.61044018130393e-28,"DCM-Macrophages","VOPP1"
"MARCH1",3.73838023712164e-31,11.4184025093618,0.36,0.42,1.12151407113649e-27,"DCM-Macrophages","MARCH1"
"ZDHHC20",5.14108974854767e-31,1.04898369087325,0.266,0.291,1.5423269245643e-27,"DCM-Macrophages","ZDHHC20"
"ENTPD1-AS1",1.84148388765586e-30,0.87799763115924,0.208,0.257,5.52445166296759e-27,"DCM-Macrophages","ENTPD1-AS1"
"CSF2RA",1.96499917779918e-30,6.22353712954377,0.267,0.291,5.89499753339753e-27,"DCM-Macrophages","CSF2RA"
"ARSB",3.49035258940684e-30,9.14485358038996,0.262,0.295,1.04710577682205e-26,"DCM-Macrophages","ARSB"
"UBE2E3",3.51910631048208e-30,3.18499233025907,0.216,0.272,1.05573189314462e-26,"DCM-Macrophages","UBE2E3"
"CTSC",1.21202093965908e-29,1.54796780469055,0.37,0.329,3.63606281897725e-26,"DCM-Macrophages","CTSC"
"MYL2",1.55553628422814e-29,18.8626989893029,0.414,0.358,4.66660885268442e-26,"DCM-Macrophages","MYL2"
"SH3PXD2B",9.70376212642583e-29,1.58312525306106,0.135,0.315,2.91112863792775e-25,"DCM-Macrophages","SH3PXD2B"
"MARCO",1.85262747673772e-28,0.932564304223376,0.113,0.175,5.55788243021315e-25,"DCM-Macrophages","MARCO"
"CAMKMT",1.90047621674392e-27,0.41017081182707,0.286,0.307,5.70142865023176e-24,"DCM-Macrophages","CAMKMT"
"FPR3",5.35172950535664e-27,0.412806227480603,0.384,0.352,1.60551885160699e-23,"DCM-Macrophages","FPR3"
"ARHGAP10",8.11813427979369e-27,3.49273046396723,0.343,0.337,2.43544028393811e-23,"DCM-Macrophages","ARHGAP10"
"MIR181A1HG",1.43116199032921e-26,2.76293731247182,0.338,0.333,4.29348597098762e-23,"DCM-Macrophages","MIR181A1HG"
"SGMS1",4.37040982247599e-26,0.666512255943754,0.437,0.377,1.3111229467428e-22,"DCM-Macrophages","SGMS1"
"HPCAL1",2.64149303257213e-25,11.9894660382724,0.253,0.281,7.92447909771639e-22,"DCM-Macrophages","HPCAL1"
"COTL1",2.65539930133942e-25,4.94916200093578,0.125,0.204,7.96619790401827e-22,"DCM-Macrophages","COTL1"
"TNFAIP8",5.50601483153913e-25,1.65771771481369,0.311,0.328,1.65180444946174e-21,"DCM-Macrophages","TNFAIP8"
"ACSL3",7.27516422457618e-25,7.51654925443496,0.176,0.246,2.18254926737285e-21,"DCM-Macrophages","ACSL3"
"WWP1",1.64794847824765e-24,2.19969436454868,0.408,0.349,4.94384543474296e-21,"DCM-Macrophages","WWP1"
"FMNL2",1.0614484387646e-23,20.679865709603,0.324,0.375,3.1843453162938e-20,"DCM-Macrophages","FMNL2"
"CAMK2D",5.76132602271128e-23,12.3451296827084,0.314,0.332,1.72839780681338e-19,"DCM-Macrophages","CAMK2D"
"NRP1",5.95042436497933e-23,2.8649442788394,0.342,0.39,1.7851273094938e-19,"DCM-Macrophages","NRP1"
"CD86",7.09849527111819e-23,13.1170990927165,0.302,0.326,2.12954858133546e-19,"DCM-Macrophages","CD86"
"IL2RA",7.88825412728238e-23,4.17610374365034,0.177,0.239,2.36647623818471e-19,"DCM-Macrophages","IL2RA"
"RNF144B",1.08401096554522e-22,1.39698355783405,0.399,0.355,3.25203289663565e-19,"DCM-Macrophages","RNF144B"
"RAP1GAP2",2.40040852804197e-22,4.91992538054738,0.123,0.199,7.20122558412592e-19,"DCM-Macrophages","RAP1GAP2"
"USP53",4.954709164755e-22,6.49958622291647,0.266,0.303,1.4864127494265e-18,"DCM-Macrophages","USP53"
"SLC2A13",2.02477146586279e-21,1.24805591961228,0.278,0.319,6.07431439758838e-18,"DCM-Macrophages","SLC2A13"
"B2M",6.31039727146961e-20,10.3435027895965,0.342,0.414,1.89311918144088e-16,"DCM-Macrophages","B2M"
"HLA-C",5.07216992983366e-19,1.66333071484449,0.269,0.315,1.5216509789501e-15,"DCM-Macrophages","HLA-C"
"BAZ1A",7.73141556873384e-19,8.72184664946025,0.32,0.344,2.31942467062015e-15,"DCM-Macrophages","BAZ1A"
"CST3",1.29488541620953e-18,15.5486000569191,0.242,0.372,3.88465624862859e-15,"DCM-Macrophages","CST3"
"SLC4A7",1.32647895552095e-18,11.168819787764,0.423,0.374,3.97943686656286e-15,"DCM-Macrophages","SLC4A7"
"AHR",1.37210723897135e-18,17.382123867824,0.309,0.335,4.11632171691405e-15,"DCM-Macrophages","AHR"
"LPCAT2",2.45952605152446e-18,11.5898332304504,0.192,0.267,7.37857815457337e-15,"DCM-Macrophages","LPCAT2"
"TGFBI",5.68495229825028e-18,7.55509796881634,0.401,0.353,1.70548568947508e-14,"DCM-Macrophages","TGFBI"
"HSP90B1",7.64262558744472e-18,20.5026350224719,0.191,0.264,2.29278767623342e-14,"DCM-Macrophages","HSP90B1"
"IKZF1",9.68263121176372e-18,23.0543962186591,0.283,0.324,2.90478936352912e-14,"DCM-Macrophages","IKZF1"
"GLUL",3.95206040316492e-17,4.21065779976777,0.235,0.289,1.18561812094948e-13,"DCM-Macrophages","GLUL"
"SRGAP1",1.97354036734156e-16,3.84663952917708,0.38,0.352,5.92062110202467e-13,"DCM-Macrophages","SRGAP1"
"ZBTB20",3.9542691298843e-16,0.450175929694649,0.432,0.398,1.18628073896529e-12,"DCM-Macrophages","ZBTB20"
"HIF1A",4.24179716234853e-16,15.2677929927812,0.386,0.355,1.27253914870456e-12,"DCM-Macrophages","HIF1A"
"LPAR6",4.70461541382861e-16,10.8114805419803,0.385,0.367,1.41138462414858e-12,"DCM-Macrophages","LPAR6"
"IGFBP7",9.45683334373723e-16,15.6458441229973,0.092,0.184,2.83705000312117e-12,"DCM-Macrophages","IGFBP7"
"EIF2B5",1.46441564050627e-15,4.39411332892185,0.293,0.298,4.39324692151881e-12,"DCM-Macrophages","EIF2B5"
"PLSCR1",1.69948995004327e-15,9.4043772643374,0.347,0.351,5.0984698501298e-12,"DCM-Macrophages","PLSCR1"
"XRCC4",4.04173615533587e-15,2.5709523890676,0.209,0.283,1.21252084660076e-11,"DCM-Macrophages","XRCC4"
"ME1",7.72322927359132e-15,6.3092139201485,0.386,0.346,2.3169687820774e-11,"DCM-Macrophages","ME1"
"ZFP36L2",1.71697692133905e-13,3.64426955339596,0.346,0.343,5.15093076401716e-10,"DCM-Macrophages","ZFP36L2"
"IVNS1ABP",3.0800753041511e-13,1.82193594279487,0.296,0.339,9.24022591245329e-10,"DCM-Macrophages","IVNS1ABP"
"ETV6",1.18038267462717e-12,8.60496829081313,0.419,0.381,3.5411480238815e-09,"DCM-Macrophages","ETV6"
"LINC00278",1.48246522363507e-12,0.995502538433424,0.254,0.284,4.44739567090521e-09,"DCM-Macrophages","LINC00278"
"COX6A2",2.34897097001555e-12,2.26465974724933,0.131,0.221,7.04691291004665e-09,"DCM-Macrophages","COX6A2"
"RPL13",6.03232968641135e-12,21.7735284583202,0.153,0.254,1.80969890592341e-08,"DCM-Macrophages","RPL13"
"CTSB",9.78512151688612e-12,3.4422383751048,0.349,0.378,2.93553645506583e-08,"DCM-Macrophages","CTSB"
"CPM",1.4800429691149e-11,9.20773392417475,0.323,0.356,4.4401289073447e-08,"DCM-Macrophages","CPM"
"TNNT2",1.86738061422907e-11,6.25681990878288,0.172,0.312,5.6021418426872e-08,"DCM-Macrophages","TNNT2"
"EPB41L2",3.42559477239801e-11,2.42836054460598,0.321,0.346,1.0276784317194e-07,"DCM-Macrophages","EPB41L2"
"ANTXR2",4.09195769483996e-11,1.55992369250725,0.377,0.365,1.22758730845199e-07,"DCM-Macrophages","ANTXR2"
"CTTNBP2",5.10609604697407e-11,4.93868372719251,0.264,0.36,1.53182881409222e-07,"DCM-Macrophages","CTTNBP2"
"PIK3R5",8.73814606805668e-11,2.47171664166447,0.377,0.41,2.62144382041701e-07,"DCM-Macrophages","PIK3R5"
"APP",1.11123838945157e-10,0.782441124403256,0.308,0.329,3.33371516835472e-07,"DCM-Macrophages","APP"
"TMSB10",2.00214591166479e-10,14.0490109355982,0.25,0.37,6.00643773499437e-07,"DCM-Macrophages","TMSB10"
"S100A4",2.5519890099168e-10,1.07123160689467,0.101,0.272,7.6559670297504e-07,"DCM-Macrophages","S100A4"
"ANKH",1.41148503414792e-09,1.48983367351708,0.345,0.343,4.23445510244376e-06,"DCM-Macrophages","ANKH"
"TANC2",1.49855239118927e-09,10.9027663977997,0.32,0.342,4.49565717356782e-06,"DCM-Macrophages","TANC2"
"EMP1",2.07095524847114e-09,6.4253923327466,0.205,0.269,6.21286574541343e-06,"DCM-Macrophages","EMP1"
"CR1",6.41503520899565e-09,3.01024016358005,0.268,0.348,1.9245105626987e-05,"DCM-Macrophages","CR1"
"MS4A4A",8.82918355756261e-09,0.862327622002035,0.382,0.4,2.64875506726878e-05,"DCM-Macrophages","MS4A4A"
"PIK3R1",1.30736548998069e-08,0.554432817082164,0.39,0.382,3.92209646994207e-05,"DCM-Macrophages","PIK3R1"
"PTMA",1.45487071285761e-08,1.93757162430198,0.189,0.285,4.36461213857282e-05,"DCM-Macrophages","PTMA"
"GNAQ",1.58219309387176e-08,0.963873682707171,0.44,0.412,4.74657928161529e-05,"DCM-Macrophages","GNAQ"
"PTPRJ",9.40816137503134e-08,5.72960711477494,0.365,0.391,0.00028224484125094,"DCM-Macrophages","PTPRJ"
"PELI1",2.08775633883132e-07,22.3702302247299,0.38,0.358,0.000626326901649396,"DCM-Macrophages","PELI1"
"PHC2",4.32707882212664e-07,1.490507383916,0.218,0.309,0.00129812364663799,"DCM-Macrophages","PHC2"
"PSD3",5.1896588331044e-07,1.29597066123288,0.362,0.354,0.00155689764993132,"DCM-Macrophages","PSD3"
"VMP1",9.35900999579255e-07,1.14345712928169,0.42,0.387,0.00280770299873777,"DCM-Macrophages","VMP1"
"GOLGA4",1.91651416906452e-06,17.4840980809046,0.389,0.411,0.00574954250719356,"DCM-Macrophages","GOLGA4"
"CD55",2.20222852809659e-06,11.3298829133394,0.172,0.311,0.00660668558428978,"DCM-Macrophages","CD55"
"S100A6",4.32690228177563e-06,20.2633605985129,0.14,0.287,0.0129807068453269,"DCM-Macrophages","S100A6"
"DDX60L",5.4670388864171e-06,2.64325497177268,0.264,0.325,0.0164011166592513,"DCM-Macrophages","DDX60L"
"ADK",5.93093962043705e-06,1.25310933754633,0.319,0.381,0.0177928188613112,"DCM-Macrophages","ADK"
"ELF2",2.7216628938507e-05,2.73016239277682,0.404,0.383,0.081649886815521,"DCM-Macrophages","ELF2"
"ACSL1",3.4269004600234e-05,9.28030376497232,0.337,0.334,0.102807013800702,"DCM-Macrophages","ACSL1"
"MIR99AHG",3.80725832808228e-05,0.707608420149228,0.31,0.356,0.114217749842468,"DCM-Macrophages","MIR99AHG"
"ACER31",7.29081491715533e-05,0.429828503659135,0.289,0.343,0.21872444751466,"DCM-Macrophages","ACER3"
"SPRED1",0.000205520528637286,0.608428479923901,0.367,0.383,0.616561585911858,"DCM-Macrophages","SPRED1"
"PPM1L",0.000474127622665044,0.388858789046907,0.309,0.346,1,"DCM-Macrophages","PPM1L"
"ZFP36L1",0.000610627564416224,12.143277897341,0.383,0.398,1,"DCM-Macrophages","ZFP36L1"
"RPLP1",0.000841275247484827,13.6319927181771,0.203,0.335,1,"DCM-Macrophages","RPLP1"
"DEPTOR",0.0010848407292647,3.03430374805795,0.189,0.305,1,"DCM-Macrophages","DEPTOR"
"NEURL2",0.00122321225829009,0.43033400940006,0.131,0.238,1,"DCM-Macrophages","NEURL2"
"ARAP2",0.00484765136429513,9.35280574770909,0.288,0.344,1,"DCM-Macrophages","ARAP2"
