"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"BMPR1A",1.47664826585132e-31,0.67460453941056,0.763,0.643,4.31712887004293e-27
"CCDC93",1.82120636737229e-31,-0.520278962705701,0.229,0.549,5.32447893564962e-27
"AIG1",2.93467864531009e-31,-0.56242182265895,0.557,0.767,8.57982648742857e-27
"AC138305.1",5.32073993162203e-31,-0.614822345179557,0.614,0.84,1.55557152640902e-26
"PPFIBP1",7.74790715650342e-31,-0.538564809428712,0.583,0.793,2.26517813627534e-26
"HIF3A",8.51476215940766e-31,-0.501768372748859,0.277,0.594,2.48937586492442e-26
"TNRC6B",1.16471328133976e-30,-0.459820344604535,0.494,0.757,3.40515574932492e-26
"LINC02334",1.31613782174101e-30,-0.533070871535217,0.22,0.528,3.84786053564202e-26
"C15orf41",1.4859711504384e-30,0.810528695103876,0.914,0.894,4.34438525542169e-26
"CKMT2",1.73115150016343e-30,-0.45890382879835,0.709,0.862,5.06119452587781e-26
"KPNA1",1.89100561628005e-30,0.387330880022803,0.5,0.235,5.52854401975635e-26
"INSR",2.03964909833194e-30,0.588667853311649,0.774,0.631,5.96311810388327e-26
"P4HA1",2.10085963066244e-30,0.64323107544779,0.706,0.499,6.14207321620471e-26
"RILPL1",2.88882681737268e-30,-0.449309215273264,0.246,0.562,8.44577408327075e-26
"EEA1",3.79359653594309e-30,0.453185625557482,0.64,0.377,1.10909588324832e-25
"FAM49B",3.99680033967478e-30,0.553485454764204,0.566,0.318,1.16850454730732e-25
"TRIQK",1.03830640860355e-29,-0.487111975138534,0.286,0.62,3.03559261619334e-25
"MRPS25",1.12915922761376e-29,-0.443365467590575,0.206,0.515,3.30120991785159e-25
"LPP",1.59324191178392e-29,0.616541414537472,0.934,0.941,4.65800205329146e-25
"MBTPS1",1.61797637442519e-29,0.371825579725175,0.6,0.313,4.73031572826947e-25
"MBNL1",2.28376894236708e-29,0.635590436163202,0.923,0.934,6.67682687990441e-25
"AC004879.1",2.33063342903447e-29,0.689412145427458,0.809,0.664,6.81383989312518e-25
"SH3D19",2.86188515929852e-29,0.637401631122807,0.777,0.701,8.36700745172516e-25
"AGTPBP1",4.52158761429888e-29,-0.471861466589093,0.254,0.574,1.32193135491642e-24
"MYL2",5.32463610597123e-29,0.480473863919623,1,0.978,1.55671061194175e-24
"USP28",6.25416733201348e-29,0.477666504468104,0.743,0.55,1.82846836118746e-24
"ESRRG",6.692324247786e-29,-0.460564025817375,0.786,0.911,1.95656791708272e-24
"YAF2",7.11766453646399e-29,0.480366572285158,0.774,0.551,2.08092040388061e-24
"KALRN",9.02491679207431e-29,0.495612757222381,0.746,0.579,2.63852467333085e-24
"MIA2",9.30466353527037e-29,-0.428385621085415,0.189,0.502,2.72031143117165e-24
"PLEKHA5",1.01152583383777e-28,-0.478631758721979,0.834,0.919,2.95729692780809e-24
"ECHDC2",1.05996884406733e-28,-0.410839001907994,0.363,0.657,3.09892491251525e-24
"AC005037.1",1.43160319255834e-28,0.471478405201122,0.517,0.268,4.18543509376355e-24
"ARHGAP26",2.54181896944336e-28,-0.494940708660601,0.694,0.845,7.43126193906461e-24
"SOS1",6.34838515977332e-28,-0.424363063588528,0.294,0.605,1.85601388531133e-23
"NEDD4L",6.56269247942877e-28,-0.423337526734872,0.32,0.621,1.9186687732858e-23
"PLCB4",8.21087427107576e-28,-0.462612410744542,0.349,0.644,2.40053120189171e-23
"TNRC6C",8.6266650858471e-28,-0.421081308378011,0.243,0.553,2.52209180449826e-23
"WWP1",1.12787016832637e-27,-0.396365339532881,0.243,0.558,3.29744122411898e-23
"TBX20",1.14510325788781e-27,-0.52681402719165,0.303,0.597,3.3478238847608e-23
"NHSL1",2.31789237021828e-27,-0.448164030490827,0.294,0.584,6.77659013357017e-23
"MGAT4C",2.9603137189298e-27,0.524467147416189,0.617,0.351,8.65477318866317e-23
"PEX14",3.10448866173379e-27,0.417925043624229,0.549,0.302,9.07628305144492e-23
"VIPR2",3.81474940915941e-27,-0.490184807688064,0.334,0.62,1.11528013726185e-22
"SH3GLB1",8.53340554680676e-27,0.374864084354872,0.503,0.251,2.49482644566442e-22
"SESN1",9.49426028589463e-27,-0.470365282850235,0.551,0.789,2.77574193718415e-22
"SYNDIG1",1.17768483921977e-26,0.606995956271419,0.691,0.521,3.44307939594293e-22
"SCAPER",1.76961579907104e-26,-0.425372654243334,0.571,0.78,5.17364875016408e-22
"TUBE1",1.88294267096985e-26,-0.414844478499424,0.22,0.514,5.50497119284745e-22
"KMT2E",2.03277348419544e-26,0.40252820995477,0.606,0.346,5.94301655839379e-22
"SRSF10",2.1558439258929e-26,0.366538763801859,0.546,0.295,6.30282530174049e-22
"MAGI1",3.63680205980193e-26,0.494192545142479,0.906,0.92,1.06325545020369e-21
"LTBP1",3.88531356816304e-26,0.845783661724991,0.84,0.847,1.13591027478815e-21
"GAB1",4.85824416971369e-26,-0.430774189579517,0.657,0.833,1.42035626545749e-21
"ADAM23",8.15070510977292e-26,-0.444876294668674,0.463,0.711,2.38294014589321e-21
"ELL2",1.03894015617654e-25,0.571654227923212,0.74,0.546,3.03744544059773e-21
"NUDT4",1.09661384834708e-25,-0.497131722524603,0.374,0.627,3.20606024702753e-21
"EXOC4",2.05942522698458e-25,-0.41378139231612,0.409,0.673,6.02093559361212e-21
"B3GALNT2",2.18723218911864e-25,0.435207888102582,0.591,0.364,6.39459202810726e-21
"CSNK1A1",2.78518727760995e-25,0.419834756258833,0.766,0.568,8.14277352482044e-21
"TTN",3.38420356494635e-25,0.499546667140717,1,0.997,9.89405754247715e-21
"PDZRN3",3.49022158843387e-25,-0.482429881744037,0.811,0.9,1.02040118359453e-20
"CACNA2D1",4.56845419965489e-25,0.710380791210606,0.86,0.873,1.3356332698111e-20
"KIF5B",5.22119485280552e-25,0.390565717802592,0.503,0.263,1.52646852716622e-20
"GPAT3",5.95567825030395e-25,0.761162506477242,0.709,0.531,1.74120209325886e-20
"STK33",8.12636383750212e-25,-0.42075507478687,0.6,0.785,2.37582373153212e-20
"MYL3",8.20245229308775e-25,0.397465368108654,0.92,0.899,2.39806895240714e-20
"GCNT2",1.18972209970399e-24,-0.464875848164015,0.346,0.627,3.47827153069459e-20
"ZNF148",1.27164640453889e-24,-0.40846478039275,0.289,0.568,3.71778542830989e-20
"LARP4",1.32610977386165e-24,0.391845856551551,0.606,0.379,3.87701453486192e-20
"PALMD",1.40376015720567e-24,-0.473827932780931,0.611,0.797,4.10403319560651e-20
"RCAN2",1.45751354083881e-24,-0.374139117275332,0.857,0.923,4.26118658799636e-20
"AC022034.3",1.86008099949837e-24,-0.621116414359064,0.346,0.61,5.43813281013343e-20
"MAST2",1.8937783237272e-24,0.468585854621527,0.754,0.595,5.53665030724885e-20
"COL4A5",1.93506761819222e-24,-0.443904441581874,0.386,0.642,5.65736368854678e-20
"HOMER1",2.17074343516381e-24,0.712331971761119,0.809,0.747,6.34638550704491e-20
"CFLAR",2.33980527489393e-24,-0.332417081561738,0.797,0.897,6.84065470167988e-20
"ELF1",2.71488820917505e-24,0.610269605500128,0.703,0.529,7.93724716834417e-20
"RAB21",4.14249840205168e-24,0.444735303900909,0.566,0.347,1.21110083282383e-19
"FAM189A2",5.51023106794098e-24,-0.463090736787363,0.234,0.514,1.61097115502322e-19
"DIP2B",5.54310183622313e-24,0.360078071784756,0.58,0.338,1.62058125283819e-19
"MITF",5.77135088059104e-24,-0.425870365977313,0.757,0.867,1.6873121434496e-19
"ADGRA3",6.87377809634422e-24,-0.415781946698535,0.323,0.584,2.0096177642472e-19
"MIR29B2CHG",7.4952816709403e-24,-0.389926742807382,0.24,0.517,2.19132054931611e-19
"PRKAR1A",8.44463133992229e-24,0.408658031186345,0.651,0.437,2.46887241853968e-19
"ROCK2",1.00840709980576e-23,0.473129886248213,0.5,0.275,2.94817899699212e-19
"UBE2H",1.73472522371757e-23,0.46389958336503,0.771,0.676,5.07164266406068e-19
"LINC02552",2.09633659766299e-23,0.430252453084604,0.526,0.275,6.12884967692751e-19
"SLCO3A1",2.47301246074617e-23,-0.42986965612937,0.446,0.69,7.2300992302375e-19
"ANK2",4.35064460102341e-23,-0.435811366927388,0.831,0.917,1.2719544555552e-18
"PRICKLE1",4.83256616644395e-23,0.531781938941275,0.506,0.299,1.41284904442155e-18
"DAAM1",5.1435225034219e-23,-0.370796770751871,0.357,0.632,1.50376023910043e-18
"CLASP1",5.43250483070231e-23,-0.387780319945448,0.557,0.76,1.58824711230413e-18
"SLC16A1",5.67201037359028e-23,0.374395919127204,0.58,0.348,1.65826895282285e-18
"DDX17",5.89547692667841e-23,-0.31892822260645,0.726,0.872,1.7236016342837e-18
"NEAT1",8.64015497375503e-23,0.576583643347207,0.977,0.992,2.52603570812702e-18
"GJA1",8.89800573961174e-23,-0.424031156248845,0.26,0.527,2.60142095803289e-18
"MAPK4",1.20729925827152e-22,0.558322882562195,0.589,0.387,3.52966011148262e-18
"TMEM245",1.24650574303457e-22,-0.39258048188291,0.417,0.66,3.64428419033587e-18
"ATP8A1",1.32147168467012e-22,-0.41762755321983,0.291,0.548,3.86345461730157e-18
"AUTS2",1.32167120114617e-22,-0.436728366586076,0.406,0.659,3.86403792367094e-18
"MTUS2",1.43385114554445e-22,-0.424396056086073,0.689,0.848,4.19200720911376e-18
"MACROD2",1.9886819050243e-22,-0.572850308052076,0.449,0.685,5.81411041752905e-18
"PRR16",2.8229848940965e-22,-0.587009246273689,0.294,0.544,8.25327863638053e-18
"DENND1B",2.92468333950002e-22,-0.378047426776829,0.311,0.583,8.55060421136227e-18
"EXOC6B",4.46223720080553e-22,0.492813461394381,0.92,0.943,1.3045796680275e-17
"PCGF5",4.62159634968774e-22,0.460833948196048,0.68,0.497,1.35116990879471e-17
"NAV2",5.03560903153629e-22,0.457422797001898,0.749,0.564,1.47221065645995e-17
"PCMTD1",5.70241251092694e-22,-0.354750776112474,0.323,0.575,1.6671573216946e-17
"B4GALNT3",7.69117295416301e-22,-0.409153628230551,0.246,0.514,2.2485913248791e-17
"CAPZA2",7.69882850010167e-22,0.352293907434634,0.526,0.295,2.25082950028972e-17
"FOXO3",8.29992667935586e-22,-0.425776348451334,0.446,0.685,2.42656656397648e-17
"NIBAN1",9.10864297126222e-22,0.822181584650402,0.814,0.815,2.66300285907822e-17
"AC087286.2",1.06472213960352e-21,0.40766109382009,0.509,0.292,3.11282164734485e-17
"SEMA3C",1.3033765463792e-21,0.710484993443275,0.594,0.421,3.81055167099423e-17
"NNT",1.93016784817667e-21,-0.364482340209824,0.497,0.745,5.64303872092932e-17
"IMMP2L",2.45462376971904e-21,-0.453765433202998,0.503,0.71,7.17633805315058e-17
"CLIC5",2.90265628578526e-21,0.490363895289481,0.754,0.643,8.48620591712179e-17
"DPY19L2",3.47809163786259e-21,-0.368186961956227,0.851,0.91,1.01685487124551e-16
"IDH3A",3.61337771339033e-21,0.317650277471193,0.54,0.306,1.0564071082868e-16
"SPOP",3.81936303920765e-21,0.375231055206279,0.543,0.326,1.11662897814275e-16
"ZNF438",4.29018055966096e-21,-0.387388844172504,0.297,0.555,1.25427718842248e-16
"PKIA",4.59514770284461e-21,-0.423719687241469,0.354,0.589,1.34343738240365e-16
"LMOD2",6.45934453566405e-21,0.454884413568268,0.846,0.725,1.88845396844674e-16
"PHF21A",6.50543616584784e-21,-0.354764575426939,0.291,0.566,1.90192931744728e-16
"ARID2",8.56571855979493e-21,0.412635585512887,0.66,0.462,2.50427347814165e-16
"LINC01473",8.9833196373125e-21,-0.390544198714817,0.311,0.56,2.62636332916468e-16
"MTUS1",1.19469444571505e-20,-0.340080221267191,0.554,0.783,3.49280868149253e-16
"PTPN14",1.23510542660565e-20,0.418049081699251,0.589,0.384,3.61095422522428e-16
"MLLT10",1.7588982548183e-20,-0.348369961686836,0.4,0.635,5.14231493778678e-16
"CMYA5",1.92474626687872e-20,0.456068771190977,0.951,0.953,5.62718818584662e-16
"SORT1",2.70114492892523e-20,0.480229546484535,0.646,0.477,7.89706731420579e-16
"NEBL",6.97132100891575e-20,-0.2951448592565,0.966,0.977,2.03813541016661e-15
"POLR2J3",7.57297498698367e-20,0.28783647340497,0.569,0.332,2.21403496719455e-15
"ACOT11",1.04177145719929e-19,-0.377650024036579,0.506,0.71,3.04572303226785e-15
"CSDE1",1.27045599592763e-19,0.318487153700408,0.614,0.384,3.71430514969401e-15
"ATP1A2",1.64650896486319e-19,0.366225969440465,0.689,0.485,4.81373360967403e-15
"CACNA2D3",2.55130692780544e-19,-0.515201378498379,0.431,0.636,7.45900093413198e-15
"RAP1A",3.23302617008591e-19,0.318728907481464,0.514,0.293,9.45207531086318e-15
"AC005400.1",3.9391405622727e-19,-0.378324761744267,0.323,0.552,1.15164713478605e-14
"SEC31A",3.95556523053916e-19,0.326801856822073,0.531,0.312,1.15644905080043e-14
"ITGA7",4.17854648844392e-19,0.323530939075066,0.503,0.292,1.22163985136147e-14
"SYNE2",4.35534114302541e-19,-0.331040199540552,0.246,0.5,1.27332753657491e-14
"ARHGAP5",5.00656304087774e-19,0.423346800677797,0.709,0.556,1.46371877063102e-14
"RORA",5.426500748757e-19,-0.45238437419828,0.317,0.562,1.5864917589066e-14
"PTPRG",5.75504666972113e-19,-0.371376768815633,0.783,0.9,1.68254544435967e-14
"RAB7A",5.79536661412639e-19,0.347026643522706,0.563,0.351,1.69433338330599e-14
"ZNF827",6.35634449177142e-19,-0.360395122478366,0.294,0.531,1.85834087561429e-14
"FAM13B",7.68450023886096e-19,0.395032106817072,0.703,0.546,2.24664048983339e-14
"AC098617.1",8.02532556254781e-19,-0.455804958635843,0.449,0.667,2.34628418146648e-14
"TDRD3",8.49880762708157e-19,-0.346982109695336,0.457,0.684,2.48471139785357e-14
"CHCHD10",1.08809091518342e-18,-0.347493015777509,0.466,0.705,3.18114259963026e-14
"OGT",1.12223567553106e-18,0.354089830344587,0.586,0.384,3.28096822098261e-14
"ATF7IP2",1.21360397187268e-18,-0.412439896212709,0.331,0.553,3.54809257216696e-14
"TAX1BP1",1.28350415855963e-18,0.34356396484099,0.589,0.378,3.75245275796494e-14
"PAFAH1B1",1.37571228551612e-18,0.327421307248247,0.671,0.445,4.02203243793494e-14
"AC010680.1",1.61764674587819e-18,-0.3552801646943,0.429,0.652,4.72935202624946e-14
"ATP11A",2.61692619531541e-18,0.447403720309884,0.666,0.521,7.65084542462414e-14
"FSD2",2.63514906142348e-18,-0.32594421635909,0.314,0.559,7.70412179597768e-14
"PHLDB2",2.82984152268312e-18,0.410445988165255,0.837,0.788,8.27332467571638e-14
"NMRK2",4.75456153530918e-18,0.321725954975644,0.546,0.339,1.39004361046299e-13
"NFAT5",4.85934159052775e-18,0.358427393201207,0.689,0.504,1.42067710740669e-13
"CAMK2D",4.92456790980958e-18,0.479561641196394,0.883,0.939,1.43974667411193e-13
"DLC1",5.18223108550942e-18,0.462272936939166,0.823,0.724,1.51507708015954e-13
"UBAC2",8.17393985073961e-18,0.394920421923518,0.703,0.581,2.38973305476223e-13
"PCNX4",8.86503056310709e-18,0.407271565114921,0.683,0.551,2.59178033542999e-13
"DTWD2",9.86947863873901e-18,-0.360703038905241,0.286,0.509,2.88544077482174e-13
"ANKS1A",1.04516104205007e-17,-0.336218214606836,0.269,0.502,3.05563282253758e-13
"PBX3",1.13736502846488e-17,-0.334294358013535,0.414,0.636,3.32520039721992e-13
"MED13",1.22944690606857e-17,0.378709006850249,0.594,0.414,3.59441097458208e-13
"LINC00882",2.08375270065575e-17,-0.397976306307709,0.317,0.539,6.09205939563715e-13
"NCKAP1",2.19073260244443e-17,0.393468870667304,0.631,0.464,6.40482583650654e-13
"RNF207",2.83077912808572e-17,-0.324947561913205,0.337,0.559,8.27606585887141e-13
"NCOA2",2.88254333656849e-17,-0.349440222925285,0.483,0.675,8.42740369879164e-13
"LRCH3",3.54022497161503e-17,0.322335119100745,0.617,0.411,1.03502017270137e-12
"SCN5A",3.78315648861747e-17,0.472301290691118,0.726,0.615,1.1060436310122e-12
"SMYD2",6.01165089368465e-17,0.39024158110357,0.734,0.609,1.75756625527764e-12
"COMMD10",6.11490121507085e-17,-0.309312097998508,0.62,0.796,1.78775251923811e-12
"MLF1",6.40361013943046e-17,-0.369826832418128,0.463,0.667,1.87215946036389e-12
"GPC5",6.52087202966425e-17,0.637135570892316,0.5,0.302,1.90644214659264e-12
"PKP2",6.92486995542385e-17,-0.305051687341673,0.794,0.903,2.02455498016772e-12
"ADCY5",7.17462637024103e-17,-0.331416438945657,0.343,0.587,2.09757376560367e-12
"MT-CO3",7.53200109924041e-17,-0.710040589609168,0.526,0.705,2.20205584137393e-12
"PLIN5",9.10189279931883e-17,-0.302012133567441,0.311,0.539,2.66102937880885e-12
"UBE2G1",9.37218765044901e-17,0.35219933238849,0.623,0.443,2.74005278148527e-12
"AC040174.1",1.03406528742399e-16,-0.328282679445946,0.329,0.569,3.02319327431277e-12
"SGCG",1.13642674451596e-16,-0.350374469751955,0.72,0.856,3.32245723026686e-12
"NPTN",1.14134455815966e-16,0.333453673859741,0.589,0.4,3.33683495023558e-12
"DES",1.62554794784655e-16,0.411313005260829,0.917,0.809,4.75245198032416e-12
"CDH13",3.62709722871551e-16,-0.362922838174484,0.831,0.921,1.06041814578727e-11
"UBE3A",3.81870907598576e-16,0.34020648602571,0.591,0.412,1.1164377854552e-11
"PCDH7",4.31812236455479e-16,0.48706383375087,0.846,0.808,1.26244625450124e-11
"YTHDC2",4.81041568064753e-16,0.261478769731426,0.517,0.31,1.40637312839411e-11
"REEP1",5.96864578545318e-16,-0.321699466640511,0.286,0.504,1.74499328183509e-11
"VPS45",7.96234970143315e-16,0.287211786405721,0.586,0.388,2.32787255871099e-11
"PLXNA4",8.95843679500021e-16,0.447336930096766,0.583,0.43,2.61908858138626e-11
"TACC2",9.22116726600754e-16,-0.323945173618732,0.797,0.89,2.69590046188996e-11
"DYNC1I1",1.28022300577919e-15,-0.402924871648075,0.477,0.676,3.74285997969603e-11
"GOLGB1",1.30129462780616e-15,0.288100555967878,0.543,0.344,3.80446497385408e-11
"ZNF292",1.4980808720867e-15,-0.298829858719609,0.277,0.501,4.37978923763268e-11
"KBTBD12",1.68427801809301e-15,0.375584506810708,0.64,0.517,4.92415521369674e-11
"RNF150",2.03146953268108e-15,0.595095605903838,0.809,0.833,5.93920432574641e-11
"RGS6",2.04238969210293e-15,-0.376681083626423,0.723,0.854,5.97113050383214e-11
"MTMR3",2.54012981860521e-15,0.320728390652107,0.529,0.34,7.4263235376742e-11
"YAP1",2.82997665383793e-15,0.303698056159938,0.526,0.335,8.27371974516058e-11
"RCOR3",3.17516307217064e-15,-0.284459978092269,0.374,0.587,9.28290675779808e-11
"RNPC3",3.41518942967004e-15,-0.300821887233756,0.457,0.639,9.98464781658334e-11
"XIST",3.55180334700294e-15,0.398824241191351,0.737,0.469,1.03840522652978e-10
"TMEM161B-AS1",3.76724684624466e-15,-0.33370875530981,0.443,0.642,1.10139228796809e-10
"SLC4A4",3.86984685311977e-15,-0.347601342160912,0.363,0.569,1.1313884259781e-10
"STRN",3.87977398974038e-15,0.404006133321729,0.697,0.606,1.1342907236405e-10
"ANKRD17",3.88336671285328e-15,0.395839114760002,0.826,0.803,1.13534109216979e-10
"RGL1",3.89759865806086e-15,-0.29259150737505,0.331,0.555,1.13950194367067e-10
"HADHB",3.9368724592319e-15,-0.298887812455835,0.651,0.776,1.15098403218104e-10
"PDE8A",4.32730451580742e-15,0.30269654583202,0.531,0.337,1.26513074824146e-10
"CCSER2",4.52223632149446e-15,0.313982075888266,0.711,0.581,1.32212101095212e-10
"ESRRB",4.60272305404375e-15,0.280355354252154,0.511,0.321,1.34565211208023e-10
"TIAM2",5.39552827098444e-15,0.426087026181802,0.646,0.513,1.57743664530501e-10
"SMYD3",5.48451056356787e-15,-0.333893099351072,0.3,0.518,1.6034515083647e-10
"STARD13",5.79209763246732e-15,-0.308574118251885,0.557,0.734,1.69337766382814e-10
"MT-ATP6",6.94284086381878e-15,-0.648446281268626,0.509,0.69,2.02980895494606e-10
"DYSF",7.59078622315319e-15,0.430381170320173,0.549,0.384,2.21924226020107e-10
"HDAC9",8.7119661985614e-15,0.456996132508318,0.817,0.814,2.54703043781141e-10
"PRKAA2",9.64065097709206e-15,0.358566346506765,0.837,0.786,2.81854071966263e-10
"PIP5K1B",1.0228113436464e-14,-0.32093943242929,0.649,0.791,2.99029124428463e-10
"TBC1D8",1.24983055117915e-14,0.476677266975075,0.677,0.587,3.65400459942735e-10
"LINC01278",1.46896514756079e-14,0.40520848491731,0.531,0.365,4.29466650540872e-10
"MT-CO1",1.54918837668692e-14,-0.656270244070155,0.634,0.793,4.52920713808188e-10
"PDE1C",1.98486649602724e-14,-0.284226968718428,0.846,0.92,5.80295568778525e-10
"NIPBL",2.02238942016771e-14,0.333972272881833,0.703,0.575,5.91265770880232e-10
"LDHB",2.10811212381494e-14,-0.293285277545134,0.511,0.693,6.16327660518537e-10
"ITGA9",2.1089420373429e-14,-0.324370307674698,0.38,0.581,6.16570294037572e-10
"WSB1",2.63461309685088e-14,0.254339127550456,0.689,0.486,7.70255484995323e-10
"SELENOW",2.63832928465711e-14,-0.275395944483599,0.374,0.585,7.71341949662354e-10
"TRAK2",2.77417584684874e-14,-0.322530668469911,0.54,0.701,8.11058050584697e-10
"DHX32",2.8636221083567e-14,0.391596430343482,0.557,0.406,8.37208559599164e-10
"CTNND2",3.00571004621476e-14,0.453710842074895,0.717,0.61,8.78749389111348e-10
"OSBPL8",3.06917227280789e-14,0.381077145074974,0.623,0.45,8.97303205678114e-10
"ZCCHC7",3.74958359722087e-14,-0.271878532989083,0.291,0.5,1.09622826048350e-09
"HIF1A-AS3",4.32124145712228e-14,0.35235882643932,0.554,0.384,1.26335815240427e-09
"TMEM182",4.96656487339223e-14,-0.298100432256048,0.5,0.665,1.45202490638495e-09
"AC093879.1",5.1673330264288e-14,-0.336579152777134,0.326,0.513,1.51072148360672e-09
"TBL1XR1",6.04355310006484e-14,-0.289191161207733,0.4,0.6,1.76689318433496e-09
"GRAMD1B",6.06550919856206e-14,0.45817456005512,0.669,0.571,1.7733122692916e-09
"RERE",6.19491215986391e-14,-0.257127894237043,0.683,0.848,1.81114451905781e-09
"CBLB",6.54021457292384e-14,-0.297540826352825,0.866,0.941,1.91209713254001e-09
"FILIP1L",6.86183055223812e-14,-0.459104011511943,0.557,0.678,2.00612478025234e-09
"UMAD1",7.46895284304387e-14,-0.369514735787712,0.397,0.583,2.1836230531923e-09
"MROH7",7.50376325394509e-14,0.294107934063031,0.606,0.425,2.19380022492338e-09
"PARD3B",8.64194509556229e-14,-0.30027972048049,0.489,0.671,2.52655906813859e-09
"PPARGC1A",8.84424930084846e-14,0.747548822944357,0.769,0.749,2.58570472559605e-09
"CHPT1",1.0100356830688e-13,-0.276591536746377,0.62,0.776,2.95294032301994e-09
"TRIM55",1.1152756710302e-13,0.633943726600552,0.537,0.401,3.2606199518239e-09
"ZFAND3",1.55369092492402e-13,0.283641367124716,0.8,0.687,4.54237078810786e-09
"LNPEP",1.81826838904827e-13,0.304998601673856,0.646,0.501,5.31588946222152e-09
"MACF1",2.14692812411436e-13,0.324118405644586,0.86,0.839,6.27675906366075e-09
"MGST3",2.34944808955027e-13,0.259602178836157,0.729,0.583,6.86884643460918e-09
"TRIO",2.35368860476595e-13,0.428415617728523,0.774,0.741,6.88124400489373e-09
"KLRD1",2.7772064036348e-13,0.319078338957685,0.511,0.325,8.1194406416667e-09
"KLHL7",2.91904216271051e-13,-0.292209937554754,0.617,0.762,8.53411166690044e-09
"SON",3.21495523623906e-13,0.269640721445587,0.643,0.47,9.39924312866852e-09
"SLC25A4",3.47654096331255e-13,-0.298565753463615,0.829,0.877,1.01640151603406e-08
"SGCD",3.56814129508203e-13,-0.315782334571661,0.903,0.955,1.04318178903018e-08
"TBC1D1",3.6544966898691e-13,0.339619172146635,0.654,0.552,1.06842865225013e-08
"FOCAD",3.91950089233812e-13,-0.282475975239351,0.5,0.68,1.14590528088397e-08
"PPARGC1B",4.61589255831536e-13,-0.29449671018067,0.331,0.523,1.34950234834908e-08
"CAPS2",5.10929949114418e-13,-0.298337528181422,0.329,0.514,1.49375479923091e-08
"EYA1",5.97946785661672e-13,0.45499399699034,0.566,0.439,1.74815722256046e-08
"MSI2",6.1130335125129e-13,0.315684845536566,0.831,0.816,1.78720647771827e-08
"JAK1",6.16148495394695e-13,-0.282077381627693,0.451,0.646,1.80137174113593e-08
"GMDS-DT",7.56891575429233e-13,-0.301402604967644,0.4,0.596,2.21284820992491e-08
"IQCJ-SCHIP1",7.87414741821874e-13,0.392509147041699,0.654,0.513,2.30208573919043e-08
"RAMP1",8.79310567426895e-13,-0.264548949453683,0.411,0.599,2.57075237492927e-08
"ERC1",9.73629780250399e-13,-0.30626577035978,0.7,0.802,2.84650402554007e-08
"CDC73",9.78384079416501e-13,0.321926904851265,0.517,0.357,2.86040369458208e-08
"CHD9",1.18570063605413e-12,-0.264480438584074,0.394,0.596,3.46651437956785e-08
"SLC16A1-AS1",1.19008655092406e-12,0.297002646695596,0.609,0.454,3.47933704028158e-08
"PARD3",1.32217723294424e-12,0.334863568738988,0.809,0.771,3.86551735823578e-08
"NCOA1",1.44470985488056e-12,-0.283336501829666,0.4,0.592,4.2237537317288e-08
"SNRPN",1.45810802629064e-12,0.369077270878654,0.591,0.45,4.26292462566332e-08
"KCNMB2",1.55092875545374e-12,-0.465669365859516,0.443,0.632,4.53429530944456e-08
"SMPX",1.72509442496161e-12,0.347850231649131,0.683,0.569,5.04348606081778e-08
"FNIP1",2.00533933979442e-12,0.329782090000989,0.751,0.639,5.86281009382297e-08
"NCEH1",3.05434482204776e-12,-0.297714802181991,0.42,0.589,8.92968252173884e-08
"RAB3GAP1",3.08800780516224e-12,0.316338689426947,0.577,0.428,9.02809961917233e-08
"NIPSNAP2",3.27406551607967e-12,-0.266998586024858,0.354,0.54,9.57205794281052e-08
"PLN",6.55031505345744e-12,-0.265899389750056,0.823,0.877,1.91505010902882e-07
"SORBS1",1.09806833404705e-11,0.273116524726957,0.954,0.966,3.21031258141996e-07
"ANKH",1.23033550016843e-11,0.306472250095085,0.594,0.467,3.59700886829242e-07
"CADM1",1.31114524309139e-11,-0.282679095700479,0.526,0.69,3.83326423270199e-07
"RARB",1.57574766969134e-11,-0.266360761600972,0.449,0.61,4.6068558871096e-07
"LMTK2",1.69726191983903e-11,0.250195603530475,0.506,0.338,4.96211494884139e-07
"MARCH3",1.88010340198346e-11,0.359176805718001,0.68,0.565,5.49667030603884e-07
"ABCC5",2.2295823716998e-11,-0.260748342684844,0.486,0.646,6.51840702190153e-07
"TMOD1",2.50891521596624e-11,0.265431285208015,0.614,0.464,7.3350645253989e-07
"ATP1B1",2.61982618492732e-11,-0.27421561516911,0.574,0.7,7.65932383425351e-07
"NBAS",3.11841971188324e-11,-0.270132479073934,0.363,0.53,9.11701186966183e-07
"DOCK3",3.35914947911392e-11,0.309218343048666,0.726,0.644,9.82080941713746e-07
"COX4I1",3.42140771850743e-11,-0.259317746457083,0.314,0.5,1.00028276058283e-06
"MIR100HG",3.44773415758824e-11,-0.26739455383164,0.36,0.539,1.0079795583125e-06
"TXLNB",3.49816987048999e-11,-0.286920597535571,0.451,0.599,1.02272494333645e-06
"OGDH",5.65506200043749e-11,0.253798839662769,0.7,0.563,1.65331392644791e-06
"ASB18",6.4288829878901e-11,0.372917668753237,0.606,0.511,1.87954823033955e-06
"SLCO5A1",6.75695464178838e-11,-0.370516292426896,0.337,0.505,1.97546325907325e-06
"BMT2",7.01651415495519e-11,0.272830806950461,0.554,0.417,2.0513480783427e-06
"ANKRD12",8.00485248607147e-11,0.281440013798271,0.603,0.446,2.34029867282786e-06
