"","Normal_p_val","Normal_avg_log2FC","Normal_pct.1","Normal_pct.2","Normal_p_val_adj","Chemo_p_val","Chemo_avg_log2FC","Chemo_pct.1","Chemo_pct.2","Chemo_p_val_adj","max_pval","minimump_p_val"
"ASAP2",3.96189838829071e-17,-1.33078379900054,0.071,0.339,1.45009442909828e-12,2.88956408849658e-06,-1.3265781538716,0.051,0.248,0.105760935203063,2.88956408849658e-06,7.92379677658142e-17
"NDUFB1",4.13099735633961e-17,0.402421295644498,0.624,0.324,1.51198634239386e-12,5.98622028227998e-14,0.337162962785653,0.561,0.23,2.1910164855173e-09,5.98622028227998e-14,8.26199471267923e-17
"CRPPA",4.39193423188528e-17,0.366125133374139,0.505,0.223,1.60749184821233e-12,6.89870800638154e-09,0.357413739899497,0.541,0.264,0.000252499611741571,6.89870800638154e-09,8.78386846377058e-17
"NDUFA10",5.23925404838512e-17,0.423629467838629,0.71,0.383,1.91761937424944e-12,6.24171792083852e-09,0.39140083033522,0.673,0.349,0.000228453117620611,6.24171792083852e-09,1.04785080967702e-16
"TTC28-AS1",6.30380290681405e-17,0.275826936682774,0.414,0.17,2.30725490192301e-12,2.70566905719754e-15,0.40661257979096,0.561,0.214,9.90301931624871e-11,2.70566905719754e-15,1.26076058136281e-16
"GPATCH2",6.75551280476649e-17,0.386224506807585,0.633,0.308,2.47258524167258e-12,2.12449249925957e-10,0.279004047273082,0.684,0.33,7.77585499653995e-06,2.12449249925957e-10,1.3511025609533e-16
"BNIP3",7.79207699999987e-17,0.305685046083559,0.481,0.216,2.85197810276995e-12,1.33234316990052e-11,0.432947590289284,0.398,0.154,4.87650923615291e-07,1.33234316990052e-11,1.55841539999997e-16
"SIPA1L2",8.20930721940605e-17,0.382055234728132,0.571,0.268,3.00468853537481e-12,2.03809416021213e-09,0.350784504527287,0.633,0.32,7.45962843579242e-05,2.03809416021213e-09,1.64186144388121e-16
"DAAM1",8.49417565194805e-17,0.381382894689872,0.719,0.384,3.10895323036951e-12,1.76975832450462e-10,0.436888507142036,0.796,0.42,6.47749244351936e-06,1.76975832450462e-10,1.69883513038962e-16
"AL078590.2",1.11249644893114e-16,0.256541137466967,0.229,0.068,4.07184825273287e-12,5.33006715884534e-13,0.677495400390618,0.357,0.121,1.95085788080898e-08,5.33006715884534e-13,2.22499289786229e-16
"APBB2",1.16152725223195e-16,-1.81639034476673,0.4,0.561,4.25130589589415e-12,1.56797785118276e-05,-1.74936279820547,0.296,0.442,0.5738955733114,1.56797785118276e-05,2.3230545044639e-16
"ACAA2",2.80956708700166e-16,0.251845610016141,0.414,0.173,1.02832964951348e-11,1.1993652629103e-16,0.504413130846807,0.429,0.141,4.38979679877799e-12,2.80956708700166e-16,2.39873052582061e-16
"BCKDHB",1.53759056642282e-16,0.333414507021723,0.576,0.275,5.62773523216415e-12,3.7700165667439e-14,0.615578767363485,0.612,0.259,1.37986376359394e-09,3.7700165667439e-14,3.07518113284564e-16
"ZFP36L2",1.83158418600746e-16,-1.52894762970122,0.229,0.459,6.7037812792059e-12,0.00858654491356168,-1.20400250200459,0.194,0.277,1,0.00858654491356168,3.66316837201492e-16
"IL6ST",1.92608731384285e-16,-1.40361437698422,0.467,0.611,7.04967217739622e-12,0.155874402131219,-0.648818238329453,0.541,0.503,1,0.155874402131219,3.85217462768572e-16
"SFXN5",2.06748045149606e-16,0.287854674716488,0.357,0.139,7.56718520052074e-12,7.13093694110954e-09,0.303421431233276,0.49,0.226,0.00026099942298155,7.13093694110954e-09,4.13496090299213e-16
"ARHGAP6",2.14051239618032e-16,-1.82401816016074,0.071,0.327,7.83448942125959e-12,1.69728758733279e-05,-1.51399663305698,0.071,0.25,0.621224229839673,1.69728758733279e-05,4.28102479236064e-16
"ARHGAP29",2.34797302576692e-16,-1.62761067375252,0.276,0.49,8.59381607160951e-12,0.632837605456424,-1.04139326499372,0.469,0.401,1,0.632837605456424,4.69594605153384e-16
"STRN",3.23282158915479e-16,0.535534646937387,0.676,0.361,1.18324502984654e-11,1.77381268525193e-06,0.262767783758717,0.694,0.39,0.0649233180929058,1.77381268525193e-06,6.46564317830956e-16
"PITPNC1",3.29709770427521e-16,-2.06435808936737,0.248,0.465,1.20677073074177e-11,6.03141824979522e-08,-2.88202164653614,0.153,0.385,0.00220755939360755,6.03141824979522e-08,6.5941954085504e-16
"SCAPER",4.15464952176044e-16,0.564701924474424,0.786,0.502,1.52064327145954e-11,0.000444848625884186,0.286189337265426,0.745,0.504,1,0.000444848625884186,8.30929904352086e-16
"CRISPLD2",4.34892155192271e-16,-1.38420938621821,0.029,0.283,1.59174877721923e-11,0.00768367713893306,-1.2431380125719,0.051,0.138,1,0.00768367713893306,8.69784310384545e-16
"CCND2",4.44030446743814e-16,0.421340826778826,0.51,0.238,1.62519583812703e-11,1.9600754182593e-11,0.519832003366947,0.592,0.272,7.17407203837085e-07,1.9600754182593e-11,8.88060893487632e-16
"POT1",4.5841162268577e-16,0.360055635469375,0.562,0.274,1.67783238019219e-11,2.54730973452114e-08,0.376617795082084,0.52,0.259,0.000932340835932082,2.54730973452114e-08,9.16823245371543e-16
"C11orf54",5.11662676112408e-16,0.268572172076298,0.486,0.219,1.87273656083903e-11,3.7575389596564e-12,0.464406152408028,0.5,0.209,1.37529683462384e-07,3.7575389596564e-12,1.02332535222482e-15
"ENG",5.22819758260895e-16,-1.60754635709299,0.086,0.342,1.9135725972107e-11,1.55335088432456e-06,-2.08891660605556,0.143,0.343,0.056854195717163,1.55335088432456e-06,1.04563951652179e-15
"HADHA",5.35782249769965e-16,0.344206929126133,0.59,0.296,1.96101661238305e-11,4.26360907373121e-13,0.564351654204164,0.684,0.326,1.56052355707636e-08,4.26360907373121e-13,1.07156449953993e-15
"COX7A2",7.20709890279118e-16,0.275896956849614,0.738,0.402,2.6378702694106e-11,6.50044892069719e-13,0.333531727185878,0.633,0.287,2.37922930946438e-08,6.50044892069719e-13,1.44141978055823e-15
"AKAP9",8.14619044280806e-16,0.478001018897791,0.819,0.536,2.98158716397218e-11,0.000227014176167008,0.266881578940467,0.796,0.521,1,0.000227014176167008,1.62923808856161e-15
"RGCC",8.32630422902551e-16,-2.35124876928537,0.067,0.318,3.04751061086563e-11,0.0216921573559891,-1.48155192476375,0.122,0.196,1,0.0216921573559891,1.66526084580511e-15
"RPL3",8.44974281644876e-16,-1.31231576667834,0.252,0.469,3.09269036824841e-11,0.556443126867952,-0.842037199964464,0.367,0.324,1,0.556443126867952,1.68994856328975e-15
"PLAC9",9.03521397709011e-16,-1.30192215548919,0.048,0.297,3.30697866775475e-11,0.00322151763349316,-0.901633449199672,0.051,0.152,1,0.00322151763349316,1.80704279541803e-15
"IFI27",1.02400250968056e-15,-2.20917009830703,0.129,0.372,3.74795158568181e-11,0.000639135602855683,-1.57036126824153,0.153,0.28,1,0.000639135602855683,2.04800501936112e-15
"RHOJ",1.03834306643612e-15,-1.30705991643684,0.048,0.296,3.80043945746283e-11,3.3182559552924e-05,-1.28783395915011,0.041,0.203,1,3.3182559552924e-05,2.07668613287223e-15
"DECR1",2.44329548044906e-12,0.334081767902412,0.729,0.412,8.94270578799159e-08,1.05000154486011e-15,0.636307048617874,0.765,0.357,3.84311065434248e-11,2.44329548044906e-12,2.10000308972021e-15
"TMEM204",1.05472816271789e-15,-1.09373446977372,0.033,0.284,3.86041054836375e-11,0.00145173014819363,-0.881522226074187,0.051,0.163,1,0.00145173014819363,2.10945632543578e-15
"ITPKB",1.32463109740944e-15,-1.4535277389905,0.029,0.276,4.84828227962828e-11,0.000188870376189831,-1.2240390176689,0.051,0.193,1,0.000188870376189831,2.64926219481887e-15
"TIMP1",1.36208943124647e-15,-1.68551821281008,0.081,0.329,4.98538352730519e-11,0.000375897221891609,-1.54793802387385,0.082,0.217,1,0.000375897221891609,2.72417886249293e-15
"CD34",1.66419717420408e-15,-1.38246270236212,0.033,0.282,6.09112807730434e-11,0.00569013606924961,-0.802121137951284,0.041,0.13,1,0.00569013606924961,3.32839434840816e-15
"PDGFRB",1.70194211249521e-15,-1.54523017398561,0.005,0.245,6.22927832594374e-11,0.000863296125915351,-1.52476597479931,0.061,0.182,1,0.000863296125915351,3.40388422499044e-15
"PECAM1",1.77416100760673e-15,-1.71956102622655,0.09,0.333,6.49360670394138e-11,1.54981353264942e-05,-1.88700333748646,0.092,0.265,0.567247251085014,1.54981353264942e-05,3.54832201521347e-15
"ID1",2.53147657980825e-15,-2.11353188467572,0.043,0.287,9.26545742975617e-11,0.0015879390971239,-1.96087573488399,0.143,0.253,1,0.0015879390971239,5.06295315961649e-15
"UQCRC2",2.56223402471018e-15,0.375590592383816,0.652,0.355,9.37803275384172e-11,2.25404273907036e-12,0.619642621296394,0.724,0.368,8.25002182927142e-08,2.25404273907036e-12,5.12446804942038e-15
"FKBP5",2.73096751117814e-15,-1.70172944613877,0.776,0.731,9.99561418766312e-11,0.891068680088286,-0.707800213819344,0.724,0.581,1,0.891068680088286,5.46193502235628e-15
"PARP14",2.74986666790785e-15,-1.01904767215037,0.024,0.265,1.00647869912095e-10,0.000137638272462291,-1.28730030030808,0.143,0.292,1,0.000137638272462291,5.49973333581572e-15
"VWF",2.87264497385141e-15,-2.85730115792341,0.076,0.318,1.05141678687935e-10,0.000228360847379565,-2.56091860121953,0.122,0.26,1,0.000228360847379565,5.74528994770283e-15
"SPRED1",2.91767648375086e-15,-1.49894266772796,0.148,0.39,1.06789876981765e-10,0.00137586572869982,-1.46960899017846,0.296,0.399,1,0.00137586572869982,5.83535296750172e-15
"BMPR1A",3.28381838348339e-15,0.415306078631017,0.638,0.337,1.20191036653875e-10,2.49783633368918e-07,0.267474969910113,0.694,0.37,0.00914233076493578,2.49783633368918e-07,6.56763676696678e-15
"ABHD2",3.84678656056733e-15,0.44751853720532,0.624,0.331,1.40796234903325e-10,3.76597004888136e-10,0.421598677228576,0.704,0.345,1.37838269759107e-05,3.76597004888136e-10,7.69357312113468e-15
"NDUFS4",5.19387892684698e-15,0.401201763425812,0.719,0.411,1.90101162601526e-10,5.36075218679917e-10,0.433051873242106,0.704,0.371,1.96208890789036e-05,5.36075218679917e-10,1.03877578536939e-14
"TM4SF1",5.3499086646776e-15,-1.46272612654414,0.062,0.303,1.95812007035865e-10,0.00130538598388129,-1.07500062434481,0.051,0.164,1,0.00130538598388129,1.06998173293552e-14
"AL365259.1",5.47407823034217e-15,0.276580291993563,0.21,0.066,2.00356737308754e-10,6.85060101793744e-05,0.289374757587523,0.214,0.096,1,6.85060101793744e-05,1.09481564606843e-14
"CD74",5.54927696030155e-15,-1.79342022516736,0.076,0.316,2.03109086023997e-10,3.87434975916743e-05,-2.16853646481883,0.122,0.283,1,3.87434975916743e-05,1.10985539206031e-14
"PDE1A",5.75081658385394e-15,0.718456334498866,0.505,0.259,2.10485637785638e-10,0.732883001478706,-0.503085068131475,0.224,0.22,1,0.732883001478706,1.15016331677079e-14
"XAF1",5.77517484875903e-15,-1.09539939729188,0.019,0.256,2.11377174639429e-10,6.36373140721897e-06,-1.67668968773125,0.122,0.308,0.232918933235622,6.36373140721897e-06,1.15503496975181e-14
"ABCA9",6.38915481049263e-15,-1.99504437329293,0.024,0.26,2.33849455218841e-10,0.00254206283528878,-1.34219840234367,0.071,0.179,1,0.00254206283528878,1.27783096209852e-14
"PLSCR1",7.03105253881728e-15,-0.99545760241517,0.033,0.276,2.57343553973251e-10,5.26663317785061e-06,-1.57913756255667,0.122,0.305,0.19276404094251,5.26663317785061e-06,1.40621050776345e-14
"KLF9",7.06682436355458e-15,-1.20477953062206,0.395,0.553,2.58652838530461e-10,0.488477511454534,-0.523704365715844,0.459,0.348,1,0.488477511454534,1.41336487271091e-14
"ZNRF1",7.17261011154753e-15,0.319312436216808,0.519,0.244,2.62524702692751e-10,1.16798905011935e-09,0.433630672175654,0.541,0.249,4.27495672234182e-05,1.16798905011935e-09,1.4345220223095e-14
"FBN1",8.05566096937696e-15,-1.59619341899892,0.038,0.277,2.94845247140166e-10,0.000108588139323725,-1.71350116023271,0.071,0.222,1,0.000108588139323725,1.61113219387539e-14
"KLF3",9.24336306662925e-15,-1.21425855095948,0.138,0.37,3.38316331601697e-10,0.0615150482168999,-0.967994899279669,0.194,0.247,1,0.0615150482168999,1.84867261332584e-14
"ASAP1",1.20826910009917e-14,-1.36428461429306,0.633,0.699,4.42238573327298e-10,0.0014011857908437,-0.924035721593786,0.724,0.684,1,0.0014011857908437,2.41653820019833e-14
"SEPTIN11",1.31464550832162e-14,-1.18043287683488,0.067,0.305,4.81173402500795e-10,0.00155557189695353,-1.16265526240346,0.122,0.236,1,0.00155557189695353,2.62929101664321e-14
"ABHD18",3.62150367950884e-14,0.338239023317705,0.533,0.266,1.32550656173703e-09,1.33118533393846e-14,0.803802963819129,0.663,0.299,4.87227144074816e-10,3.62150367950884e-14,2.6623706678769e-14
"ATP5F1E",1.01360381494354e-12,0.252273569303429,0.833,0.553,3.70989132307484e-08,1.34897215483559e-14,0.486103079635585,0.724,0.337,4.93737298391373e-10,1.01360381494354e-12,2.69794430967115e-14
"FABP5",1.37011133286584e-14,-2.67418133968684,0.148,0.374,5.01474448942226e-10,0.00045101172775056,-1.75547148476401,0.133,0.264,1,0.00045101172775056,2.74022266573166e-14
"ANKRD44",1.47785323339054e-14,-1.35685152112434,0.181,0.408,5.40909061953273e-10,0.00214013161894246,-1.20207073395496,0.204,0.311,1,0.00214013161894246,2.95570646678106e-14
"MYL6",1.48793918325425e-14,-1.354294501575,0.429,0.568,5.44600620462888e-10,0.262293873152015,-0.79123763754977,0.52,0.458,1,0.262293873152015,2.97587836650847e-14
"MARCKS",1.55109673988098e-14,-1.07979763977468,0.038,0.271,5.67716917763838e-10,0.0014829870524483,-0.938142598145508,0.082,0.199,1,0.0014829870524483,3.10219347976193e-14
"ASPH",1.63234140732009e-14,0.348867925487846,0.767,0.422,5.97453278493225e-10,5.01943655838393e-09,0.34992137064717,0.765,0.423,0.00018371639747341,5.01943655838393e-09,3.26468281464014e-14
"FTL",1.67366701161875e-14,-1.47084527467066,0.61,0.657,6.1257886292258e-10,0.701366447269413,-0.879176144400233,0.541,0.463,1,0.701366447269413,3.34733402323747e-14
"WIPF1",1.71145283342536e-14,-1.34134971093209,0.152,0.376,6.26408851562016e-10,0.000283155032261685,-1.2017078665525,0.173,0.311,1,0.000283155032261685,3.42290566685068e-14
"NEURL1B",1.75791736561696e-14,-1.29033772816131,0.057,0.291,6.43415334989463e-10,0.000221679587366364,-1.48535063969964,0.112,0.253,1,0.000221679587366364,3.51583473123388e-14
"SEC14L1",1.8827396735337e-14,-1.83578183472889,0.157,0.383,6.8910154791007e-10,8.87316698456074e-05,-1.75307215636557,0.214,0.359,1,8.87316698456074e-05,3.76547934706736e-14
"ELK3",2.85905777939682e-14,-1.36217826815518,0.052,0.284,1.04644373783703e-09,0.0118615892150765,-1.1061121632497,0.122,0.206,1,0.0118615892150765,5.71811555879354e-14
"PRKCH",3.69505875519947e-14,-1.77432035840224,0.124,0.355,1.35242845499056e-09,8.46167437013524e-06,-1.82121564910915,0.133,0.314,0.30970574362132,8.46167437013524e-06,7.39011751039878e-14
"RAPGEF1",3.99484852512133e-14,-1.90685375043262,0.333,0.51,1.46215450867966e-09,0.000183394419916494,-1.88635568640641,0.388,0.477,1,0.000183394419916494,7.98969705024248e-14
"COL6A2",4.07729410940641e-14,-1.4316887880354,0.076,0.304,1.49233041698384e-09,0.00017623146820391,-1.61164266310393,0.133,0.277,1,0.00017623146820391,8.15458821881265e-14
"PLXND1",4.17107879433727e-14,-0.960340420884976,0.024,0.249,1.52665654951538e-09,0.0003832957408224,-0.844608591047041,0.031,0.158,1,0.0003832957408224,8.34215758867436e-14
"ARL6IP5",4.96168088942467e-14,0.274970395352545,0.7,0.397,1.81602482233832e-09,5.4063222233854e-11,0.40215917584783,0.633,0.31,1.97876799698129e-06,5.4063222233854e-11,9.92336177884905e-14
"C7",5.48818151999878e-14,-2.04035939423729,0.043,0.269,2.00872931813475e-09,0.0416940690155848,-1.69045939069767,0.102,0.165,1,0.0416940690155848,1.09763630399972e-13
"CDKN1C",5.57767541396756e-14,-1.10151576803514,0.029,0.254,2.04148497826627e-09,0.00315288231515291,-0.921125830600301,0.051,0.156,1,0.00315288231515291,1.11553508279348e-13
"UACA",6.69165470597626e-14,-1.26463444226039,0.595,0.662,2.44921253893437e-09,0.887583139957433,-0.92007527511711,0.653,0.497,1,0.887583139957433,1.3383309411952e-13
"CD36",6.82972093382204e-14,0.308497468833707,0.91,0.597,2.49974615898821e-09,6.58355038333184e-09,0.443649820035622,0.939,0.634,0.000240964527580329,6.58355038333184e-09,1.36594418676436e-13
"RAP1B",6.93957132035462e-14,-1.18178402592365,0.386,0.539,2.53995249896300e-09,0.000186080371196311,-1.07413932757273,0.367,0.483,1,0.000186080371196311,1.38791426407088e-13
"COL3A1",7.99325780622036e-14,-1.25136567514021,0.019,0.241,2.92561228965471e-09,0.00185063899098534,-1.72147708515033,0.092,0.203,1,0.00185063899098534,1.59865156124401e-13
"ITGAV",8.21268103156212e-14,0.360154915217066,0.629,0.339,3.00592338436205e-09,9.19786215336675e-06,0.258848310141697,0.694,0.396,0.336650952675377,9.19786215336675e-06,1.64253620631235e-13
"SH3BGRL3",8.72057299266281e-14,-0.984931067961002,0.048,0.275,3.19181692104452e-09,0.118714980956661,-0.626041431101292,0.082,0.125,1,0.118714980956661,1.74411459853249e-13
"PID1",9.01553726777806e-14,-2.77591216287286,0.152,0.367,3.29977679537945e-09,0.00336196436169308,-1.67627158418216,0.133,0.238,1,0.00336196436169308,1.80310745355553e-13
"FN1",1.02703335624519e-13,-1.86811620124337,0.067,0.29,3.75904478719302e-09,0.000335392218831454,-2.17597848682853,0.112,0.249,1,0.000335392218831454,2.05406671249028e-13
"CNTLN",1.0981842626737e-13,-1.05122030796584,0.124,0.357,4.01946421981202e-09,0.0207447484623303,-0.936819946992908,0.173,0.244,1,0.0207447484623303,2.19636852534728e-13
"ZNF44",1.18252815338111e-13,0.442355738367463,0.5,0.247,4.32817129419021e-09,4.07357225604374e-06,0.298930080323442,0.51,0.278,0.149096818143457,4.07357225604374e-06,2.36505630676208e-13
"DPYSL2",1.26971254301187e-13,-1.19782057100366,0.457,0.581,4.64727487867776e-09,0.0244574859576508,-0.989015148984438,0.357,0.392,1,0.0244574859576508,2.53942508602358e-13
"PRELP",1.2731338064145e-13,-2.21959452214684,0.038,0.259,4.65979704485772e-09,0.00318174904491112,-1.14434545304602,0.031,0.126,1,0.00318174904491112,2.54626761282883e-13
"REPS1",1.2770010168885e-13,0.41247185057776,0.629,0.328,4.67395142191358e-09,0.000635676392729345,0.274510780544583,0.551,0.346,1,0.000635676392729345,2.55400203377682e-13
"PLSCR4",1.39054278517467e-13,-1.1373973048807,0.043,0.265,5.08952564801781e-09,9.35692778711738e-05,-1.23563178539567,0.051,0.201,1,9.35692778711738e-05,2.78108557034914e-13
"COL1A2",1.5401426340636e-13,-1.27151164388261,0.024,0.242,5.63707605493619e-09,0.000172859585879466,-1.73944604090863,0.082,0.229,1,0.000172859585879466,3.08028526812697e-13
"HLA-DRB1",1.56194131530801e-13,-1.30412563330728,0.033,0.256,5.71686140815883e-09,0.000228148124516577,-1.67299454815586,0.082,0.223,1,0.000228148124516577,3.12388263061576e-13
"LPAR6",1.64338396577055e-13,-1.30502558699119,0.176,0.385,6.01494965311680e-09,0.00286762031386542,-0.798195136472595,0.122,0.234,1,0.00286762031386542,3.28676793154083e-13
"GNB1",1.78739477471611e-13,-1.17371305809721,0.319,0.49,6.54204361493843e-09,0.00334726308946142,-1.05873862730853,0.418,0.459,1,0.00334726308946142,3.57478954943189e-13
"A2M",1.83742166422075e-13,-1.46633108566514,0.481,0.604,6.72514703321438e-09,0.0198729557585828,-1.22259082288005,0.5,0.511,1,0.0198729557585828,3.67484332844117e-13
"FABP4",1.88519173374961e-13,-2.21345336054836,0.138,0.353,6.89999026469693e-09,0.0411911285948042,-1.89270113041295,0.296,0.323,1,0.0411911285948042,3.77038346749885e-13
"ARHGDIB",2.09625109513053e-13,-0.872633682828892,0.024,0.24,7.67248863328726e-09,0.00127203457730338,-0.769558732887751,0.031,0.14,1,0.00127203457730338,4.19250219026061e-13
"AUH",2.74302496350081e-13,0.290712696263133,0.762,0.428,1.00397456689093e-08,2.22747435506752e-13,0.476469771365459,0.755,0.357,8.15277888698262e-09,2.74302496350081e-13,4.45494871013453e-13
"TNXB",2.53850568187703e-13,-1.04445843228116,0.019,0.233,9.2911846462381e-09,0.000652297312454122,-1.30735562850759,0.061,0.186,1,0.000652297312454122,5.07701136375341e-13
"RAC1",2.59347414620259e-13,-1.09354059525192,0.348,0.512,9.49237472251609e-09,0.178650479528771,-0.70108554805179,0.357,0.367,1,0.178650479528771,5.18694829240449e-13
"PPP3CA",2.69700296668748e-13,-1.61544119929321,0.362,0.51,9.87130055837285e-09,4.84919790551577e-05,-1.4216205624787,0.357,0.479,1,4.84919790551577e-05,5.39400593337422e-13
"WDR37",2.70986431585507e-13,0.302173286028537,0.605,0.319,9.91837438246114e-09,3.97086027293157e-09,0.349895068373576,0.633,0.325,0.000145337456849568,3.97086027293157e-09,5.4197286317094e-13
"ADIRF",2.717957693367e-13,-1.72739142844775,0.076,0.295,9.94799695349257e-09,0.772640445919407,-0.574564359709026,0.112,0.113,1,0.772640445919407,5.43591538673325e-13
"TAGLN2",2.8339547167601e-13,-0.97637835187765,0.057,0.278,1.03725576588136e-08,0.0401232679509304,-0.756303670154306,0.122,0.188,1,0.0401232679509304,5.66790943351938e-13
"PLD1",2.69040573619887e-10,0.321938492065349,0.776,0.452,9.84715403506147e-06,2.96221732895862e-13,0.650761827583323,0.755,0.378,1.08420116457214e-08,2.69040573619887e-10,5.92443465791635e-13
"RHOB",3.19481111224306e-13,-1.15508963236857,0.1,0.319,1.16933281519208e-08,0.0589300183481216,-0.83878497044949,0.163,0.221,1,0.0589300183481216,6.38962222448508e-13
"ID3",3.33577028606044e-13,-1.28932486690247,0.043,0.259,1.22092528240098e-08,0.000666965730808423,-1.46683964774045,0.122,0.248,1,0.000666965730808423,6.67154057211976e-13
"COLEC12",3.9440442040928e-13,-1.97990836794987,0.076,0.292,1.44355961914001e-08,0.00195058999095681,-1.29628876303825,0.051,0.16,1,0.00195058999095681,7.88808840818403e-13
"ANXA1",4.07062063505295e-13,-0.846117173662019,0.033,0.25,1.48988785863573e-08,0.00932411349638453,-0.817329672955254,0.061,0.147,1,0.00932411349638453,8.14124127010423e-13
"IGFBP7",4.10069611846933e-13,-2.01914191552953,0.676,0.662,1.50089578632096e-08,0.00160034351785275,-1.90209139285807,0.684,0.644,1,0.00160034351785275,8.20139223693697e-13
"MSC-AS1",4.13199483798056e-13,-1.54919161152703,0.024,0.236,1.51235143064927e-08,0.000554705485656379,-1.31407698513502,0.051,0.176,1,0.000554705485656379,8.26398967595939e-13
"PICALM",4.17049595118771e-13,-1.10849692770966,0.633,0.676,1.52644322309421e-08,5.38526063260316e-07,-1.41738150446461,0.684,0.695,0.0197105924413908,5.38526063260316e-07,8.34099190237368e-13
"GRB10",4.22631564538751e-13,-1.86533061620237,0.271,0.457,1.54687378936828e-08,5.843706223778e-06,-1.82726065875645,0.194,0.378,0.213885491496499,5.843706223778e-06,8.4526312907732e-13
"AC104596.1",4.26802847055745e-13,0.265316552489984,0.31,0.125,1.56214110050873e-08,6.03610643240461e-10,0.48124997553855,0.429,0.182,2.20927531532441e-05,6.03610643240461e-10,8.53605694111308e-13
"GRK5",4.30639529272898e-13,-1.60071223347674,0.395,0.527,1.57618374109174e-08,0.0164348183965072,-1.21090063289252,0.367,0.403,1,0.0164348183965072,8.6127905854561e-13
"GLIS3",4.40637291833333e-13,-1.73402163392447,0.067,0.283,1.61277655183918e-08,0.000206399680004242,-1.63787941851825,0.061,0.201,1,0.000206399680004242,8.8127458366647e-13
"IGFBP4",4.46931234192408e-13,-1.21234255033517,0.057,0.273,1.63581301026763e-08,5.38436744136395e-05,-1.1713414752376,0.071,0.236,1,5.38436744136395e-05,8.93862468384613e-13
"COL8A1",4.5864087149313e-13,-1.84235281513815,0.033,0.246,1.67867145375201e-08,0.000174403089323342,-1.75996889428568,0.061,0.206,1,0.000174403089323342,9.17281742986049e-13
"NEDD9",5.10919215433739e-13,-1.40980623194878,0.057,0.275,1.87001542040903e-08,0.00135396689343672,-1.63004576367883,0.163,0.276,1,0.00135396689343672,1.02183843086722e-12
"RNASE1",5.11254394882402e-13,-1.86041415198586,0.152,0.361,1.87124221070908e-08,0.00264247994248601,-1.71851218682838,0.153,0.254,1,0.00264247994248601,1.02250878976454e-12
"DPYD",5.14397337092322e-13,-1.34488829021865,0.724,0.716,1.88274569349161e-08,0.0124442957225631,-0.893407947009689,0.724,0.658,1,0.0124442957225631,1.02879467418438e-12
"DACH1",5.32370307315344e-13,-1.9355072026766,0.052,0.266,1.94852856180489e-08,0.000280141790845413,-1.65630143687669,0.061,0.198,1,0.000280141790845413,1.0647406146304e-12
"PDGFC",5.79536219382142e-13,-0.667253739580598,0.476,0.215,2.12116051656058e-08,0.00036090184614454,-0.691658337812427,0.49,0.277,1,0.00036090184614454,1.15907243876395e-12
"CDH19",5.94555766311919e-13,-2.81204671802618,0.033,0.244,2.17613356027825e-08,0.00286345430598975,-1.84292564876858,0.051,0.153,1,0.00286345430598975,1.18911153262348e-12
"APOL3",6.69401939241856e-13,-0.950445148204398,0.014,0.222,2.45007803781912e-08,0.0165489660583389,-0.666952550598338,0.041,0.114,1,0.0165489660583389,1.33880387848326e-12
"SPIDR",6.81529737474764e-13,-1.3690092327799,0.462,0.568,2.49446699213138e-08,0.000213646165504428,-1.21247872376649,0.541,0.581,1,0.000213646165504428,1.36305947494906e-12
"XPO4",7.11883633716567e-13,0.415959703689423,0.605,0.314,2.60556528776601e-08,6.4225614034265e-05,0.30524394578005,0.592,0.348,1,6.4225614034265e-05,1.42376726743263e-12
"CLEC14A",7.70947939616615e-13,-1.21317288154006,0.043,0.253,2.82174655379077e-08,0.0023753802164543,-0.881030507861425,0.041,0.145,1,0.0023753802164543,1.54189587923263e-12
"COL15A1",8.19387636662854e-13,-1.23909713651452,0.043,0.255,2.99904068894971e-08,0.0176403956716869,-1.34204824536896,0.133,0.21,1,0.0176403956716869,1.63877527332503e-12
"RCOR3",9.32212669066659e-13,0.326413807695411,0.71,0.401,3.41199159005088e-08,3.84756789351282e-11,0.539515763435308,0.714,0.36,1.40824832470463e-06,3.84756789351282e-11,1.86442533813245e-12
"TMEM161B-AS1",9.489657855893e-13,0.432798621245892,0.61,0.329,3.4733096718354e-08,2.25956085421707e-12,0.665037986624864,0.673,0.327,8.27021868251989e-08,2.25956085421707e-12,1.8979315711777e-12
"SERPINF1",1.01206398691558e-12,-1.82558859457207,0.033,0.242,3.70425539850972e-08,0.00168725572492443,-1.43849702245644,0.051,0.162,1,0.00168725572492443,2.02412797383014e-12
"OSBPL6",1.0439359929772e-12,0.260018814030281,0.262,0.1,3.82091012789585e-08,0.000125133054592627,0.254890377639414,0.327,0.179,1,0.000125133054592627,2.0878719859533e-12
"RAPGEF5",1.06589677484953e-12,-1.37669569631243,0.043,0.255,3.90128878562676e-08,7.21644034700819e-06,-1.9611054935596,0.071,0.255,0.264128933140847,7.21644034700819e-06,2.13179354969792e-12
"ABCA6",1.36737493973439e-12,-2.27665731926607,0.105,0.313,5.00472901692183e-08,0.00244620045455621,-1.50329806695297,0.112,0.225,1,0.00244620045455621,2.7347498794669e-12
"SPRED2",1.45268386235875e-12,-1.22973908144629,0.162,0.364,5.31696820461926e-08,0.204093543338511,-0.847350754142827,0.408,0.397,1,0.204093543338511,2.90536772471538e-12
