"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ADCY9",1.53817976450474e-15,2.51169248091083,0.374,0.309,4.61453929351422e-12,"DCM-Cardiomyocytes","ADCY9"
"NUGGC",2.53708717290557e-15,12.6090286622287,0.197,0.181,7.61126151871672e-12,"DCM-Cardiomyocytes","NUGGC"
"LINC01479",2.70651601553937e-15,4.55412358903478,0.104,0.116,8.1195480466181e-12,"DCM-Cardiomyocytes","LINC01479"
"ADAMTS9",9.06258518897659e-15,2.79606777325194,0.183,0.196,2.71877555669298e-11,"DCM-Cardiomyocytes","ADAMTS9"
"KCNMB2-AS1",1.51692155424914e-14,16.1938405327577,0.243,0.19,4.55076466274742e-11,"DCM-Cardiomyocytes","KCNMB2-AS1"
"RXFP2",3.4301309687555e-14,6.87423692934271,0.104,0.09,1.02903929062665e-10,"DCM-Cardiomyocytes","RXFP2"
"ZFY",6.78693154367653e-14,5.26006275005693,0.101,0.106,2.03607946310296e-10,"DCM-Cardiomyocytes","ZFY"
"EMC10",8.17575246023106e-14,6.83649792647861,0.081,0.11,2.45272573806932e-10,"DCM-Cardiomyocytes","EMC10"
"LAMA3",9.33014064122832e-14,34.7601690124961,0.103,0.119,2.7990421923685e-10,"DCM-Cardiomyocytes","LAMA3"
"CRNDE",1.29402568182728e-13,0.535431648055858,0.316,0.378,3.88207704548185e-10,"DCM-Cardiomyocytes","CRNDE"
"RHOB",1.6418757450249e-13,2.79581970349533,0.157,0.16,4.9256272350747e-10,"DCM-Cardiomyocytes","RHOB"
"GTDC11",3.97755763140714e-13,0.265727852070945,0.382,0.342,1.19326728942214e-09,"DCM-Cardiomyocytes","GTDC1"
"SPAG16",4.17460396031172e-13,22.556060095547,0.183,0.194,1.25238118809352e-09,"DCM-Cardiomyocytes","SPAG16"
"GPRIN3",4.584068103904e-13,29.6946402832191,0.305,0.32,1.3752204311712e-09,"DCM-Cardiomyocytes","GPRIN3"
"AC096570.2",4.58777068787459e-13,4.94367581704198,0.146,0.133,1.37633120636238e-09,"DCM-Cardiomyocytes","AC096570.2"
"HHAT",5.48670138906351e-13,4.43214053342621,0.207,0.139,1.64601041671905e-09,"DCM-Cardiomyocytes","HHAT"
"PDGFD",6.95954417337652e-13,2.90863637764852,0.169,0.175,2.08786325201296e-09,"DCM-Cardiomyocytes","PDGFD"
"SYNE1",1.87840839123472e-12,8.63281583241939,0.379,0.414,5.63522517370416e-09,"DCM-Cardiomyocytes","SYNE1"
"SEMA5A",2.40727564959125e-12,7.59251360264637,0.427,0.383,7.22182694877374e-09,"DCM-Cardiomyocytes","SEMA5A"
"MAOA",2.41644839505533e-12,6.99013882204185,0.27,0.286,7.249345185166e-09,"DCM-Cardiomyocytes","MAOA"
"SLC26A8",2.83681861348293e-12,7.12083848302035,0.146,0.132,8.51045584044879e-09,"DCM-Cardiomyocytes","SLC26A8"
"FAT4",3.32049341806556e-12,0.984395395358003,0.226,0.16,9.96148025419667e-09,"DCM-Cardiomyocytes","FAT4"
"FARP1",9.06587413563326e-12,3.37744120138021,0.157,0.081,2.71976224068998e-08,"DCM-Cardiomyocytes","FARP1"
"SLCO3A1",9.13617694941307e-12,3.26675014538449,0.423,0.393,2.74085308482392e-08,"DCM-Cardiomyocytes","SLCO3A1"
"RPL37",1.02628980205194e-11,3.02386624548125,0.077,0.101,3.07886940615581e-08,"DCM-Cardiomyocytes","RPL37"
"SLC39A10",1.30747696550299e-11,30.0387690008006,0.154,0.162,3.92243089650897e-08,"DCM-Cardiomyocytes","SLC39A10"
"KLHL13",1.73243389366972e-11,34.6565289497616,0.249,0.184,5.19730168100916e-08,"DCM-Cardiomyocytes","KLHL13"
"PCDH15",1.89516935813994e-11,14.0381187873271,0.142,0.066,5.68550807441981e-08,"DCM-Cardiomyocytes","PCDH15"
"NFATC2",2.19517577030754e-11,12.2311581062951,0.098,0.1,6.58552731092263e-08,"DCM-Cardiomyocytes","NFATC2"
"ACTN1",3.316370497026e-11,1.19429842933525,0.336,0.256,9.94911149107799e-08,"DCM-Cardiomyocytes","ACTN1"
"KLHL20",5.35072550964306e-11,4.24734735953965,0.199,0.212,1.60521765289292e-07,"DCM-Cardiomyocytes","KLHL20"
"DIAPH2",7.62989977327436e-11,2.21741862303255,0.377,0.346,2.28896993198231e-07,"DCM-Cardiomyocytes","DIAPH2"
"LINC01091",7.73534600053186e-11,3.68454310491855,0.152,0.083,2.32060380015956e-07,"DCM-Cardiomyocytes","LINC01091"
"PGM5",8.46415080992467e-11,26.3391836372776,0.412,0.38,2.5392452429774e-07,"DCM-Cardiomyocytes","PGM5"
"SLC8A1-AS1",8.81670867490343e-11,1.55558030586184,0.326,0.379,2.64501260247103e-07,"DCM-Cardiomyocytes","SLC8A1-AS1"
"SUCLG2-AS1",2.66077206153127e-10,14.8011241338372,0.271,0.213,7.98231618459382e-07,"DCM-Cardiomyocytes","SUCLG2-AS1"
"MYH7B",4.61748667138306e-10,8.55203784898135,0.387,0.424,1.38524600141492e-06,"DCM-Cardiomyocytes","MYH7B"
"RFX7",4.8453851933168e-10,1.6604942338226,0.37,0.31,1.45361555799504e-06,"DCM-Cardiomyocytes","RFX7"
"GPC6",5.03534467130009e-10,2.12863363223064,0.104,0.115,1.51060340139003e-06,"DCM-Cardiomyocytes","GPC6"
"MACROD2",5.47415790466942e-10,7.39276026879048,0.345,0.37,1.64224737140083e-06,"DCM-Cardiomyocytes","MACROD2"
"SLC6A6",5.48026297397858e-10,2.73041814421128,0.215,0.111,1.64407889219358e-06,"DCM-Cardiomyocytes","SLC6A6"
"P3H2",5.73899719233604e-10,2.8232365517136,0.115,0.034,1.72169915770081e-06,"DCM-Cardiomyocytes","P3H2"
"TMTC1",8.09759671854849e-10,2.98859631660568,0.322,0.346,2.42927901556455e-06,"DCM-Cardiomyocytes","TMTC1"
"DGKD",9.04199032850032e-10,4.22259198870681,0.402,0.347,2.7125970985501e-06,"DCM-Cardiomyocytes","DGKD"
"ZNF407",9.3590465772936e-10,20.9980399918116,0.427,0.394,2.80771397318808e-06,"DCM-Cardiomyocytes","ZNF407"
"SPIDR",1.45915948168163e-09,0.802376052200961,0.394,0.34,4.37747844504488e-06,"DCM-Cardiomyocytes","SPIDR"
"TSPAN5",2.32448712323634e-09,6.89751450979623,0.164,0.087,6.97346136970903e-06,"DCM-Cardiomyocytes","TSPAN5"
"RCAN2",2.77281274744126e-09,3.43438580236162,0.407,0.423,8.31843824232378e-06,"DCM-Cardiomyocytes","RCAN2"
"OSBPL6",2.96751060173462e-09,11.3375448718818,0.248,0.181,8.90253180520386e-06,"DCM-Cardiomyocytes","OSBPL6"
"DPH6",3.12032377286482e-09,26.5947075277287,0.395,0.371,9.36097131859446e-06,"DCM-Cardiomyocytes","DPH6"
"LINC01117",4.65090071262606e-09,3.30741822549003,0.225,0.221,1.39527021378782e-05,"DCM-Cardiomyocytes","LINC01117"
"TPM3",5.37334014444385e-09,3.24214032933579,0.167,0.156,1.61200204333315e-05,"DCM-Cardiomyocytes","TPM3"
"EFCAB2",5.37902324510101e-09,9.55539976675502,0.416,0.39,1.6137069735303e-05,"DCM-Cardiomyocytes","EFCAB2"
"PPP1R14C",5.77675107138587e-09,5.50017730116465,0.391,0.335,1.73302532141576e-05,"DCM-Cardiomyocytes","PPP1R14C"
"AC009264.1",6.34809932580865e-09,18.7688559660466,0.272,0.296,1.9044297977426e-05,"DCM-Cardiomyocytes","AC009264.1"
"FOXP2",2.47977414305447e-08,19.9053643119483,0.234,0.235,7.43932242916342e-05,"DCM-Cardiomyocytes","FOXP2"
"CLIC5",2.62213224184555e-08,3.61793178208385,0.44,0.4,7.86639672553665e-05,"DCM-Cardiomyocytes","CLIC5"
"CAMKMT1",2.69254921621979e-08,0.55663843321523,0.328,0.368,8.07764764865938e-05,"DCM-Cardiomyocytes","CAMKMT"
"LINC01208",3.44543691355226e-08,2.20937796432336,0.132,0.12,0.000103363107406568,"DCM-Cardiomyocytes","LINC01208"
"TBC1D32",3.53324039147114e-08,32.6697666444276,0.148,0.155,0.000105997211744134,"DCM-Cardiomyocytes","TBC1D32"
"SLC20A2",3.77645190675157e-08,5.06841925935318,0.433,0.399,0.000113293557202547,"DCM-Cardiomyocytes","SLC20A2"
"IGKC",3.77855941464611e-08,15.8176869382445,0.214,0.204,0.000113356782439383,"DCM-Cardiomyocytes","IGKC"
"FLNB",6.24920456053148e-08,15.1112714038747,0.322,0.256,0.000187476136815944,"DCM-Cardiomyocytes","FLNB"
"ENOX2",6.99852991312596e-08,12.8761871144578,0.253,0.262,0.000209955897393779,"DCM-Cardiomyocytes","ENOX2"
"HDAC8",7.71268888570932e-08,3.05031509396831,0.385,0.363,0.000231380666571279,"DCM-Cardiomyocytes","HDAC8"
"CLIC4",8.22600601975476e-08,1.91678555983566,0.337,0.361,0.000246780180592643,"DCM-Cardiomyocytes","CLIC4"
"GAREM1",1.61797205533285e-07,3.39077609417537,0.366,0.402,0.000485391616599856,"DCM-Cardiomyocytes","GAREM1"
"CELF2",2.21154194862247e-07,3.18738037761893,0.45,0.413,0.000663462584586742,"DCM-Cardiomyocytes","CELF2"
"CREM",2.27651552871165e-07,31.7912556626634,0.316,0.263,0.000682954658613495,"DCM-Cardiomyocytes","CREM"
"EYA1",2.37002774997686e-07,5.73062415612628,0.38,0.35,0.000711008324993058,"DCM-Cardiomyocytes","EYA1"
"NUBPL",2.81496376971588e-07,23.4868490623782,0.388,0.349,0.000844489130914764,"DCM-Cardiomyocytes","NUBPL"
"ZNF608",3.87566586795266e-07,1.67495270173099,0.272,0.212,0.0011626997603858,"DCM-Cardiomyocytes","ZNF608"
"PLK2",4.16003452076355e-07,0.403967962656741,0.164,0.168,0.00124801035622906,"DCM-Cardiomyocytes","PLK2"
"PDE8B",4.23444316349028e-07,3.79057742338605,0.142,0.067,0.00127033294904708,"DCM-Cardiomyocytes","PDE8B"
"KCNK13",4.32993593408953e-07,12.7958675845956,0.114,0.1,0.00129898078022686,"DCM-Cardiomyocytes","KCNK13"
"FAM122C",4.3513531162719e-07,18.710149229141,0.115,0.091,0.00130540593488157,"DCM-Cardiomyocytes","FAM122C"
"SPRED1",4.37343592805958e-07,23.1987688448864,0.195,0.136,0.00131203077841787,"DCM-Cardiomyocytes","SPRED1"
"UMAD1",5.85723153554267e-07,2.45656582855781,0.407,0.384,0.0017571694606628,"DCM-Cardiomyocytes","UMAD1"
"ARHGAP44",6.83937136886694e-07,7.52238671407818,0.223,0.169,0.00205181141066008,"DCM-Cardiomyocytes","ARHGAP44"
"RORB",7.49333226348686e-07,2.91229811396064,0.19,0.137,0.00224799967904606,"DCM-Cardiomyocytes","RORB"
"DAB1",1.32435653909421e-06,3.33783568354058,0.336,0.295,0.00397306961728262,"DCM-Cardiomyocytes","DAB1"
"MOB3B",1.3340042651131e-06,19.4493851108554,0.123,0.128,0.00400201279533931,"DCM-Cardiomyocytes","MOB3B"
"SDCBP",1.35370091744576e-06,4.55106504127942,0.28,0.286,0.00406110275233727,"DCM-Cardiomyocytes","SDCBP"
"ZBTB37",1.42904914753536e-06,39.639564340959,0.135,0.138,0.00428714744260607,"DCM-Cardiomyocytes","ZBTB37"
"SLCO1C1",3.65150438928555e-06,3.88964878881476,0.12,0.064,0.0109545131678567,"DCM-Cardiomyocytes","SLCO1C1"
"PRICKLE2",3.95388797343398e-06,3.25090554335761,0.108,0.084,0.0118616639203019,"DCM-Cardiomyocytes","PRICKLE2"
"DYNC2H1",4.17092320437422e-06,32.5060427848451,0.12,0.123,0.0125127696131226,"DCM-Cardiomyocytes","DYNC2H1"
"MEF2C-AS1",4.39067187411391e-06,25.3611897214611,0.164,0.107,0.0131720156223417,"DCM-Cardiomyocytes","MEF2C-AS1"
"PLS3",5.14342802569018e-06,26.8733819382491,0.33,0.331,0.0154302840770705,"DCM-Cardiomyocytes","PLS3"
"C5orf17",7.23099467252636e-06,21.5009912840626,0.112,0.045,0.0216929840175791,"DCM-Cardiomyocytes","C5orf17"
"ABCC4",8.11783243117712e-06,1.79573862705497,0.129,0.05,0.0243534972935314,"DCM-Cardiomyocytes","ABCC4"
"LINC015051",1.54763475188264e-05,0.382235127183913,0.238,0.194,0.0464290425564792,"DCM-Cardiomyocytes","LINC01505"
"GLI3",1.81716967638272e-05,19.4218283416944,0.115,0.102,0.0545150902914815,"DCM-Cardiomyocytes","GLI3"
"ATG10",2.1664408993229e-05,7.36946481346257,0.309,0.312,0.0649932269796869,"DCM-Cardiomyocytes","ATG10"
"PGAP11",2.60882610545499e-05,3.96411281806259,0.121,0.121,0.0782647831636498,"DCM-Cardiomyocytes","PGAP1"
"CENPP",2.7913201111019e-05,14.7135923667059,0.183,0.181,0.0837396033330571,"DCM-Cardiomyocytes","CENPP"
"EGLN3",3.0299758651002e-05,2.77245395115802,0.299,0.245,0.0908992759530059,"DCM-Cardiomyocytes","EGLN3"
"FILIP1",3.03560212195101e-05,22.1146835039357,0.409,0.422,0.0910680636585304,"DCM-Cardiomyocytes","FILIP1"
"TMEM164",6.23630508634582e-05,3.14576128705173,0.39,0.367,0.187089152590375,"DCM-Cardiomyocytes","TMEM164"
"PACRG",6.38515695698286e-05,3.60732860027523,0.379,0.389,0.191554708709486,"DCM-Cardiomyocytes","PACRG"
"HSPB1",6.9621682478069e-05,2.73869224918253,0.373,0.355,0.208865047434207,"DCM-Cardiomyocytes","HSPB1"
"ADCY5",7.23565277943736e-05,4.21873045046519,0.377,0.398,0.217069583383121,"DCM-Cardiomyocytes","ADCY5"
"GREB1L",7.50114747604341e-05,18.8979118361987,0.379,0.356,0.225034424281302,"DCM-Cardiomyocytes","GREB1L"
"LIPA",8.14395343612546e-05,5.94634470476982,0.117,0.108,0.244318603083764,"DCM-Cardiomyocytes","LIPA"
"MFGE82",8.90671732259036e-05,0.522400202413084,0.375,0.327,0.267201519677711,"DCM-Cardiomyocytes","MFGE8"
"NKAIN2",9.96688415962373e-05,8.54354450114173,0.11,0.099,0.299006524788712,"DCM-Cardiomyocytes","NKAIN2"
"GALNT18",0.00013226901523176,2.50601126571815,0.291,0.241,0.396807045695279,"DCM-Cardiomyocytes","GALNT18"
"EPAS1",0.000143751254233318,12.2728747601867,0.153,0.14,0.431253762699953,"DCM-Cardiomyocytes","EPAS1"
"DIRC3",0.00016550218757018,2.38195640403844,0.193,0.185,0.49650656271054,"DCM-Cardiomyocytes","DIRC3"
"GABRA4",0.000195941646163705,2.47111118672707,0.272,0.224,0.587824938491116,"DCM-Cardiomyocytes","GABRA4"
"ELF1",0.000221517788625156,13.0685482778479,0.406,0.385,0.664553365875467,"DCM-Cardiomyocytes","ELF1"
"KIAA1328",0.000237420428997539,2.81155044380933,0.318,0.268,0.712261286992618,"DCM-Cardiomyocytes","KIAA1328"
"ZBTB16",0.000254585371598345,1.67154703189667,0.437,0.387,0.763756114795035,"DCM-Cardiomyocytes","ZBTB16"
"TBC1D4",0.00026080439830725,3.60202390504297,0.442,0.418,0.782413194921751,"DCM-Cardiomyocytes","TBC1D4"
"PPP1R13B",0.000280216549175705,13.7970004473064,0.421,0.396,0.840649647527116,"DCM-Cardiomyocytes","PPP1R13B"
"RFC3",0.000295038298202226,4.06310123680466,0.203,0.195,0.885114894606678,"DCM-Cardiomyocytes","RFC3"
"PLEKHA5",0.000326718273591302,3.98188613929844,0.42,0.425,0.980154820773906,"DCM-Cardiomyocytes","PLEKHA5"
"TANC2",0.000355032433453106,7.64434285759119,0.143,0.088,1,"DCM-Cardiomyocytes","TANC2"
"LMCD1-AS1",0.000420975639272777,2.99388103787146,0.289,0.241,1,"DCM-Cardiomyocytes","LMCD1-AS1"
"ITPR1",0.000454020928844721,22.51205371782,0.244,0.228,1,"DCM-Cardiomyocytes","ITPR1"
"DOCK9",0.00055264444108478,6.81226279663186,0.14,0.129,1,"DCM-Cardiomyocytes","DOCK9"
"UNC79",0.000583371156289015,22.1627932611411,0.103,0.096,1,"DCM-Cardiomyocytes","UNC79"
"AC002066.1",0.000693801736446724,7.92121847267587,0.371,0.36,1,"DCM-Cardiomyocytes","AC002066.1"
"FLG-AS1",0.000773776375159457,4.7118572085367,0.22,0.176,1,"DCM-Cardiomyocytes","FLG-AS1"
"PLXNA2",0.00101761085857437,5.36085483630024,0.106,0.08,1,"DCM-Cardiomyocytes","PLXNA2"
"RNF216",0.00112263019251931,2.52779999074723,0.37,0.34,1,"DCM-Cardiomyocytes","RNF216"
"ACSS3",0.00118409259000059,19.6789939954306,0.419,0.401,1,"DCM-Cardiomyocytes","ACSS3"
"CPNE8",0.00139552271638428,4.34719940051282,0.137,0.068,1,"DCM-Cardiomyocytes","CPNE8"
"ZNF208",0.00193390668337854,5.41282763370783,0.345,0.329,1,"DCM-Cardiomyocytes","ZNF208"
"HS6ST3",0.00227081741346969,1.4060372712589,0.221,0.194,1,"DCM-Cardiomyocytes","HS6ST3"
"NID1",0.00251992039918298,12.5697194407358,0.328,0.323,1,"DCM-Cardiomyocytes","NID1"
"EPHA7",0.0028575009719834,5.78060776662556,0.238,0.194,1,"DCM-Cardiomyocytes","EPHA7"
"PLCB4",0.00315375517135511,5.81186440103109,0.383,0.398,1,"DCM-Cardiomyocytes","PLCB4"
"SLC2A13",0.00364010110671759,9.80807267178707,0.353,0.318,1,"DCM-Cardiomyocytes","SLC2A13"
"LINC00882",0.00375772534649137,37.6570101144593,0.368,0.351,1,"DCM-Cardiomyocytes","LINC00882"
"GRM1",0.00439228644945961,5.28836282104472,0.193,0.142,1,"DCM-Cardiomyocytes","GRM1"
"SLC44A5",0.00466713236511512,3.4278721416097,0.174,0.117,1,"DCM-Cardiomyocytes","SLC44A5"
"LIPE-AS1",0.00471300214295364,19.6005804486915,0.13,0.089,1,"DCM-Cardiomyocytes","LIPE-AS1"
"CGNL1",0.00534726013743461,13.6442781884995,0.172,0.161,1,"DCM-Cardiomyocytes","CGNL1"
"LMOD2",0.00535967369521372,18.7351959419942,0.378,0.359,1,"DCM-Cardiomyocytes","LMOD2"
"ZC4H2",0.00696134258623202,2.54120913909521,0.103,0.085,1,"DCM-Cardiomyocytes","ZC4H2"
"NREP",0.0083229509475351,4.24978586622027,0.241,0.234,1,"DCM-Cardiomyocytes","NREP"
"MEGF9",0.0094235472691566,16.1875441437138,0.102,0.087,1,"DCM-Cardiomyocytes","MEGF9"
