"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"GAA",1.31922639006089e-33,0.330848959119904,0.366,0.116,3.85689027398202e-29
"SNX10",2.93711483374949e-33,0.492793495145315,0.4,0.142,8.58694892795001e-29
"PLXDC2",3.40463535872196e-33,0.646438181825851,0.938,0.885,9.95379193475953e-29
"OGA",4.49809397066969e-33,0.438971862119826,0.551,0.254,1.31506275326499e-28
"ADGRG6",9.75308795870522e-33,0.518010585886334,0.509,0.219,2.85141279560706e-28
"HNMT",1.34774185449501e-32,0.569413509893286,0.634,0.345,3.9402580858016e-28
"FRRS1",1.40947471808585e-32,0.287803916343893,0.231,0.047,4.12074028579579e-28
"UTRN",1.81958168894031e-32,0.571336187324026,0.898,0.726,5.31972902578588e-28
"CXCL12",1.84125496641456e-32,0.329598902175804,0.308,0.085,5.3830930198096e-28
"C1orf162",1.84302862401198e-32,0.413822198523388,0.512,0.218,5.38827848516144e-28
"LITAF",2.07006782402038e-32,-1.10306979551274,0.22,0.501,6.05205029030599e-28
"MS4A7",2.46376882812029e-32,0.58396856679215,0.882,0.66,7.20307454589249e-28
"ANKUB1",3.96500362775921e-32,0.568082818515774,0.498,0.225,1.15920846061168e-27
"FOXP1",5.41546425205332e-32,0.602631854942577,0.905,0.772,1.58326512873031e-27
"RPS6KA2",7.51412422880187e-32,0.604711418085958,0.644,0.34,2.19682935953252e-27
"FGD3",1.16014907052398e-31,0.429534500418714,0.481,0.201,3.3918118225839e-27
"ST6GALNAC3",1.31146137343357e-31,0.883377041943821,0.549,0.271,3.8341884713704e-27
"PLEKHM3",1.32770056008807e-31,0.363328792067054,0.347,0.111,3.88166535747349e-27
"TMIGD3",2.08809678863867e-31,0.296602799223666,0.259,0.062,6.10475977126403e-27
"KCTD12",2.22067774972317e-31,0.471153771849299,0.65,0.347,6.49237346909067e-27
"KYNU",2.35120024193528e-31,0.554961131929284,0.775,0.484,6.873969027322e-27
"DOCK2",2.50245668600911e-31,0.668312283430062,0.873,0.747,7.31618236721624e-27
"HDAC9",3.16015282462567e-31,0.824291463223987,0.769,0.531,9.23902279807561e-27
"RPS4Y1",3.75064739975319e-31,0.25061070804886,0.227,0.046,1.09653927379184e-26
"SLC36A1",4.54032017865257e-31,0.436226405618132,0.431,0.174,1.32740800743086e-26
"YPEL2",5.94870222915161e-31,0.421632929110236,0.431,0.167,1.73916258371477e-26
"SMPDL3A",6.04962343822979e-31,0.251690444248679,0.188,0.03,1.76866790840086e-26
"ZNF618",6.29690917477973e-31,0.352391009699901,0.299,0.084,1.8409643663386e-26
"DPYD-AS1",7.19090422245152e-31,0.393033790316485,0.343,0.112,2.10233275847593e-26
