"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"A1BG",2.55006661977733e-77,-31.7058620034574,0.419,0.018,7.65019985933198e-74,"Normal-Cardiomyocyte","A1BG"
"TPM3",3.92122113875013e-77,-34.7994246752633,0.35,0.154,1.17636634162504e-73,"Normal-Cardiomyocyte","TPM3"
"DLL4",9.56571760940941e-77,-20.451630702683,0.462,0.022,2.86971528282282e-73,"Normal-Cardiomyocyte","DLL4"
"PKHD1L1",1.00333534779655e-76,-36.6457819614792,0.315,0.037,3.01000604338965e-73,"Normal-Cardiomyocyte","PKHD1L1"
"GRIK4",1.28157123249702e-76,-29.5103586869911,0.117,0.021,3.84471369749105e-73,"Normal-Cardiomyocyte","GRIK4"
"HEYL",2.99747593741795e-76,-35.3348810761439,0.309,0.023,8.99242781225386e-73,"Normal-Cardiomyocyte","HEYL"
"PTPRQ",4.16852131200759e-76,-25.982194994352,0.272,0.022,1.25055639360228e-72,"Normal-Cardiomyocyte","PTPRQ"
"FBLN5",4.30078362816024e-76,-33.5784980566022,0.311,0.035,1.29023508844807e-72,"Normal-Cardiomyocyte","FBLN5"
"BTNL9",4.4917228115239e-76,-35.4677403400429,0.246,0.016,1.34751684345717e-72,"Normal-Cardiomyocyte","BTNL9"
"ALOX12-AS1",1.7639653919483e-75,-35.0259170095321,0.224,0.033,5.29189617584489e-72,"Normal-Cardiomyocyte","ALOX12-AS1"
"PDLIM7",6.10783858693969e-75,-25.2094311252721,0.212,0.204,1.83235157608191e-71,"Normal-Cardiomyocyte","PDLIM7"
"RTN1",6.31246060144209e-75,-26.6797425169571,0.501,0.021,1.89373818043263e-71,"Normal-Cardiomyocyte","RTN1"
"BMP6",9.35906582632776e-75,-36.4016730832879,0.441,0.02,2.80771974789833e-71,"Normal-Cardiomyocyte","BMP6"
"CHST11",1.54712497993688e-74,-33.4775467686788,0.36,0.179,4.64137493981063e-71,"Normal-Cardiomyocyte","CHST11"
"EXTL3",1.66812563172582e-74,-5.92521857794462,0.326,0.277,5.00437689517745e-71,"Normal-Cardiomyocyte","EXTL3"
"FBN1",7.58000666695117e-74,-35.4895203436385,0.184,0.05,2.27400200008535e-70,"Normal-Cardiomyocyte","FBN1"
"CDH12",2.15675802619673e-73,-36.2798272783879,0.163,0.025,6.47027407859019e-70,"Normal-Cardiomyocyte","CDH12"
"AC012499.1",4.94977275718818e-73,-33.5902035607829,0.115,0.014,1.48493182715645e-69,"Normal-Cardiomyocyte","AC012499.1"
"SHISA9",6.72543622505462e-73,-35.4410500260209,0.101,0.011,2.01763086751639e-69,"Normal-Cardiomyocyte","SHISA9"
"EPHA4",3.05057294284413e-72,-23.2169108164704,0.234,0.152,9.1517188285324e-69,"Normal-Cardiomyocyte","EPHA4"
"OVAAL",5.89427614975728e-72,-32.9468427744632,0.111,0.024,1.76828284492719e-68,"Normal-Cardiomyocyte","OVAAL"
"ANGPT1",7.41283336041084e-72,-33.6813537837537,0.197,0.093,2.22385000812325e-68,"Normal-Cardiomyocyte","ANGPT1"
"SERPINB9",8.60620098807294e-72,-41.6176546549001,0.359,0.062,2.58186029642188e-68,"Normal-Cardiomyocyte","SERPINB9"
"SERPINI2",1.0164283982185e-71,-32.6795545010953,0.247,0.029,3.04928519465549e-68,"Normal-Cardiomyocyte","SERPINI2"
"MYL4",1.28554348465339e-71,-31.2744859489639,0.335,0.128,3.85663045396017e-68,"Normal-Cardiomyocyte","MYL4"
"KLF8",2.47103798409898e-71,-18.3300144015655,0.379,0.04,7.41311395229693e-68,"Normal-Cardiomyocyte","KLF8"
"NES",3.09983451611857e-71,-32.5906680231188,0.355,0.057,9.2995035483557e-68,"Normal-Cardiomyocyte","NES"
"NOX4",6.46237941808766e-71,-41.5771312027959,0.29,0.024,1.9387138254263e-67,"Normal-Cardiomyocyte","NOX4"
"ADGRL3",1.19154941093666e-70,-31.4157887456627,0.241,0.203,3.57464823280998e-67,"Normal-Cardiomyocyte","ADGRL3"
"HIST1H2BG",1.35691157810865e-70,-33.6438712472282,0.369,0.024,4.07073473432594e-67,"Normal-Cardiomyocyte","HIST1H2BG"
"DLEU7",1.73977233617544e-70,-34.4250363406686,0.172,0.016,5.21931700852632e-67,"Normal-Cardiomyocyte","DLEU7"
"SPON2",3.62728783998639e-70,-30.5807913074153,0.37,0.03,1.08818635199592e-66,"Normal-Cardiomyocyte","SPON2"
"DACH1",3.66543110358861e-70,-30.3006731373948,0.473,0.025,1.09962933107658e-66,"Normal-Cardiomyocyte","DACH1"
"MFAP5",4.45380914919175e-70,-21.1101073188758,0.37,0.035,1.33614274475752e-66,"Normal-Cardiomyocyte","MFAP5"
"IL1R1",7.77293273543124e-70,-34.1119183644716,0.241,0.038,2.33187982062937e-66,"Normal-Cardiomyocyte","IL1R1"
"APBA1",1.47459068172538e-69,-34.7203082959289,0.284,0.047,4.42377204517613e-66,"Normal-Cardiomyocyte","APBA1"
"ABCG2",3.05000398414842e-69,-40.4182088349936,0.317,0.082,9.15001195244525e-66,"Normal-Cardiomyocyte","ABCG2"
"BEX1",3.66410504080238e-69,-30.1210142770043,0.165,0.024,1.09923151224071e-65,"Normal-Cardiomyocyte","BEX1"
"BANCR",4.13133740357491e-69,-15.9104663287033,0.233,0.048,1.23940122107247e-65,"Normal-Cardiomyocyte","BANCR"
"ADAM32",5.69610015211429e-69,-35.9982533526416,0.302,0.076,1.70883004563429e-65,"Normal-Cardiomyocyte","ADAM32"
"KCNQ3",7.83711633086351e-69,-33.3338765725968,0.437,0.041,2.35113489925905e-65,"Normal-Cardiomyocyte","KCNQ3"
"ZNF98",1.06517752036039e-68,-15.9475158736851,0.217,0.145,3.19553256108117e-65,"Normal-Cardiomyocyte","ZNF98"
"RAMP2",1.26014972236881e-68,-26.5435542797037,0.242,0.031,3.78044916710644e-65,"Normal-Cardiomyocyte","RAMP2"
"XG",1.70109483343616e-68,-32.6750470595634,0.41,0.025,5.10328450030848e-65,"Normal-Cardiomyocyte","XG"
"DOCK10",3.29416928570929e-68,-33.8140056322017,0.121,0.015,9.88250785712787e-65,"Normal-Cardiomyocyte","DOCK10"
"LINC01358",7.08221303899576e-68,-34.1168746711647,0.132,0.019,2.12466391169873e-64,"Normal-Cardiomyocyte","LINC01358"
"UBE2U",1.52019869922473e-67,-35.9881433915044,0.365,0.02,4.5605960976742e-64,"Normal-Cardiomyocyte","UBE2U"
"SLC5A10",1.52490289273202e-67,-32.1945423993432,0.173,0.007,4.57470867819606e-64,"Normal-Cardiomyocyte","SLC5A10"
"COL5A3",2.13959787793855e-67,-33.8348596513284,0.462,0.019,6.41879363381565e-64,"Normal-Cardiomyocyte","COL5A3"
"SLC9B1",2.86464720497792e-67,-33.6707894622573,0.32,0.052,8.59394161493376e-64,"Normal-Cardiomyocyte","SLC9B1"
"MT-ND4L",3.26306883351598e-67,-11.0719161444796,0.573,0.324,9.78920650054794e-64,"Normal-Cardiomyocyte","MT-ND4L"
"LINC00370",7.34594119687986e-67,-35.6289197256814,0.377,0.016,2.20378235906396e-63,"Normal-Cardiomyocyte","LINC00370"
"LGALS1",8.91249435017334e-67,-4.28377321603485,0.455,0.207,2.673748305052e-63,"Normal-Cardiomyocyte","LGALS1"
"RGCC",1.15656915229507e-66,-31.738009771555,0.25,0.032,3.46970745688522e-63,"Normal-Cardiomyocyte","RGCC"
"GRIN2A",1.18326643862634e-66,-31.0615083935899,0.334,0.105,3.54979931587901e-63,"Normal-Cardiomyocyte","GRIN2A"
"CCL2",1.52072651148413e-66,-35.0104931761266,0.166,0.028,4.56217953445238e-63,"Normal-Cardiomyocyte","CCL2"
"VAV3",3.14199023483573e-66,-33.9721743120692,0.414,0.02,9.4259707045072e-63,"Normal-Cardiomyocyte","VAV3"
"ALCAM",3.20269758779283e-66,-34.3397974993575,0.151,0.059,9.6080927633785e-63,"Normal-Cardiomyocyte","ALCAM"
"WDR49",9.89184003002812e-66,-33.9699670775251,0.21,0.075,2.96755200900844e-62,"Normal-Cardiomyocyte","WDR49"
"CSMD1",1.95306480778014e-65,-37.4064635113508,0.159,0.02,5.85919442334041e-62,"Normal-Cardiomyocyte","CSMD1"
"C3orf67-AS1",3.52247865097437e-65,-33.0235532521501,0.398,0.036,1.05674359529231e-61,"Normal-Cardiomyocyte","C3orf67-AS1"
"SLC30A10",4.83203397771814e-65,-20.3717738039579,0.317,0.166,1.44961019331544e-61,"Normal-Cardiomyocyte","SLC30A10"
"AGTR1",1.00120278060864e-64,-34.3485272758803,0.305,0.004,3.00360834182593e-61,"Normal-Cardiomyocyte","AGTR1"
"DNER",1.02118963697672e-64,-34.7664857441578,0.335,0.023,3.06356891093017e-61,"Normal-Cardiomyocyte","DNER"
"LINC00470",1.25969773490865e-64,-41.0357646930206,0.307,0.026,3.77909320472594e-61,"Normal-Cardiomyocyte","LINC00470"
"ANO2",1.28119777291911e-64,-34.9470600022303,0.242,0.024,3.84359331875733e-61,"Normal-Cardiomyocyte","ANO2"
"IRAK3",1.93765504584095e-64,-32.9267939150683,0.265,0.031,5.81296513752284e-61,"Normal-Cardiomyocyte","IRAK3"
"P3H2",3.31195047330053e-64,-42.0916984132657,0.221,0.041,9.93585141990159e-61,"Normal-Cardiomyocyte","P3H2"
"DPYSL3",3.39504414722097e-64,-34.6792926154044,0.274,0.032,1.01851324416629e-60,"Normal-Cardiomyocyte","DPYSL3"
"BMP7",5.23731168272861e-64,-31.999829127741,0.23,0.034,1.57119350481858e-60,"Normal-Cardiomyocyte","BMP7"
"AC012368.1",5.5114505633482e-64,-27.380710443936,0.291,0.333,1.65343516900446e-60,"Normal-Cardiomyocyte","AC012368.1"
"PRSS23",8.71546150776935e-64,-34.0778880893469,0.344,0.048,2.61463845233081e-60,"Normal-Cardiomyocyte","PRSS23"
"SPARCL1",8.7980016576544e-64,-31.3794082102017,0.333,0.236,2.63940049729632e-60,"Normal-Cardiomyocyte","SPARCL1"
"MT-ND1",2.09893782270292e-63,-7.57509421191547,0.59,0.314,6.29681346810877e-60,"Normal-Cardiomyocyte","MT-ND1"
"BHLHE40",2.12583087946829e-63,-25.528739117809,0.233,0.068,6.37749263840488e-60,"Normal-Cardiomyocyte","BHLHE40"
"PLCE1",2.24867423189214e-63,-33.6351548723725,0.231,0.196,6.74602269567642e-60,"Normal-Cardiomyocyte","PLCE1"
"LIPC",6.68423800813102e-63,-34.5086048094224,0.464,0.026,2.00527140243931e-59,"Normal-Cardiomyocyte","LIPC"
"RANBP3L",1.15196668969515e-62,-32.8458834519203,0.129,0.031,3.45590006908545e-59,"Normal-Cardiomyocyte","RANBP3L"
"MS4A4A",1.49002719982052e-62,-31.4026196656613,0.33,0.027,4.47008159946157e-59,"Normal-Cardiomyocyte","MS4A4A"
"ATP6V1F",2.04405535497339e-62,-34.3342927342731,0.169,0.108,6.13216606492016e-59,"Normal-Cardiomyocyte","ATP6V1F"
"ADAM18",4.42943794502972e-62,-36.555267294685,0.102,0.01,1.32883138350891e-58,"Normal-Cardiomyocyte","ADAM18"
"UPK3B",4.99142024141787e-62,-27.2917133181787,0.332,0.018,1.49742607242536e-58,"Normal-Cardiomyocyte","UPK3B"
"MT-ND3",5.3371284194668e-62,-9.33953438522395,0.613,0.347,1.60113852584004e-58,"Normal-Cardiomyocyte","MT-ND3"
"GIMAP8",9.0759813716583e-62,-13.3722293485736,0.275,0.062,2.72279441149749e-58,"Normal-Cardiomyocyte","GIMAP8"
"CTNNA2",1.09285224565059e-61,-36.0224560001638,0.123,0.02,3.27855673695176e-58,"Normal-Cardiomyocyte","CTNNA2"
"PKN2-AS1",1.55534160891208e-60,-4.87595264198245,0.231,0.04,4.66602482673625e-57,"Normal-Cardiomyocyte","PKN2-AS1"
"ABCA10",1.64342816836505e-60,-32.2982245548531,0.251,0.074,4.93028450509514e-57,"Normal-Cardiomyocyte","ABCA10"
"LDLRAD3",1.81016094508806e-60,-34.5309348670256,0.103,0.018,5.43048283526417e-57,"Normal-Cardiomyocyte","LDLRAD3"
"GNGT1",2.17672803030387e-60,-31.3855186434452,0.177,0.023,6.53018409091161e-57,"Normal-Cardiomyocyte","GNGT1"
"ZC4H2",2.45630997900134e-60,-19.7109837043022,0.176,0.086,7.36892993700401e-57,"Normal-Cardiomyocyte","ZC4H2"
"TMEM163",6.72539643930891e-60,-36.4667085746827,0.295,0.027,2.01761893179267e-56,"Normal-Cardiomyocyte","TMEM163"
"GUCY1A2",7.57862210868592e-60,-36.4116706229564,0.29,0.028,2.27358663260577e-56,"Normal-Cardiomyocyte","GUCY1A2"
"FST",7.694345453817e-60,-34.3131146329612,0.294,0.014,2.3083036361451e-56,"Normal-Cardiomyocyte","FST"
"ACTC1",4.22791551319076e-59,-25.9139234792562,0.55,0.367,1.26837465395723e-55,"Normal-Cardiomyocyte","ACTC1"
"C22orf34",2.39818692186586e-58,-35.2054642534118,0.466,0.017,7.19456076559759e-55,"Normal-Cardiomyocyte","C22orf34"
"FTH1",4.03575078662073e-58,-32.9537717293708,0.604,0.381,1.21072523598622e-54,"Normal-Cardiomyocyte","FTH1"
"SLC39A12",5.59530703068796e-58,-35.6283007430617,0.345,0.012,1.67859210920639e-54,"Normal-Cardiomyocyte","SLC39A12"
"DNAH3",7.90794796428834e-58,-35.7126373266837,0.346,0.065,2.3723843892865e-54,"Normal-Cardiomyocyte","DNAH3"
"LINC00393",1.94251232826059e-57,-32.0467447367652,0.448,0.023,5.82753698478177e-54,"Normal-Cardiomyocyte","LINC00393"
"CFH",2.31743801752125e-57,-33.3726661789019,0.305,0.038,6.95231405256375e-54,"Normal-Cardiomyocyte","CFH"
"RASL11A",2.54488111533323e-57,-35.4321187114244,0.289,0.034,7.6346433459997e-54,"Normal-Cardiomyocyte","RASL11A"
"FRMD6",2.75806028305131e-57,-34.837402144136,0.151,0.027,8.27418084915394e-54,"Normal-Cardiomyocyte","FRMD6"
"SYN1",3.11429054870766e-57,-11.3132085405775,0.1,0.033,9.34287164612298e-54,"Normal-Cardiomyocyte","SYN1"
"VAT1L",3.47462431341128e-57,-37.6286070093388,0.322,0.074,1.04238729402338e-53,"Normal-Cardiomyocyte","VAT1L"
"ADAMTS5",3.8039930290983e-57,-34.5860615879848,0.217,0.018,1.14119790872949e-53,"Normal-Cardiomyocyte","ADAMTS5"
"TNNC1",5.66211878203857e-57,-25.9548733407928,0.582,0.394,1.69863563461157e-53,"Normal-Cardiomyocyte","TNNC1"
"RNF24",8.27404364471303e-57,-28.0349330900158,0.407,0.05,2.48221309341391e-53,"Normal-Cardiomyocyte","RNF24"
"GALNT15",9.87694716005589e-57,-28.2962883439883,0.475,0.023,2.96308414801677e-53,"Normal-Cardiomyocyte","GALNT15"
"F13A1",1.28882694205696e-56,-34.2250584819259,0.377,0.064,3.86648082617088e-53,"Normal-Cardiomyocyte","F13A1"
"KIAA1211L",1.41909704367904e-56,-34.9147902466339,0.168,0.018,4.25729113103713e-53,"Normal-Cardiomyocyte","KIAA1211L"
"MIR3681HG",2.98356317663783e-56,-36.1709270836148,0.133,0.012,8.9506895299135e-53,"Normal-Cardiomyocyte","MIR3681HG"
"LHFPL3",5.58913946216478e-56,-33.9952332519869,0.371,0.052,1.67674183864943e-52,"Normal-Cardiomyocyte","LHFPL3"
"CACHD1",6.0108824361678e-56,-35.5684747256482,0.426,0.033,1.80326473085034e-52,"Normal-Cardiomyocyte","CACHD1"
"KHDRBS2",7.44479458757228e-56,-34.8737005267193,0.443,0.018,2.23343837627168e-52,"Normal-Cardiomyocyte","KHDRBS2"
"SMOC2",8.5803965540489e-56,-35.7939406083936,0.335,0.035,2.57411896621467e-52,"Normal-Cardiomyocyte","SMOC2"
"LINC00534",1.14322016987143e-55,-38.5337413670651,0.168,0.03,3.4296605096143e-52,"Normal-Cardiomyocyte","LINC00534"
"PROM1",2.19235451894016e-55,-15.6998101274116,0.358,0.077,6.57706355682049e-52,"Normal-Cardiomyocyte","PROM1"
"PLEKHH2",2.51728439370166e-55,-36.1889165103337,0.402,0.015,7.55185318110498e-52,"Normal-Cardiomyocyte","PLEKHH2"
"CSMD2",5.40949816594454e-55,-39.5558790695282,0.136,0.026,1.62284944978336e-51,"Normal-Cardiomyocyte","CSMD2"
"BICC1",5.94397501569646e-55,-32.6450744184177,0.195,0.029,1.78319250470894e-51,"Normal-Cardiomyocyte","BICC1"
"CASC15",1.01626160837492e-54,-37.2501218510902,0.228,0.023,3.04878482512475e-51,"Normal-Cardiomyocyte","CASC15"
"HSP90AB1",2.72373494384109e-54,-10.4984967759772,0.452,0.35,8.17120483152328e-51,"Normal-Cardiomyocyte","HSP90AB1"
"TTTY14",3.94416925844627e-54,-30.6033547991935,0.535,0.301,1.18325077753388e-50,"Normal-Cardiomyocyte","TTTY14"
"LINC01208",4.36314162967349e-54,-36.3794608601056,0.259,0.119,1.30894248890205e-50,"Normal-Cardiomyocyte","LINC01208"
"PTN",1.13084055715784e-53,-34.1341529220689,0.379,0.03,3.39252167147353e-50,"Normal-Cardiomyocyte","PTN"
"CENPL",1.14567076915753e-53,-33.2760297957633,0.157,0.027,3.4370123074726e-50,"Normal-Cardiomyocyte","CENPL"
"GRIP1",1.85689555564587e-53,-31.9391386527111,0.211,0.093,5.5706866669376e-50,"Normal-Cardiomyocyte","GRIP1"
"PAPPA2",2.09330756067006e-53,-40.0934396175494,0.243,0.034,6.27992268201017e-50,"Normal-Cardiomyocyte","PAPPA2"
"AMPD3",2.92096851300624e-53,-32.4254625400863,0.163,0.025,8.76290553901871e-50,"Normal-Cardiomyocyte","AMPD3"
"LINC01122",3.91532215000182e-53,-34.6229828120433,0.452,0.019,1.17459664500055e-49,"Normal-Cardiomyocyte","LINC01122"
"ZNF804A",6.5392190396455e-53,-33.8481871762541,0.382,0.029,1.96176571189365e-49,"Normal-Cardiomyocyte","ZNF804A"
"SCD5",8.11844620839896e-53,-35.7398597071158,0.492,0.023,2.43553386251969e-49,"Normal-Cardiomyocyte","SCD5"
"F2R",8.83430915707352e-53,-14.9993118469677,0.37,0.031,2.65029274712206e-49,"Normal-Cardiomyocyte","F2R"
"CXCL2",1.02909769399478e-52,-38.778760584971,0.237,0.02,3.08729308198433e-49,"Normal-Cardiomyocyte","CXCL2"
"MAN1A1",1.45042869469002e-52,-7.06170389731013,0.267,0.169,4.35128608407006e-49,"Normal-Cardiomyocyte","MAN1A1"
"AC009878.2",1.85472056438377e-52,-14.5457333463732,0.315,0.283,5.56416169315132e-49,"Normal-Cardiomyocyte","AC009878.2"
"UQCRB",2.8061316394895e-52,-32.9592032289996,0.584,0.345,8.41839491846852e-49,"Normal-Cardiomyocyte","UQCRB"
"APOE",3.66649407655475e-52,-11.463506828142,0.216,0.041,1.09994822296642e-48,"Normal-Cardiomyocyte","APOE"
"ATP8A2",6.31794334263538e-52,-34.7725587815418,0.103,0.016,1.89538300279061e-48,"Normal-Cardiomyocyte","ATP8A2"
"LINC01629",6.82000541695537e-52,-24.8071568732396,0.111,0.035,2.04600162508661e-48,"Normal-Cardiomyocyte","LINC01629"
"XIRP1",8.52871890782859e-52,-38.2560705367406,0.37,0.237,2.55861567234858e-48,"Normal-Cardiomyocyte","XIRP1"
"IGHG1",9.76834871084653e-52,-42.7356230057385,0.283,0.017,2.93050461325396e-48,"Normal-Cardiomyocyte","IGHG1"
"FOS",1.02355152818338e-51,-46.0773569489975,0.128,0.054,3.07065458455015e-48,"Normal-Cardiomyocyte","FOS"
"AOAH",1.84192362976542e-51,-27.8432333015477,0.464,0.02,5.52577088929626e-48,"Normal-Cardiomyocyte","AOAH"
"THBS2",1.9755784768916e-51,-39.2418174506432,0.276,0.019,5.9267354306748e-48,"Normal-Cardiomyocyte","THBS2"
"LY86-AS1",2.80821961104901e-51,-32.8523195357772,0.256,0.063,8.42465883314702e-48,"Normal-Cardiomyocyte","LY86-AS1"
"TFEC",3.10156806701761e-51,-37.7872568242787,0.419,0.028,9.30470420105283e-48,"Normal-Cardiomyocyte","TFEC"
"ZNF318",4.89449482681325e-51,-12.4742244366985,0.396,0.265,1.46834844804397e-47,"Normal-Cardiomyocyte","ZNF318"
"IL13RA1",5.26467609900709e-51,-37.3818108635302,0.253,0.039,1.57940282970213e-47,"Normal-Cardiomyocyte","IL13RA1"
"LINC00884",5.70443931498915e-51,-39.6999510800511,0.268,0.054,1.71133179449674e-47,"Normal-Cardiomyocyte","LINC00884"
"DHRS9",7.51572924540555e-51,-34.9591099735824,0.278,0.017,2.25471877362166e-47,"Normal-Cardiomyocyte","DHRS9"
"VEGFC",2.27699108781354e-50,-41.2111057838717,0.318,0.018,6.83097326344063e-47,"Normal-Cardiomyocyte","VEGFC"
"RTN4",2.49796859479823e-50,-34.3939805804308,0.364,0.116,7.49390578439469e-47,"Normal-Cardiomyocyte","RTN4"
"SLA",2.77474885560911e-50,-33.4922412126492,0.413,0.021,8.32424656682732e-47,"Normal-Cardiomyocyte","SLA"
"GRIK1",3.9129167085324e-50,-19.3946469594999,0.23,0.033,1.17387501255972e-46,"Normal-Cardiomyocyte","GRIK1"
"GPC5",5.48536502578801e-50,-31.0217338762084,0.13,0.243,1.6456095077364e-46,"Normal-Cardiomyocyte","GPC5"
"LINC00491",1.04790585219916e-49,-28.9561290678003,0.389,0.012,3.14371755659748e-46,"Normal-Cardiomyocyte","LINC00491"
"SEMA3A",1.46559717611922e-49,-38.4039158008376,0.164,0.085,4.39679152835765e-46,"Normal-Cardiomyocyte","SEMA3A"
"LPAR1",1.61896556355625e-49,-33.7099963380916,0.432,0.021,4.85689669066875e-46,"Normal-Cardiomyocyte","LPAR1"
"AC022182.1",1.63198124580613e-49,-35.1920581980895,0.109,0.014,4.8959437374184e-46,"Normal-Cardiomyocyte","AC022182.1"
"ABCA9",1.95496773545747e-49,-32.0556862221048,0.191,0.041,5.86490320637242e-46,"Normal-Cardiomyocyte","ABCA9"
"MYL3",3.80429393658033e-49,1.88690057367319,0.585,0.411,1.1412881809741e-45,"Normal-Cardiomyocyte","MYL3"
"GRIN2B",3.82341220149158e-49,-36.8766045322036,0.156,0.011,1.14702366044747e-45,"Normal-Cardiomyocyte","GRIN2B"
"ADCY2",4.2460528934089e-49,-30.1802583303393,0.15,0.021,1.27381586802267e-45,"Normal-Cardiomyocyte","ADCY2"
"TPT1",4.33787578627335e-49,-36.151827830268,0.572,0.301,1.301362735882e-45,"Normal-Cardiomyocyte","TPT1"
"DHCR24",4.75082374450444e-49,-17.3713866570263,0.313,0.029,1.42524712335133e-45,"Normal-Cardiomyocyte","DHCR24"
"PHYHIPL",5.65048858320533e-49,-34.8247830310171,0.233,0.016,1.6951465749616e-45,"Normal-Cardiomyocyte","PHYHIPL"
"MSC-AS1",6.42659131435005e-49,-35.5200534941246,0.256,0.027,1.92797739430501e-45,"Normal-Cardiomyocyte","MSC-AS1"
"TNFRSF11B",8.12258365028303e-49,-37.150414118881,0.131,0.071,2.43677509508491e-45,"Normal-Cardiomyocyte","TNFRSF11B"
"MAP2",9.62951535579263e-49,-35.0111324836858,0.327,0.038,2.88885460673779e-45,"Normal-Cardiomyocyte","MAP2"
"ADAMTSL3",1.32894265577648e-48,-35.1160779101014,0.152,0.046,3.98682796732945e-45,"Normal-Cardiomyocyte","ADAMTSL3"
"SAP18",1.97905178140144e-48,-4.73444838358631,0.297,0.104,5.93715534420431e-45,"Normal-Cardiomyocyte","SAP18"
"PCDH12",2.12858662437633e-48,-35.8288888468215,0.26,0.014,6.38575987312898e-45,"Normal-Cardiomyocyte","PCDH12"
"KCNMB2",2.42245452261816e-48,-41.1086734701495,0.291,0.047,7.26736356785448e-45,"Normal-Cardiomyocyte","KCNMB2"
"CFD",2.42860794543108e-48,-28.3805181469513,0.274,0.173,7.28582383629323e-45,"Normal-Cardiomyocyte","CFD"
"KCTD16",4.72041760356708e-48,-41.5430091739696,0.306,0.022,1.41612528107012e-44,"Normal-Cardiomyocyte","KCTD16"
"TBCD",5.5612324949986e-48,-0.443319594627192,0.322,0.174,1.66836974849958e-44,"Normal-Cardiomyocyte","TBCD"
"SPOCK1",7.64938103718386e-48,-33.6501850729371,0.197,0.128,2.29481431115516e-44,"Normal-Cardiomyocyte","SPOCK1"
"APLF",8.46278460657117e-48,-34.0123802174488,0.295,0.133,2.53883538197135e-44,"Normal-Cardiomyocyte","APLF"
"HIGD1B",9.0427104010321e-48,-31.6089925155583,0.385,0.018,2.71281312030963e-44,"Normal-Cardiomyocyte","HIGD1B"
"LINC01492",9.6413800456134e-48,-33.9405562134957,0.306,0.021,2.89241401368402e-44,"Normal-Cardiomyocyte","LINC01492"
"CLDN5",2.30838073201992e-47,-36.8925849252195,0.312,0.021,6.92514219605977e-44,"Normal-Cardiomyocyte","CLDN5"
"C12orf75",2.47182979939205e-47,-32.9225529107401,0.436,0.024,7.41548939817614e-44,"Normal-Cardiomyocyte","C12orf75"
"MMP16",5.47564029269329e-47,-35.6537620746867,0.28,0.028,1.64269208780799e-43,"Normal-Cardiomyocyte","MMP16"
"SGCZ",6.93222817596004e-47,-34.2623713296667,0.16,0.021,2.07966845278801e-43,"Normal-Cardiomyocyte","SGCZ"
"AC019117.1",8.00935922199969e-47,-38.9060413142404,0.318,0.023,2.40280776659991e-43,"Normal-Cardiomyocyte","AC019117.1"
"COL4A4",8.25357753777732e-47,-14.8934887498688,0.316,0.048,2.4760732613332e-43,"Normal-Cardiomyocyte","COL4A4"
"COL12A1",9.10567608921846e-47,-32.3246836908572,0.237,0.019,2.73170282676554e-43,"Normal-Cardiomyocyte","COL12A1"
"UBA6-AS1",9.36132837038475e-47,-13.18806665291,0.283,0.216,2.80839851111543e-43,"Normal-Cardiomyocyte","UBA6-AS1"
"CDS1",3.51603945057566e-46,-11.4038509874107,0.215,0.09,1.0548118351727e-42,"Normal-Cardiomyocyte","CDS1"
"UBASH3B",3.59788524831612e-46,-33.1948544409334,0.129,0.023,1.07936557449484e-42,"Normal-Cardiomyocyte","UBASH3B"
"LINC00461",7.2111914887988e-46,-31.4475909589286,0.336,0.009,2.16335744663964e-42,"Normal-Cardiomyocyte","LINC00461"
"GIPC2",7.32212794489314e-46,-38.0049837251855,0.43,0.2,2.19663838346794e-42,"Normal-Cardiomyocyte","GIPC2"
"LAMB2",1.03334366202741e-45,2.91592438195612,0.353,0.274,3.10003098608223e-42,"Normal-Cardiomyocyte","LAMB2"
"LMO3",1.70264729673079e-45,-34.8195640036359,0.323,0.012,5.10794189019237e-42,"Normal-Cardiomyocyte","LMO3"
