"","Normal_p_val","Normal_avg_log2FC","Normal_pct.1","Normal_pct.2","Normal_p_val_adj","Chemo_p_val","Chemo_avg_log2FC","Chemo_pct.1","Chemo_pct.2","Chemo_p_val_adj","max_pval","minimump_p_val"
"DOCK10",3.29581706519434e-06,-0.607694977647483,0.031,0.109,0.120630200403178,3.63055385305112e-43,-1.04430481354346,0.023,0.141,1.32881901575524e-38,3.29581706519434e-06,7.26110770610228e-43
"MKNK1",4.93085760423048e-05,-0.278107539327395,0.355,0.204,1,4.7524848501848e-43,-0.363829695372506,0.406,0.202,1.73945698001614e-38,4.93085760423048e-05,9.50496970036967e-43
"TMED10",0.000713138241143115,-0.321403639783321,0.48,0.294,1,4.91684025330219e-43,-0.300609320631589,0.398,0.198,1.79961270111114e-38,0.000713138241143115,9.83368050660438e-43
"AEBP2",0.00230875071076326,-0.459764319273638,0.624,0.374,1,5.09704345250046e-43,-0.381501870152601,0.631,0.325,1.86556887404969e-38,0.00230875071076326,1.0194086905001e-42
"HNRNPA1",0.59072661562801,-0.60548516325949,0.385,0.308,1,5.12885866876558e-43,-0.340207606034957,0.44,0.22,1.87721356135489e-38,0.59072661562801,1.02577173375312e-42
"EGFLAM",1.49189646744512e-10,-1.64768528786853,0.015,0.137,5.46049026049588e-06,5.71098562096437e-43,-1.54001514085689,0.014,0.127,2.09027784712917e-38,1.49189646744512e-10,1.14219712419287e-42
"TPI1",0.101947097836904,-0.580423643914547,0.413,0.281,1,9.49401769574724e-43,-0.350235729678933,0.405,0.201,3.47490541682045e-38,0.101947097836904,1.89880353914945e-42
"TIMP3",9.60987936187684e-43,-2.64154569210889,0.593,0.691,3.51731194524054e-38,0.280266570140125,-1.62438826626559,0.748,0.502,1,0.280266570140125,1.92197587237538e-42
"TAF3",3.99251209243224e-11,-0.324003344840739,0.606,0.311,1.46129935095113e-06,1.04832632754009e-42,-0.428560331164224,0.596,0.306,3.83697919142948e-38,3.99251209243224e-11,2.09665265508018e-42
"EPC2",0.00155917709123574,-0.320487302503506,0.703,0.43,1,1.13364221908799e-42,-0.325929896698023,0.691,0.354,4.14924388608397e-38,0.00155917709123574,2.26728443817599e-42
"CD58",0.675782328519204,-0.69934031243244,0.492,0.354,1,1.16029282303737e-42,-0.517011337823895,0.601,0.307,4.24678776159909e-38,0.675782328519204,2.32058564607476e-42
"SRGAP2B",2.77683748164306e-16,-0.931407619920737,0.052,0.239,1.01635028665618e-11,1.24713305363653e-42,-0.72313214848383,0.022,0.138,4.56463168961505e-38,2.77683748164306e-16,2.49426610727307e-42
"TNFSF10",6.13475154483887e-18,-0.927905566355232,0.006,0.199,2.24538041292647e-13,1.28771635704498e-42,-0.733800048008424,0.01,0.12,4.71317063842033e-38,6.13475154483887e-18,2.57543271408995e-42
"PRKX",2.9026076423073e-13,-0.591666749411806,0.006,0.152,1.06238342316089e-08,1.44809736756345e-42,-0.724477260714915,0.015,0.128,5.30018117501899e-38,2.9026076423073e-13,2.89619473512692e-42
"ASPN",9.48543079891147e-05,-0.562405161042734,0.076,0.145,1,1.85932521131392e-42,-1.14648269361006,0.053,0.178,6.80531620593008e-38,9.48543079891147e-05,3.71865042262784e-42
"PHF3",0.142383994050302,-0.65947413749197,0.651,0.487,1,2.20583427635076e-42,-0.331930244786818,0.686,0.354,8.07357403487142e-38,0.142383994050302,4.41166855270153e-42
"NDRG2",0.1032707859834,-0.516367022158959,0.336,0.234,1,2.39705130988053e-42,-0.258775848914743,0.273,0.126,8.77344749929372e-38,0.1032707859834,4.79410261976104e-42
"MTDH",0.163088552264371,-0.459369249456369,0.679,0.448,1,2.42702447795214e-42,-0.324341350675686,0.737,0.38,8.88315229175264e-38,0.163088552264371,4.85404895590429e-42
"TOMM7",0.0607514550219581,-0.524161099733719,0.566,0.369,1,2.72120276948678e-42,-0.346406202908227,0.446,0.227,9.95987425659855e-38,0.0607514550219581,5.44240553897354e-42
"DOCK2",7.59220931135685e-10,-1.16132468297657,0.021,0.138,2.77882453004972e-05,3.24113271842724e-42,-1.13936367548873,0.028,0.146,1.18628698627156e-37,7.59220931135685e-10,6.48226543685451e-42
"RANBP2",2.1905261167279e-05,-0.277225733811659,0.59,0.342,0.801754463983577,3.46860000693279e-42,-0.560478622120139,0.658,0.336,1.26954228853747e-37,2.1905261167279e-05,6.93720001386555e-42
"SULF1",1.41801421460458e-08,-0.519709940661232,0.009,0.106,0.000519007382687422,3.60920223948071e-42,-0.926143272275961,0.006,0.112,1.32100411167234e-37,1.41801421460458e-08,7.21840447896144e-42
"ARAP2",3.20911140760659e-08,-0.611368889112843,0.04,0.145,0.00117456686629809,3.71466202594614e-42,-1.08263272698041,0.046,0.169,1.35960344811655e-37,3.20911140760659e-08,7.42932405189235e-42
"CHMP3",3.0439989809618e-05,-0.337821155580834,0.486,0.281,1,4.5880043902283e-42,-0.339222726929517,0.441,0.224,1.67925548686746e-37,3.0439989809618e-05,9.17600878045661e-42
"HCLS1",1.30265535246694e-11,-0.839331476551069,0.012,0.144,4.76784885556426e-07,5.0451024179813e-42,-0.756147932331551,0.013,0.124,1.84655793600533e-37,1.30265535246694e-11,1.00902048359626e-41
"ENO1",0.501432775479543,-0.444201762182695,0.318,0.241,1,5.71045307271424e-42,-0.264187425132308,0.345,0.167,2.09008292914414e-37,0.501432775479543,1.14209061454285e-41
"NLRC5",1.21087971450027e-07,-0.473443303878642,0.015,0.105,0.00443194084304243,6.18214946222137e-42,-0.773662097872848,0.021,0.134,2.26272852466764e-37,1.21087971450027e-07,1.23642989244428e-41
"MFAP5",5.40804830126818e-12,-1.14284084224984,0.018,0.157,1.97939975874717e-07,8.89366719193599e-42,-1.12070605549238,0.01,0.118,3.25517112892049e-37,5.40804830126818e-12,1.7787334383872e-41
"GNG2",8.02626288152212e-13,-0.817856962790703,0.021,0.169,2.93769247726591e-08,8.94434198849215e-42,-0.798212973079168,0.008,0.115,3.27371861120801e-37,8.02626288152212e-13,1.78886839769843e-41
"SHE",4.86311795128265e-15,-0.863873126003472,0.009,0.175,1.77994980134896e-10,1.05374640695675e-41,-0.788422340592277,0.008,0.115,3.85681722410239e-37,4.86311795128265e-15,2.10749281391349e-41
"HTT",3.58527164172042e-05,-0.293175657964161,0.505,0.294,1,1.08647972590887e-41,-0.370765131014865,0.547,0.281,3.97662444479904e-37,3.58527164172042e-05,2.17295945181773e-41
"ELK3",2.72817753304119e-22,-1.41726149501321,0.052,0.291,9.98540258868407e-18,1.14585200357932e-41,-1.25245098567345,0.095,0.222,4.19393291830066e-37,2.72817753304119e-22,2.29170400715865e-41
"MRC1",9.06188643579553e-09,-2.16508928535683,0.04,0.15,0.000331674105436552,1.29976404348039e-41,-1.95293069172525,0.016,0.126,4.75726637554258e-37,9.06188643579553e-09,2.59952808696078e-41
"RPLP2",1.69109533941533e-41,-1.7142108204612,0.657,0.708,6.18957805179406e-37,1.00417341778091e-14,-1.26287912094746,0.553,0.466,3.67537512641991e-10,1.00417341778091e-14,3.38219067883068e-41
"SAMD9L",2.27390198442563e-09,-0.402504387536938,0,0.1,8.32270865319625e-05,1.89473202479697e-41,-0.642580789474871,0.005,0.109,6.93490868395938e-37,2.27390198442563e-09,3.78946404959396e-41
"SKP1",0.0888898344423,-0.757546918704846,0.578,0.442,1,2.54339478752858e-41,-0.395434719933235,0.552,0.284,9.30907926183335e-37,0.0888898344423,5.08678957505715e-41
"KDR",3.8136829867193e-10,-0.825472664645474,0.015,0.133,1.39584610996913e-05,2.61181605198522e-41,-0.947628282576765,0.003,0.105,9.55950793187109e-37,3.8136829867193e-10,5.22363210397045e-41
"SOX5",3.80576738939757e-23,-2.4062392147549,0.089,0.337,1.3929489221934e-18,2.83760832629397e-41,-0.640061020523236,0.541,0.282,1.03859302350686e-36,3.80576738939757e-23,5.67521665258797e-41
"FAR2",1.53678674970914e-05,-0.491088238724739,0.37,0.209,0.562479318261043,2.91189059673118e-41,-0.401887812421216,0.312,0.148,1.06578107730958e-36,1.53678674970914e-05,5.82378119346238e-41
"PTMS",3.04258010690574e-17,-0.937595907027314,0.064,0.264,1.11361474492857e-12,2.95649738475497e-41,-0.772026348832643,0.04,0.159,1.08210760779417e-36,3.04258010690574e-17,5.91299476950995e-41
"LPAR1",5.23198722582964e-19,-1.18359960156454,0.006,0.209,1.91495964452591e-14,3.62958940485279e-41,-0.684091788752307,0.007,0.111,1.32846601807017e-36,5.23198722582964e-19,7.25917880970561e-41
"SLC12A2",1.17239083780548e-06,-0.84003088332616,0.517,0.282,0.0429106770545183,3.74679338658423e-41,-0.766451136812097,0.509,0.259,1.37136384742369e-36,1.17239083780548e-06,7.49358677316851e-41
"RPS28",3.97422885083791e-41,-1.77299723027796,0.648,0.714,1.45460750169518e-36,0.00199756322812012,-1.12516381398478,0.59,0.439,1,0.00199756322812012,7.94845770167583e-41
"MYO6",0.00531911230258346,-0.498542079391348,0.508,0.314,1,4.09589267001678e-41,-0.453772536407959,0.497,0.254,1.49913767615284e-36,0.00531911230258346,8.19178534003362e-41
"TMEM204",1.93686353028445e-20,-1.12744414913476,0.064,0.289,7.08911420719411e-16,4.71908116408719e-41,-0.947383003531723,0.056,0.178,1.72723089686755e-36,1.93686353028445e-20,9.43816232817443e-41
"BAZ2A",0.371800555994843,-0.409153420876205,0.309,0.231,1,5.19927446964688e-41,-0.276041548784179,0.369,0.184,1.90298644863546e-36,0.371800555994843,1.03985489392938e-40
"PHLPP1",0.0529992469330373,-0.958546702735775,0.364,0.324,1,6.0312495910573e-41,-0.478892445035776,0.441,0.223,2.20749766282288e-36,0.0529992469330373,1.20624991821147e-40
"PCGF3",2.51562379040645e-05,-0.274584483161448,0.352,0.2,0.920743463526665,6.24961215024929e-41,-0.262019314700927,0.343,0.168,2.28742054311274e-36,2.51562379040645e-05,1.24992243004986e-40
"CNOT4",0.00353197143988502,-0.375420756688306,0.725,0.44,1,6.63918389466485e-41,-0.344076592470499,0.74,0.381,2.43000769728628e-36,0.00353197143988502,1.32783677893297e-40
"FAM219A",2.56580932958958e-13,-0.25336872308764,0.41,0.184,9.39111872723081e-09,6.68684638483224e-41,-0.346782544855462,0.352,0.174,2.44745264531245e-36,2.56580932958958e-13,1.33736927696645e-40
"FAT4",0.248919977585734,-0.901982074270548,0.321,0.283,1,9.21101662299438e-41,-0.58916122222098,0.433,0.218,3.37132419418217e-36,0.248919977585734,1.84220332459888e-40
"ATAD2B",4.79607029939816e-05,-0.295034966087072,0.734,0.419,1,9.75914145578693e-41,-0.341938009177566,0.74,0.386,3.57194336423257e-36,4.79607029939816e-05,1.95182829115738e-40
"LENG8",3.19641767503223e-06,-0.281900358123435,0.443,0.246,0.116992083323855,1.19145556579227e-40,-0.26810572440241,0.361,0.179,4.36084651635629e-36,3.19641767503223e-06,2.38291113158454e-40
"MORF4L1",0.637629162449922,-0.524005099342304,0.645,0.471,1,1.2483419661707e-40,-0.361042446164882,0.68,0.355,4.56905643038138e-36,0.637629162449922,2.49668393234139e-40
"ELOVL5",2.2689497128238e-09,-1.03124622757943,0.168,0.285,8.30458284390638e-05,1.26939380116035e-40,-1.46624082505969,0.247,0.345,4.64610825162698e-36,2.2689497128238e-09,2.53878760232071e-40
"KSR1",6.50698813099428e-09,-0.489079003405531,0.024,0.132,0.000238162272582522,1.33818367673153e-40,-0.717206574139258,0.022,0.133,4.89788607520506e-36,6.50698813099428e-09,2.67636735346305e-40
"TRIOBP",0.0338417978019784,-0.352292972674645,0.33,0.227,1,1.37849012196005e-40,-0.374596613051549,0.431,0.218,5.04541169538597e-36,0.0338417978019784,2.75698024392008e-40
"AFAP1",3.82944950925519e-10,-0.644729193488027,0.034,0.157,1.40161681488249e-05,1.4265599498299e-40,-0.75609985221074,0.028,0.141,5.22135207237242e-36,3.82944950925519e-10,2.85311989965981e-40
"MPZL1",0.514312412586814,-0.412149674735975,0.291,0.228,1,1.79381169019311e-40,-0.365263451209057,0.404,0.203,6.5655301672758e-36,0.514312412586814,3.58762338038623e-40
"TPST2",7.15656088444413e-06,-0.437740801425671,0.346,0.19,0.26193728493154,1.94553211439882e-40,-0.30305835794199,0.285,0.134,7.12084209191112e-36,7.15656088444413e-06,3.89106422879767e-40
"ZNF366",2.55951667347754e-12,-1.07498798200513,0.018,0.16,9.36808697659514e-08,2.5100737831501e-40,-0.925622259500534,0.005,0.107,9.18712105370769e-36,2.55951667347754e-12,5.02014756630024e-40
"BOD1L1",2.72214135297777e-06,-0.329461177809957,0.572,0.319,0.0996330956603393,2.58682553045437e-40,-0.390777540118383,0.551,0.284,9.46804012401604e-36,2.72214135297777e-06,5.17365106090873e-40
"SYNE2",0.0207604627538444,-1.28116656938536,0.81,0.471,1,2.65653931333601e-40,-0.50358384872385,0.875,0.461,9.72319954074113e-36,0.0207604627538444,5.31307862667204e-40
"MIRLET7BHG",0.635909790219661,-0.732137481358561,0.615,0.44,1,2.88416488558212e-40,-0.443759185260166,0.705,0.367,1.05563318977191e-35,0.635909790219661,5.76832977116422e-40
"GOLPH3",3.02505802473141e-05,-0.364238149205799,0.581,0.331,1,3.18551193779694e-40,-0.388626626601612,0.626,0.326,1.16592922435306e-35,3.02505802473141e-05,6.37102387559384e-40
"SLC38A9",0.000365127131931594,-0.341235764738883,0.364,0.222,1,3.2062112437122e-40,-0.281442220403828,0.319,0.155,1.1735053773111e-35,0.000365127131931594,6.41242248742438e-40
"CNRIP1",2.60425623880752e-15,-0.636001583445014,0.006,0.173,9.5318382596594e-11,3.21303043533806e-40,-0.558249112416182,0.007,0.109,1.17600126963808e-35,2.60425623880752e-15,6.42606087067614e-40
"TLR4",3.4094323944298e-15,-0.818752180012179,0.021,0.193,1.24788635068525e-10,3.46813430166399e-40,-0.550217996261708,0.004,0.104,1.26937183575204e-35,3.4094323944298e-15,6.93626860332804e-40
"CAMSAP2",5.73016372053743e-08,-0.306503542010718,0.541,0.291,0.0020972972233539,3.56326512842428e-40,-0.442011971500336,0.587,0.304,1.30419066965457e-35,5.73016372053743e-08,7.12653025684857e-40
"ELN",4.08014176866292e-13,-1.06908296137031,0.015,0.164,1.49337268874831e-08,3.60985798911003e-40,-0.975623290647715,0.008,0.112,1.32124412259416e-35,4.08014176866292e-13,7.21971597822009e-40
"PRIM2",0.18614319636079,-0.476835910611054,0.3,0.219,1,3.67697942580411e-40,-0.293280810249565,0.33,0.161,1.34581123963856e-35,0.18614319636079,7.35395885160821e-40
"MED13L",2.19994395021623e-07,-0.782354781890764,0.893,0.735,0.00805201485218643,4.03775982487112e-40,-0.883219533071846,0.902,0.69,1.47786047350108e-35,2.19994395021623e-07,8.07551964974227e-40
"ARFIP1",8.35720884528833e-08,-0.300784749131417,0.566,0.304,0.00305882200946398,4.34980565378679e-40,-0.40055526232467,0.519,0.268,1.5920723673425e-35,8.35720884528833e-08,8.69961130757356e-40
"FIP1L1",4.80582887236876e-06,-0.319637063443184,0.492,0.282,0.175898142557569,4.49390795962139e-40,-0.421405038851425,0.496,0.254,1.64481525230103e-35,4.80582887236876e-06,8.98781591924276e-40
"LNX1",3.67844143773385e-18,-2.01823093624015,0.049,0.253,1.34634635062497e-13,4.89387457229189e-40,-1.31075807124148,0.03,0.143,1.79120703220456e-35,3.67844143773385e-18,9.78774914458374e-40
"TMEM88",3.17345142669491e-16,-1.16069034597235,0.012,0.191,1.1615149566846e-11,4.97091104267044e-40,-0.842515901966086,0.008,0.111,1.81940315072781e-35,3.17345142669491e-16,9.94182208534087e-40
"CD163",1.05715108178888e-10,-2.30681031944433,0.024,0.151,3.86927867445547e-06,5.30376886039874e-40,-1.89963829272618,0.014,0.121,1.94123244059454e-35,1.05715108178888e-10,1.06075377207975e-39
"CARMN",3.48658989182378e-09,-1.15337058532363,0.33,0.158,0.000127612676630642,5.68255932253513e-40,-0.932665515983027,0.345,0.167,2.07987353764108e-35,3.48658989182378e-09,1.13651186450702e-39
"FCGR2A",4.26540024298695e-08,-0.491863204380774,0.012,0.105,0.00156117914293565,7.90888314395514e-40,-0.851546363130728,0.004,0.104,2.89473031951902e-35,4.26540024298695e-08,1.58177662879103e-39
"VPS35L",0.119188994178237,-0.418898967489471,0.364,0.259,1,8.92189297704373e-40,-0.2942403251521,0.392,0.199,3.26550204852778e-35,0.119188994178237,1.78437859540874e-39
"CCDC82",0.0176680981782567,-0.309184705332144,0.278,0.185,1,9.67145525091436e-40,-0.287270639637651,0.339,0.167,3.53984933638716e-35,0.0176680981782567,1.93429105018288e-39
"MCF2L",1.02230870549758e-06,-1.27181400758515,0.147,0.236,0.0374175209299169,9.99337016107686e-40,-2.26226337701377,0.17,0.283,3.65767341265574e-35,1.02230870549758e-06,1.99867403221538e-39
"ZNF708",0.0269686801272709,-0.415311040123001,0.437,0.29,1,1.01613401475679e-39,-0.318808973895604,0.444,0.227,3.71915210741132e-35,0.0269686801272709,2.03226802951357e-39
"PRCP",0.550233669231542,-0.430625904711523,0.242,0.196,1,1.0281082614156e-39,-0.30495399753822,0.293,0.14,3.76297904760725e-35,0.550233669231542,2.05621652283122e-39
"PPP1R21",1.35865784340048e-06,-0.291102344584208,0.391,0.215,0.0497282357263008,1.18544203363558e-39,-0.303449518531736,0.345,0.171,4.33883638730957e-35,1.35865784340048e-06,2.37088406727115e-39
"VAMP2",0.000160327181826974,-0.283874542243033,0.373,0.22,1,1.53181853877399e-39,-0.352478179988966,0.371,0.185,5.60660903376666e-35,0.000160327181826974,3.06363707754798e-39
"TET2",2.34518787570123e-06,-0.417390183730701,0.657,0.367,0.0858362214385406,1.63190295779521e-39,-0.50291991927346,0.645,0.336,5.97292801582624e-35,2.34518787570123e-06,3.26380591559043e-39
"TRAPPC10",0.000238262625892202,-0.311201920061169,0.422,0.253,1,1.82200404194405e-39,-0.420207213975267,0.524,0.271,6.66871699391942e-35,0.000238262625892202,3.64400808388809e-39
"SSBP1",0.000740618246438701,-0.36771860496586,0.456,0.278,1,2.11691902296132e-39,-0.313311677952655,0.364,0.182,7.74813531594074e-35,0.000740618246438701,4.23383804592269e-39
"CEP128",0.000360410977935715,-0.354296387642486,0.266,0.158,1,2.58932344137795e-39,-0.292957407317094,0.28,0.134,9.47718272778743e-35,0.000360410977935715,5.1786468827559e-39
"EIF2S3",0.00769598886964049,-0.306385036590132,0.297,0.19,1,2.87428851083417e-39,-0.267784200890217,0.367,0.185,1.05201833785042e-34,0.00769598886964049,5.74857702166835e-39
"SARNP",2.00164184300263e-05,-0.3287966861613,0.462,0.266,0.732620930957393,3.42333626892462e-39,-0.320186419027162,0.455,0.235,1.2529753077891e-34,2.00164184300263e-05,6.84667253784931e-39
"GNAI2",1.80693286701397e-12,-0.881331177012706,0.135,0.285,6.61355498655781e-08,4.41963111880565e-39,-1.06457540180311,0.126,0.245,1.61762918579406e-34,1.80693286701397e-12,8.83926223761132e-39
"TM9SF3",0.000394237426739602,-0.334091613441247,0.651,0.384,1,4.91423713193081e-39,-0.339225646747263,0.691,0.361,1.798659932658e-34,0.000394237426739602,9.82847426386164e-39
"RPS11",5.35159113738409e-39,-1.739107032661,0.581,0.678,1.95873587219395e-34,2.36458333860801e-25,-1.35769219330328,0.509,0.468,8.65461147763918e-21,2.36458333860801e-25,1.07031822747682e-38
"CDC27",0.000236016715385785,-0.333184947428273,0.602,0.358,1,5.42396279829547e-39,-0.392553642120281,0.68,0.353,1.98522462380413e-34,0.000236016715385785,1.0847925596591e-38
"RPS6KA3",3.0657288103395e-08,-0.263979529757785,0.645,0.352,0.00112208740187236,5.64611656535217e-39,-0.421346802246243,0.663,0.351,2.06653512408455e-34,3.0657288103395e-08,1.12922331307043e-38
"PCAT19",2.06619082659549e-09,-0.577820622304476,0.009,0.115,7.56246504442215e-05,6.18352691576462e-39,-0.761657053766813,0.008,0.108,2.26323268643901e-34,2.06619082659549e-09,1.23670538315293e-38
"HNRNPUL1",0.0401500986554585,-0.371914497663803,0.343,0.232,1,6.64012072085986e-39,-0.303097947189846,0.343,0.17,2.43035058504192e-34,0.0401500986554585,1.32802414417197e-38
"MINDY4",0.000498573762122865,-0.3001634628802,0.211,0.124,1,6.75756043058005e-39,-0.266701928767595,0.236,0.106,2.4733346931966e-34,0.000498573762122865,1.351512086116e-38
"DMXL2",0.528434336608247,-0.530606540232022,0.257,0.203,1,6.93544473086873e-39,-0.451365810320051,0.317,0.154,2.53844212594526e-34,0.528434336608247,1.38708894617376e-38
"STON2",8.82441027062653e-13,-0.64251956653302,0.012,0.156,3.22982240315202e-08,7.58865661459334e-39,-0.626816058919899,0.007,0.106,2.77752420750731e-34,8.82441027062653e-13,1.51773132291868e-38
"PDE4D",7.96728830499024e-39,0.300517210143282,0.914,0.458,2.91610719250948e-34,6.70253066885417e-12,-0.848573991980361,0.925,0.544,2.45319325010732e-07,6.70253066885417e-12,1.59345766099805e-38
"NABP1",1.55643239990613e-07,-0.384259068093486,0.018,0.108,0.00569669822689643,8.54241693408758e-39,-0.849712065756882,0.022,0.129,3.1266100220454e-34,1.55643239990613e-07,1.70848338681751e-38
"YWHAE",0.247346355968436,-0.423761133569742,0.648,0.44,1,1.07264931543493e-38,-0.357590543767846,0.677,0.351,3.9260037594234e-34,0.247346355968436,2.14529863086986e-38
"POLK",0.0461103543844033,-0.41515366262547,0.599,0.392,1,1.12526423107062e-38,-0.381169156329198,0.6,0.314,4.11857961214159e-34,0.0461103543844033,2.25052846214125e-38
"PLEKHH2",4.97555269018387e-10,-0.544991169656625,0.006,0.117,1.8211020401342e-05,1.21530553221374e-38,-0.805106672606888,0.011,0.112,4.44813977845549e-34,4.97555269018387e-10,2.43061106442748e-38
"ETS1",6.56273376010948e-12,-1.47284120055146,0.254,0.366,2.40202618353767e-07,1.23491119857049e-38,-1.60095268084383,0.178,0.288,4.51989847788785e-34,6.56273376010948e-12,2.46982239714098e-38
"GULP1",8.60799947011441e-15,-1.0322276865812,0.04,0.212,3.15061388605658e-10,1.27889197415741e-38,-0.778106631876792,0.015,0.119,4.68087251461354e-34,8.60799947011441e-15,2.55778394831485e-38
"CEBPD",3.25775131743879e-24,-1.75453146536549,0.498,0.579,1.19236955969577e-19,1.28411262960218e-38,-1.74755009386186,0.518,0.498,4.69998063560694e-34,3.25775131743879e-24,2.56822525920435e-38
"OAF",2.1831030742982e-12,-0.528281963130139,0,0.133,7.99037556223885e-08,1.43606596823035e-38,-0.574485838761344,0.004,0.1,5.25614505031991e-34,2.1831030742982e-12,2.8721319364607e-38
"ZNF423",2.99982989478075e-11,-0.900518548471731,0.058,0.198,1.0979677397887e-06,1.48810629178278e-38,-0.919253202334893,0.046,0.162,5.44661783855414e-34,2.99982989478075e-11,2.97621258356558e-38
"PIBF1",9.41665272084899e-06,-0.254128792797315,0.746,0.438,0.344658906235794,1.50970217697481e-38,-0.348596469327229,0.759,0.399,5.52566093794549e-34,9.41665272084899e-06,3.01940435394964e-38
"PARK7",0.431592727238611,-0.49904451801525,0.37,0.276,1,1.51526327055908e-38,-0.319718398445026,0.357,0.178,5.54601509657328e-34,0.431592727238611,3.03052654111818e-38
"CD163L1",1.0263537614574e-09,-0.668248132163678,0.009,0.119,3.75655740231025e-05,1.63150579154589e-38,-2.19626810312186,0.007,0.105,5.97147434763712e-34,1.0263537614574e-09,3.26301158309177e-38
"AC007319.1",1.64927593865503e-38,-2.52068668309632,0.193,0.505,6.03651486307126e-34,1.47034333431287e-34,-1.56791393966776,0.158,0.268,5.38160363791853e-30,1.47034333431287e-34,3.29855187731004e-38
"DDX5",1.59959997060273e-08,-0.559796732190603,0.905,0.761,0.000585469585240305,1.68258032944166e-38,-0.858518478930054,0.904,0.681,6.15841226378942e-34,1.59959997060273e-08,3.36516065888334e-38
"MERTK",0.139843909307628,-1.42401351524103,0.291,0.205,1,2.14164945589035e-38,-0.958880340557273,0.387,0.194,7.83865117350426e-34,0.139843909307628,4.2832989117807e-38
"IGFBP3",2.86910620902951e-14,-1.19020980228228,0.015,0.175,1.05012156356689e-09,2.66717476324701e-38,-0.886614121341854,0.01,0.11,9.7621263509604e-34,2.86910620902951e-14,5.33434952649404e-38
"EVL",5.24318666351481e-07,-0.294574205882757,0.41,0.225,0.0191905875071305,3.31579388005967e-38,-0.47692550976281,0.44,0.225,1.21361371804064e-33,5.24318666351481e-07,6.63158776011933e-38
"P2RY14",3.48456908679853e-12,-1.38837326095542,0.052,0.201,1.27538713145913e-07,3.50822060066663e-38,-1.02814358272703,0.027,0.135,1.28404382204999e-33,3.48456908679853e-12,7.01644120133324e-38
"WTAP",0.00106460797321729,-0.357169857061097,0.606,0.367,1,4.25930030410598e-38,-0.409665550406222,0.61,0.319,1.55894650430583e-33,0.00106460797321729,8.51860060821197e-38
"PITPNB",2.00492320895922e-06,-0.315833556101974,0.544,0.303,0.0733821943711165,4.97580228919509e-38,-0.380188976634751,0.718,0.377,1.82119339586829e-33,2.00492320895922e-06,9.95160457839025e-38
"MESD",0.116243411010689,-0.353551229979529,0.284,0.204,1,5.15666474070371e-38,-0.276407782899162,0.323,0.16,1.88739086174496e-33,0.116243411010689,1.03133294814074e-37
"TTC33",0.000197956175248098,-0.325202512820181,0.324,0.194,1,5.48141294225719e-38,-0.288173272058396,0.314,0.154,2.00625195099556e-33,0.000197956175248098,1.09628258845144e-37
"ATP5F1E",0.0038016908142064,-0.873855003617808,0.728,0.553,1,5.55786774567868e-38,-0.467504561908972,0.579,0.303,2.03423517359585e-33,0.0038016908142064,1.11157354913574e-37
"GUCY1A2",9.98209268761386e-07,-1.40948773208757,0.037,0.123,0.0365354574459355,5.66532009381376e-38,-1.97493980506548,0.046,0.159,2.07356380753677e-33,9.98209268761386e-07,1.13306401876276e-37
"ANKS1B",1.78456599111977e-10,-1.00202555800772,0.046,0.176,6.53168998409747e-06,9.05653568902416e-38,-0.886431859388316,0.021,0.126,3.31478262753973e-33,1.78456599111977e-10,1.81130713780483e-37
"MAP3K7",2.24081484418313e-08,-0.260208239290941,0.538,0.288,0.000820160641119469,1.1748021717847e-37,-0.380116053836984,0.538,0.28,4.29989342894918e-33,2.24081484418313e-08,2.34960434356942e-37
"DYNC1LI2",0.000442793238070697,-0.269100098985113,0.379,0.232,1,1.36112239715914e-37,-0.331538995380237,0.394,0.202,4.98184408584216e-33,0.000442793238070697,2.72224479431827e-37
"RPS27",1.54854421960642e-37,-1.75559366595543,0.691,0.715,5.66782669818145e-33,0.00561516572926342,-1.07155542570288,0.53,0.407,1,0.00561516572926342,3.09708843921282e-37
"MCUB",1.68503964938226e-12,-0.695554656715185,0.021,0.166,6.16741362070401e-08,2.14019015093128e-37,-0.663765926453001,0.018,0.12,7.83330997142358e-33,1.68503964938226e-12,4.28038030186258e-37
"ILK",1.4111527418542e-07,-0.271558530985941,0.364,0.191,0.00516496015046057,2.43240116805661e-37,-0.360704043074577,0.393,0.201,8.90283151520402e-33,1.4111527418542e-07,4.86480233611322e-37
"C11orf58",0.521728644667289,-0.483259445474279,0.633,0.435,1,2.81933498323438e-37,-0.411199453766963,0.667,0.349,1.03190479721362e-32,0.521728644667289,5.63866996646875e-37
"MT-ND1",3.37817911951829e-37,-1.1768408200335,0.924,0.853,1.23644733953489e-32,1.23350313924405e-13,-0.982069975397713,0.846,0.614,4.51474483994716e-09,1.23350313924405e-13,6.75635823903657e-37
"FARP1",4.96749830280983e-09,-1.03907738575014,0.211,0.316,0.000181815405381142,4.10337338752759e-37,-1.19554313972032,0.179,0.288,1.50187569356897e-32,4.96749830280983e-09,8.20674677505523e-37
"MT-ND2",4.17367404328015e-37,-1.23399887945303,0.878,0.833,1.52760643658097e-32,7.79707157904133e-27,-1.22536973022371,0.771,0.596,2.85380616864492e-22,7.79707157904133e-27,8.34734808656035e-37
