"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SEMA5A",2.49336894266044e-38,-1.10449799103642,0.017,0.687,7.28961344076205e-34
"RPL7A",2.75204987299545e-38,1.27937516505586,0.551,0.161,8.04589300868951e-34
"ATP5MF",2.99517773501781e-38,1.10790659680831,0.542,0.159,8.75670162609806e-34
"TPI1",3.37529195760189e-38,1.03203485136798,0.517,0.141,9.86800356724488e-34
"AC009264.1",5.60156807906519e-38,-1.27148090722679,0,0.67,1.6376744435955e-33
"ZNF91",5.89466650809554e-38,-0.907246305349775,0.042,0.709,1.72336470030681e-33
"GREB1L",6.43429404052594e-38,-1.16982405195508,0.008,0.676,1.88113020568816e-33
"AC098617.1",6.82040566590211e-38,-1.22133970499882,0,0.667,1.99401380048314e-33
"VPS8",7.01528503824445e-38,-0.978620034161044,0.017,0.672,2.05098873378115e-33
"TOMM7",8.34769769160471e-38,1.09838791101714,0.576,0.179,2.44053289711755e-33
"IGF1R",1.05036583650141e-37,-1.05624001299695,0.085,0.753,3.07084955959551e-33
"DYNC1I1",1.08714592927454e-37,-1.22896240855162,0.008,0.676,3.17837983882706e-33
"SLC8A1-AS1",1.12998841919159e-37,-1.21402362929398,0.093,0.785,3.30363414234853e-33
"LCLAT1",1.26763203166163e-37,-1.01562529216176,0.059,0.736,3.70604900776595e-33
"WNK2",1.34226789308048e-37,-1.00784745394187,0.051,0.719,3.9242544122101e-33
"MGAT5",1.42875831100628e-37,-1.10776782624465,0.085,0.762,4.17711779805795e-33
"SLC7A6",1.48356755425079e-37,-0.952734185604973,0.008,0.66,4.3373581016076e-33
"NR3C2",1.78481572736877e-37,-1.08273342694281,0.017,0.669,5.21808726053533e-33
"ATP5MC3",1.96896173385703e-37,1.66994649401991,0.771,0.479,5.75645652510441e-33
"MYOM3",2.07795055505832e-37,-1.13191098167666,0.059,0.736,6.07509624276849e-33
"SH3D19",2.84911200451097e-37,-1.0245141400967,0.034,0.701,8.32966385638828e-33
"ZHX2",3.34878628210824e-37,-0.98089968922667,0.008,0.658,9.79051157437164e-33
"TMEM117",3.44528517553509e-37,-1.05580270126997,0.025,0.685,1.00726357391944e-32
"MIR99AHG",3.95912329300584e-37,-1.05526722858693,0.407,0.854,1.15748928594319e-32
"AL136171.2",4.47178737063034e-37,-1.35447857496359,0.017,0.685,1.30737175567749e-32
"PPP1R13B",6.61548173832754e-37,-0.976469523097866,0.042,0.706,1.93410224101744e-32
"DAPK2",7.31715505139314e-37,-1.06998778138965,0.025,0.697,2.1392434508253e-32
"MTUS1",9.15548809153037e-37,-0.937038696341498,0.119,0.783,2.67669849843982e-32
"LRRC39",1.07942239882257e-36,-1.01304048904937,0.076,0.746,3.15579932519767e-32
"PTPN4",1.08022356775432e-36,-0.947873573437623,0,0.638,3.15814162268652e-32
"USP53",1.08389869899857e-36,-1.06681367654404,0.059,0.735,3.16888623639221e-32
"RNPC3",1.40424960413305e-36,-0.895427784214501,0.008,0.639,4.10546414264337e-32
"LTBP1",1.54710217079664e-36,-1.11522220665915,0.161,0.847,4.52310790654106e-32
"MACROD2",1.86203884367295e-36,-1.4402548913949,0.025,0.685,5.44385676336224e-32
"VPS13A",2.39660496553662e-36,-0.947109636411095,0.034,0.674,7.00671427724287e-32
"AC010680.1",2.91573881382873e-36,-0.990957176850001,0.008,0.652,8.52445399610967e-32
"COL4A5",3.81599425464271e-36,-1.037087449108,0,0.642,1.11564408028734e-31
"EXOG",4.59946072321065e-36,-0.943229999444141,0.034,0.683,1.34469833703787e-31
"UQCR11",4.90054968631574e-36,1.30708569771334,0.712,0.347,1.43272470629127e-31
"KLHL7",5.44898275342599e-36,-1.02149105151322,0.085,0.762,1.59306459779162e-31
"MFGE8",7.21836693473999e-36,1.89348473780855,0.534,0.168,2.11036175704058e-31
"RPL5",7.82601969800233e-36,1.16250775042854,0.61,0.223,2.28801511890796e-31
"ZBTB16",8.37016540307534e-36,-1.04355404021086,0.669,0.904,2.44710155724311e-31
"KIAA1217",8.39824375170547e-36,-1.06330068069035,0.119,0.737,2.45531054324861e-31
"DOCK3",8.90398017122196e-36,-1.03475075323051,0.008,0.644,2.60316764285845e-31
"DENND5B",9.10882352988864e-36,-0.971510586083741,0.008,0.645,2.66305564719824e-31
"NDUFA1",9.72383866674753e-36,1.71630523032492,0.703,0.354,2.84286147261031e-31
"BSG",1.2446378818654e-35,2.56914682659911,0.814,0.709,3.63882331142169e-31
"ADRA1A",1.35324575169165e-35,-1.04643721393921,0.051,0.7,3.95634927964569e-31
"CPEB4",1.37007511248123e-35,-1.16125526252812,0.339,0.904,4.00555159885014e-31
"UQCR10",1.60932881996906e-35,1.4478938698859,0.678,0.301,4.70503373806154e-31
"PRDX2",1.89047998661705e-35,1.0373855368538,0.576,0.194,5.5270072888736e-31
"ABCC5",2.14950824936582e-35,-0.923064162444444,0.025,0.646,6.28430231784591e-31
"ADK",2.78027374421762e-35,-0.868044967457891,0.034,0.68,8.12840831859463e-31
"AC004879.1",2.87165612167887e-35,-1.48193870365761,0.017,0.664,8.39557383734034e-31
"NDUFA13",4.05228853864025e-35,1.47758797391832,0.72,0.381,1.18472707715686e-30
"NIBAN1",4.16756524794283e-35,-1.14366391143683,0.127,0.815,1.21842937588857e-30
"CDK14",4.23861953767295e-35,-0.951945282431573,0.008,0.639,1.23920280803406e-30
"FIGN",4.33334288578303e-35,-0.969659366726328,0.017,0.649,1.26689612608753e-30
"NDUFS5",4.48328946141814e-35,1.43955700563946,0.644,0.274,1.31073450694021e-30
"SLC16A7",5.80337953200753e-35,-1.15310646938876,0.212,0.876,1.69667603997772e-30
"UBC",6.01652576401456e-35,1.22452716531546,0.559,0.185,1.7589914723673e-30
"PDLIM5",6.22137703142342e-35,-1.05543830627392,0.941,0.97,1.81888178890695e-30
"GPHN",6.28263345551612e-35,-0.92392918653945,0.475,0.867,1.83679071705469e-30
"PRDM16",7.45835767247405e-35,-0.978471836682664,0.017,0.653,2.18052544912451e-30
"FAF1",8.16060727500443e-35,-0.868388820904574,0.136,0.746,2.38583514292029e-30
"PCDH7",9.99908792113736e-35,-1.63332133575733,0.22,0.808,2.92333334462372e-30
"FOCAD",1.16606069019293e-34,-0.992357370989345,0.042,0.68,3.40909503384804e-30
"FILIP1L",1.24646031562795e-34,-1.40820533717527,0.042,0.678,3.64415137876986e-30
"BTBD9",2.60550894094926e-34,-0.939575963725687,0.017,0.648,7.61746593975924e-30
"DGKG",3.97988895480737e-34,-1.11719622099082,0.034,0.66,1.16356033482748e-29
"SAMD12",4.46169113847522e-34,-1.1003217997109,0.017,0.65,1.30442002124462e-29
"MBNL1",5.03435068970752e-34,-0.907252877558175,0.763,0.934,1.47184276764289e-29
"NEXN",5.19787176585831e-34,-1.05387940002899,0.432,0.943,1.51964978946634e-29
"LRBA",5.4340131371258e-34,-0.942740036783331,0.042,0.653,1.5886880807701e-29
"N4BP2L2",6.03395564880368e-34,-0.832775810471806,0.559,0.908,1.76408727348424e-29
"AL139383.1",6.24695181492602e-34,-1.05389065486121,0.017,0.634,1.82635883261177e-29
"SOS1",6.78603811600556e-34,-0.886041287986161,0,0.605,1.98396610359538e-29
"CYCS",6.81279907528731e-34,1.21824187229196,0.669,0.305,1.991789937651e-29
"MARK3",6.97776047400086e-34,-0.880695667122684,0.068,0.701,2.04001805217889e-29
"ETFDH",8.1185741351434e-34,-0.911025694848278,0.076,0.716,2.37354633415052e-29
"TTC3",8.28350650513491e-34,-0.812830536834334,0.034,0.642,2.42176596184124e-29
"RPL34",8.53391019230568e-34,1.38892396605436,0.542,0.182,2.49497398382249e-29
"RPS15A",1.16663243468194e-33,1.00065463866064,0.5,0.147,3.41076658603612e-29
"ATP5F1D",1.24083886454595e-33,1.30649244850299,0.669,0.326,3.62771650438653e-29
"UBR5",1.24172575322122e-33,-0.863625437169049,0.017,0.628,3.63030941211755e-29
"ARHGAP10",1.28208354675115e-33,-0.881110815480087,0.203,0.767,3.74829945728165e-29
"RICTOR",1.35397347548237e-33,-0.902379513788516,0.042,0.667,3.95847685292027e-29
"FBXO40",1.52111752962392e-33,-0.884538358061924,0.051,0.685,4.4471392096085e-29
"AHI1",1.53861351098532e-33,-0.930998343986661,0.017,0.629,4.49829046071668e-29
"PLCB4",1.97482394657509e-33,-0.933884612805846,0.034,0.644,5.77359529020692e-29
"COX6B1",2.26623071339576e-33,1.45036301341479,0.669,0.322,6.62555211368386e-29
"CHCHD3",2.61952284965441e-33,-0.913829419889635,0.119,0.768,7.65843700324964e-29
"VIPR2",3.28049137457757e-33,-0.968922459995933,0.008,0.62,9.590844582715e-29
"BMPR1A",3.57227376886253e-33,-0.501880107657284,0.025,0.643,1.04438995906465e-28
"NPAS2",3.77802448125958e-33,-0.934638626159465,0,0.605,1.10454323734105e-28
"ASB15",3.77887789083471e-33,-0.878033188242183,0.034,0.657,1.10479274016444e-28
"CPEB3",3.95682621959848e-33,-0.847658705145787,0.042,0.673,1.15681771356181e-28
"MLLT10",5.44575666518623e-33,-0.779801899216348,0.025,0.635,1.59212141863385e-28
"HSPA5",5.51219924940225e-33,1.61553383300373,0.576,0.219,1.61154657255524e-28
"PIK3R1",5.7883136439596e-33,-1.14655103918824,0.169,0.798,1.69227137694803e-28
"KCNMB2",7.56737318958919e-33,-1.610430533288,0.017,0.632,2.2123972257083e-28
"CADPS",8.03641508329909e-33,-1.07909306601325,0.017,0.633,2.34952631375332e-28
"AL513487.1",9.79289768043654e-33,-1.05613581290946,0.034,0.65,2.86305156585243e-28
"NFIA",1.14250046422786e-32,-0.879637584903721,0.644,0.879,3.34021435721658e-28
"MT-ND1",1.50808010058501e-32,1.1860748182162,0.873,0.484,4.40902298207034e-28
"CASZ1",1.66173898469106e-32,-0.8990523222196,0.025,0.636,4.8582600956428e-28
"AC079142.1",1.95836140380815e-32,-1.08857299957351,0.017,0.633,5.72546540017351e-28
"KIF13A",2.03187018049486e-32,-0.839139582347419,0.059,0.704,5.94037565969477e-28
"LRRC2",2.15261978304401e-32,-0.955538258481676,0.085,0.704,6.29339919770748e-28
"CUX1",2.40495844349771e-32,-0.847185253430134,0.144,0.741,7.0311365054099e-28
"EYA4",2.46841917635043e-32,-1.18535773982691,0.008,0.624,7.2166703039781e-28
"FNIP1",2.55949109676785e-32,-0.835176357727958,0.042,0.639,7.4829281705105e-28
"HDAC4",2.99922877495117e-32,-0.851064940995067,0.017,0.618,8.76854524644725e-28
"ERC1",3.53721014056367e-32,-0.953675289662312,0.347,0.802,1.03413875669519e-27
"UQCRH",4.12300801034662e-32,1.19930861214659,0.78,0.577,1.20540262190494e-27
"MAP3K5",5.24800892821742e-32,-0.905244510644308,0,0.591,1.53430789025364e-27
"SLC25A12",5.44958408682007e-32,-0.848106720112383,0.085,0.711,1.59324040362271e-27
"NDUFB2",6.0557354834819e-32,1.17958952901013,0.653,0.296,1.77045482595077e-27
"HRC",6.56233753578848e-32,1.39648959385728,0.534,0.179,1.91856500196312e-27
"RPL9",6.92902210948485e-32,1.25676729739251,0.542,0.186,2.02576890392899e-27
"TEAD1",7.46349590905413e-32,-0.850717648030312,0.059,0.671,2.18202766397107e-27
"RPL26",7.54536254709419e-32,1.25566802426708,0.534,0.186,2.20596219426846e-27
"COX5B",8.21811539928175e-32,1.5432122369118,0.737,0.489,2.40264821813401e-27
"RPL31",8.63377904111699e-32,1.20211807738746,0.568,0.208,2.52417164046096e-27
"FBXW7",9.07562867524466e-32,-0.864647476219122,0.059,0.675,2.65335079949453e-27
"COX5A",9.51127393504438e-32,1.28404440383552,0.754,0.499,2.78071604764957e-27
"STAU2",1.02958943693013e-31,-0.874286081037261,0.059,0.675,3.01010767780893e-27
"RPS3A",1.06295038316711e-31,1.25095428862101,0.585,0.229,3.10764174022736e-27
"ADAM23",1.18435862349048e-31,-0.889041722105975,0.085,0.711,3.46259087163678e-27
"RASAL2",1.23249932057471e-31,-0.969590111580163,0.585,0.867,3.60333501363223e-27
"VWC2",1.53345009203067e-31,-1.03524584758773,0.034,0.639,4.48319468906088e-27
"R3HDM2",1.86034832323762e-31,-0.859157678879283,0.025,0.606,5.43891435781751e-27
"ALPK2",2.02960470956708e-31,-0.908069306224645,0.034,0.631,5.93375232889033e-27
"NAV3",2.22073092544863e-31,-1.09461505395837,0.017,0.626,6.49252893364162e-27
"TENT5A",3.31567371924334e-31,-1.04303405640963,0.051,0.671,9.69370368557982e-27
"UBE2E2",3.98899236366538e-31,-0.901157727242604,0.263,0.773,1.16622180744121e-26
"RARB",4.08132257146106e-31,-0.896338378512565,0.025,0.61,1.19321546699236e-26
"MIR133A1HG",4.40586482798152e-31,-1.04625428270907,0.025,0.621,1.28809864110868e-26
"ARHGEF12",4.85938844588157e-31,-0.816613816129505,0.034,0.631,1.42069080603794e-26
"ATP2C1",5.01219935315539e-31,-0.83683968086143,0.11,0.719,1.46536660288851e-26
"CFAP61",5.36132945431936e-31,-0.990798453853331,0.025,0.624,1.56743827926481e-26
"TMEM164",5.72675440389986e-31,-1.01302516511231,0.025,0.621,1.67427391752416e-26
"AC022034.3",6.92498818488278e-31,-1.15611646243136,0.008,0.61,2.02458954573233e-26
"PSMD8",8.11808503412278e-31,0.973219995863275,0.508,0.165,2.37340334057614e-26
"BTRC",8.98010187769383e-31,-0.690965270400671,0.042,0.634,2.62542258496257e-26
"CTNND2",1.06046974308726e-30,-1.13709617755602,0.017,0.61,3.10038934088992e-26
"TBX20",1.3924760476067e-30,-0.981897232785808,0.008,0.597,4.07104297278293e-26
"MAP3K20",1.58757249791894e-30,-0.856568784375852,0.136,0.781,4.64142695491582e-26
"SMG1",1.70254938232009e-30,-0.75781188025081,0.025,0.593,4.97757337415101e-26
"TMEM161B-AS1",2.00411322294444e-30,-0.926340946061551,0.042,0.642,5.85922541860038e-26
"MTR",2.78298928931172e-30,-0.837880566656336,0.008,0.582,8.13634748623174e-26
"MYH7",3.60138489681701e-30,2.0348730555121,0.932,0.95,1.05290088843342e-25
"TRDN",4.61343458236282e-30,-0.98068025692739,0.551,0.938,1.34878373449959e-25
"NT5DC1",4.76924668141428e-30,-0.877292553276366,0.051,0.636,1.39433695977828e-25
"UQCRQ",5.09594442082128e-30,1.23977617224262,0.627,0.284,1.48985031087131e-25
"DENND1B",5.23992095802625e-30,-0.850618059099828,0.008,0.583,1.53194329128855e-25
"VLDLR-AS1",5.6788376291149e-30,-0.982153787586965,0.042,0.629,1.66026496924803e-25
"PNISR",6.42387621121028e-30,-0.770424666377133,0.025,0.587,1.87808444910944e-25
"MYPN",6.57990422383475e-30,-0.892164603440482,0.119,0.714,1.92370079888033e-25
"PRKAA2",7.20276340077159e-30,-0.855019958955209,0.186,0.786,2.10579990784958e-25
"MYOCD",7.9240544182521e-30,-1.02535501850303,0.034,0.623,2.31667654972018e-25
"TBC1D8",7.99572357920226e-30,-0.828148354174869,0.017,0.587,2.33762974561557e-25
"MEIS1",1.00566444415268e-29,-0.889819615640057,0.017,0.582,2.94016056892476e-25
"AC040174.1",1.17181492616217e-29,-0.924195479727643,0,0.569,3.42591811812771e-25
"NHSL1",1.24068791963638e-29,-0.84642910408514,0.017,0.584,3.62727520184893e-25
"MBNL2",1.29214460039704e-29,-0.912194262940706,0.068,0.653,3.7777139537208e-25
"GRAMD1B",1.39358055704857e-29,-0.982398031330862,0,0.571,4.07427211658721e-25
"ENOX1",1.4269828878771e-29,-1.0973732646775,0,0.575,4.17192717099749e-25
"MYH7B",1.44815095490525e-29,-0.797909059536578,0.034,0.607,4.23381413176099e-25
"REEP5",1.47674740020698e-29,1.03789028002143,0.551,0.21,4.31741869924512e-25
"RPS6",1.74470293697465e-29,1.10421575050932,0.5,0.163,5.1008135065391e-25
"PHF21A",1.78255245212562e-29,-0.813219686722998,0.008,0.566,5.21147034903446e-25
"ST3GAL1",1.79944007804934e-29,-0.870050359416394,0.102,0.717,5.26084301218505e-25
"GMDS-DT",1.85304931478973e-29,-0.88716268888845,0.025,0.596,5.41757497671926e-25
"RPL24",2.01910432262393e-29,1.18140510411159,0.568,0.225,5.90305339762331e-25
"PGAM2",2.18405350191394e-29,1.07928186248031,0.619,0.275,6.38529881819561e-25
"STRN",2.40876113570938e-29,-0.824853886360097,0.034,0.606,7.04225405635996e-25
"MTFR1",2.8696066428205e-29,-0.869622107579315,0.025,0.598,8.38958198095002e-25
"GOLGA4",3.18604637964311e-29,-0.720791511860847,0.161,0.76,9.3147251955246e-25
"MT-ND2",3.28790934017435e-29,1.30790420649455,0.763,0.411,9.61253174693374e-25
"DCAF6",4.16425758917105e-29,-0.747639804130276,0.085,0.67,1.21746234877005e-24
"KIAA0232",5.25348560329671e-29,-0.791030687700129,0.042,0.616,1.53590905097983e-24
"AC106791.1",6.49367514538602e-29,-0.860881924990401,0.025,0.586,1.89849086550506e-24
"NDUFB4",7.18952650409924e-29,1.19948807401186,0.636,0.306,2.10192996873845e-24
"PALM2-AKAP2",7.66095019050083e-29,-0.853643967036722,0.085,0.656,2.23975539769482e-24
"GCNT2",7.73269840516947e-29,-0.833033610842809,0.042,0.627,2.26073170573535e-24
"RGL1",8.39982658575472e-29,-0.863748208571176,0,0.555,2.45577330061125e-24
"LRRFIP1",8.9527840054649e-29,-0.759349697225623,0.314,0.818,2.61743593183772e-24
"ANKRD17",9.15028852127798e-29,-0.854145951431978,0.381,0.803,2.67517835208083e-24
"AC022034.1",9.60013563975898e-29,-0.932066550440078,0.008,0.567,2.80669565563993e-24
"RAB28",9.78284465457811e-29,-0.808959267796122,0.017,0.577,2.86011246321246e-24
"ATP5MD",9.81171028333304e-29,1.13949820203843,0.661,0.339,2.86855161843525e-24
"AC005400.1",1.2757459343969e-28,-0.830995495648118,0,0.552,3.72977081380278e-24
"FAM13B",1.33970130339412e-28,-0.777638271364058,0,0.546,3.91675073060305e-24
"TJP1",1.34628440027572e-28,-0.669238753153051,0.059,0.65,3.93599707264611e-24
"ZMYND8",1.36049079565093e-28,-0.806644422793748,0.034,0.598,3.97753089016506e-24
"CLASP2",1.42543321384522e-28,-0.714824532543367,0.068,0.65,4.16739654399788e-24
"RNF207",1.45688759928659e-28,-0.768352141108793,0.008,0.559,4.25935658527429e-24
"AUH",1.5810733341211e-28,-0.783990510771871,0.068,0.641,4.62242599963644e-24
"GARNL3",1.70465190278786e-28,-0.796508481757038,0.017,0.579,4.98372030299057e-24
"RBFOX2",1.86403723577327e-28,-0.751355103611091,0.093,0.677,5.44969926250673e-24
"NAALADL2",2.09119356580777e-28,-1.02777428872827,0.025,0.585,6.11381350899558e-24
"PPP6R3",2.09372276321354e-28,-0.692017112735703,0.068,0.646,6.1212078705311e-24
"ARHGAP24",2.15939687652234e-28,-1.27676225270812,0.314,0.734,6.31321270820073e-24
"PBX3",2.20897142155947e-28,-0.818578177808782,0.051,0.636,6.45814884807127e-24
"AC093912.1",2.58468141599414e-28,-1.42955870739572,0,0.564,7.55657458780048e-24
"CADM1",2.62468673789096e-28,-0.972993795793318,0.11,0.69,7.67353414689801e-24
"NCOA2",2.9098457179506e-28,-0.852256793691563,0.119,0.675,8.50722494100038e-24
"AC073475.1",3.15027508105905e-28,-1.06146960232206,0,0.558,9.21014422698425e-24
"TRAPPC9",3.2293071121802e-28,-0.7987528191456,0,0.543,9.44120227317003e-24
"ZNF680",3.78957240776599e-28,-0.753217451310602,0.025,0.581,1.10791938913446e-23
"CDK6",3.79946740762545e-28,-0.853807859855732,0.034,0.592,1.11081229129338e-23
"DYRK1A",4.12897796141483e-28,-0.735552007209058,0.059,0.63,1.20714799679924e-23
"NHLRC2",6.39446418354613e-28,-0.707960871248008,0.11,0.708,1.86948554870155e-23
"AGTPBP1",6.61133927966123e-28,-0.819461813315134,0.017,0.574,1.93289115180176e-23
"ACYP2",7.77624531246452e-28,-0.810026090843027,0.144,0.755,2.27346307955213e-23
"ARIH2",7.93807815923872e-28,-0.727166522615555,0.085,0.667,2.32077653063503e-23
"ADGRA3",8.91493593136441e-28,-0.808896952676945,0.034,0.584,2.6063706688937e-23
"MAP4",9.88008688488511e-28,-0.760059405772805,0.441,0.88,2.88854220166501e-23
"PTPRG",1.02412417842007e-27,-0.827056252591823,0.729,0.9,2.99412944802891e-23
"CFLAR",1.10760696451185e-27,-0.698541579938344,0.449,0.897,3.23819972144684e-23
"GAREM1",1.21951812984168e-27,-0.834516024944145,0.017,0.57,3.56538320440513e-23
"RPL7",1.28502512000616e-27,1.14296889493101,0.5,0.178,3.75689944085001e-23
"PKP2",1.29452026959456e-27,-0.943832165983183,0.356,0.903,3.78465946018666e-23
"DCP1B",1.33217475272619e-27,-0.914514552009461,0.017,0.565,3.89474610707029e-23
"NEDD4L",1.43803224366839e-27,-0.787130747389021,0.059,0.621,4.20423106758892e-23
"NNT",1.63906077780805e-27,-0.759155727729218,0.153,0.745,4.79195808999962e-23
"KTN1",1.84623590937377e-27,-0.643310978607456,0.186,0.787,5.39765530464516e-23
"SLC4A4",1.86625132767874e-27,-0.881718943664989,0.025,0.569,5.45617238160156e-23
"CBR4",1.90601660577293e-27,-0.794217512073242,0.025,0.573,5.57243014863774e-23
"SGCG",1.92288803945831e-27,-0.881802197258189,0.28,0.856,5.62175547216031e-23
"NDUFB3",2.02747804285712e-27,1.04151400010486,0.534,0.204,5.92753480609709e-23
"MIR100HG",2.25626299358285e-27,-0.846850578246252,0,0.539,6.59641048803881e-23
"COX7A2",2.26251062494278e-27,1.13089287559018,0.602,0.27,6.61467606308271e-23
"ATP5PO",2.59955774598377e-27,1.15678344369363,0.653,0.354,7.60006702615816e-23
"KCNN2",2.66554557429653e-27,-0.950893260507089,0.008,0.551,7.79298904101332e-23
"NAV1",2.82230603370862e-27,-0.873776265758378,0.042,0.593,8.25129392015052e-23
"UBAC2",2.90511735277856e-27,-0.757936258876423,0.034,0.581,8.49340109258339e-23
"ZNF704",3.05455717188118e-27,-0.8005788342738,0.025,0.576,8.93030334771183e-23
"MAST2",3.18270454798628e-27,-0.758885691737755,0.042,0.595,9.30495501649268e-23
"NDUFB7",3.36607673399909e-27,0.971260322235354,0.5,0.175,9.84106193951974e-23
"FAM214A",3.5001944907624e-27,-0.784686706882962,0.034,0.575,1.0233168613193e-22
"TMCC1",3.71025588582636e-27,-0.767707135249551,0.025,0.56,1.0847304107802e-22
"AC092640.1",4.02043582411785e-27,-0.797546015060408,0.008,0.541,1.17541461753909e-22
"SLCO3A1",4.21558781996477e-27,-0.774589960465552,0.11,0.69,1.2324692550449e-22
"C1orf21",4.31221615756389e-27,-0.888632598727875,0.085,0.66,1.26071951582538e-22
"TRIQK",4.32668177413932e-27,-0.90218046645916,0.059,0.62,1.26494868348737e-22
"TUT4",4.96675558847774e-27,-0.69990839484661,0.042,0.581,1.45208066384735e-22
"MIR3936HG",5.3288165154943e-27,-0.757895463868972,0.008,0.542,1.55793279646991e-22
"FNIP2",5.6290133438034e-27,-0.849322059890161,0.076,0.65,1.64569834119436e-22
"CCDC93",5.85255363509637e-27,-0.858601495843732,0.008,0.549,1.71105258075677e-22
"GPATCH8",5.87572122187167e-27,-0.737186567036863,0.017,0.555,1.7178258564264e-22
"MIR1-1HG",6.29696723748695e-27,-1.00546221335947,0.017,0.555,1.84098134155168e-22
"TLN2",6.84646514991705e-27,-0.763802423048035,0.051,0.597,2.00163255122975e-22
"EVI5",8.78534470353551e-27,-0.779377128434187,0.017,0.55,2.56848337752564e-22
"TTC17",8.93389030244675e-27,-0.742590458180407,0.017,0.55,2.61191216882333e-22
"LINC02147",8.94362666388829e-27,-1.10673882223232,0.025,0.577,2.61475869145438e-22
"PEBP1",9.80444606987832e-27,1.06779745055799,0.525,0.202,2.86642785298963e-22
"HIPK3",1.02385695774946e-26,-0.785246880190519,0.059,0.603,2.99334820167632e-22
"PSME4",1.06870260553303e-26,-0.687056596288499,0.068,0.628,3.12445893753638e-22
"LINC01473",1.07256816390158e-26,-0.842523513648416,0.025,0.56,3.13576028398265e-22
"USP13",1.15311496897164e-26,-0.739743957658433,0.11,0.686,3.37124692328548e-22
"UMAD1",1.2863884936833e-26,-0.903151533644124,0.034,0.583,3.76088540013251e-22
"AL355612.1",1.3124860050268e-26,-1.02706494099249,0.008,0.545,3.83718408429636e-22
"EEF1A2",1.35961142195384e-26,1.18504775058974,0.627,0.315,3.97495995322425e-22
"ST3GAL6",1.37909513214218e-26,-0.823909899516963,0.059,0.605,4.03192252833087e-22
"PALMD",1.44439509611082e-26,-0.851930367904316,0.212,0.797,4.22283350298959e-22
"ATF7IP2",1.46947326309338e-26,-0.849821100073408,0.025,0.553,4.29615203197979e-22
"ZNF438",1.49686697135146e-26,-0.782901207447073,0.025,0.555,4.37624027744313e-22
"ATP5MG",1.57581748905057e-26,1.20748413584311,0.712,0.502,4.60706001098825e-22
"ZNF521",1.80864311054365e-26,-0.802580140694805,0.008,0.533,5.28774899798542e-22
"EPC1",1.87326343384729e-26,-0.649791622110554,0.051,0.601,5.47667297519594e-22
"STXBP6",1.96995090785485e-26,-0.872010749484145,0.068,0.626,5.75934847420445e-22
"NFYC",2.02483630612609e-26,-0.747701432744347,0.042,0.579,5.91981142459022e-22
"LINC02334",2.41302532899428e-26,-0.856646819304062,0,0.528,7.05472085184767e-22
"TENT2",2.48693895074542e-26,-0.717640327558665,0.025,0.559,7.2708147163993e-22
"RPS27A",2.51860142207394e-26,1.15735963014493,0.5,0.183,7.36338311757536e-22
"LDHB",2.9679376472499e-26,1.38622322174852,0.754,0.693,8.67706250549981e-22
"GSK3B",3.05026007855069e-26,-0.728888982004126,0.025,0.559,8.91774036565081e-22
"ASAH1",3.27367674499429e-26,1.64613398982723,0.763,0.671,9.57092133166529e-22
"CACNA2D3",3.54287550638246e-26,-0.977439362809066,0.076,0.636,1.03579508304598e-21
"NDUFA11",4.37475462466664e-26,0.8883185966408,0.534,0.208,1.27900326206754e-21
"TNRC6C",4.43350952232692e-26,-0.687195799181592,0.025,0.553,1.2961808439475e-21
"PRR16",5.45300534454787e-26,-1.0184411838032,0.008,0.544,1.59424064253201e-21
"RERE",5.95502833659635e-26,-0.730485695534259,0.5,0.848,1.74101208448731e-21
"SLC20A2",5.96717670642586e-26,-0.73712404097705,0.085,0.642,1.74456378189067e-21
"DCUN1D2",6.35671925942943e-26,-0.743690086874524,0.008,0.53,1.85845044268679e-21
"LINC00882",7.88930171608245e-26,-0.879619689790989,0.017,0.539,2.30651624971387e-21
"ECHDC2",7.9431403734484e-26,-0.620713169579871,0.093,0.657,2.32225651958137e-21
"TOM1L2",8.8825809443729e-26,-0.720744549262149,0.102,0.666,2.59691136489686e-21
"HIF3A",9.57265771237776e-26,-0.773221421256297,0.051,0.594,2.79866220879076e-21
"CDH13",1.00395529307481e-25,-1.01642513095118,0.585,0.921,2.93516369483351e-21
"ELL2",1.03893421437525e-25,-0.769718401574769,0.017,0.546,3.03742806914749e-21
"TNRC6B",1.05410905076043e-25,-0.739249188688997,0.254,0.757,3.08179322080319e-21
"ATP5MPL",1.10023911377978e-25,1.21666589845147,0.669,0.413,3.21665907304657e-21
"ZNF148",1.21265815945282e-25,-0.704082862576543,0.034,0.568,3.54532739497627e-21
"MDH1",1.31687460260127e-25,1.53765197906453,0.788,0.77,3.85001458816507e-21
"SIK3",1.36804511969255e-25,-0.734524946974602,0.093,0.611,3.99961671193315e-21
"MPP3",1.38331423717968e-25,-0.838690841904195,0.017,0.534,4.0442575038185e-21
"AC093879.1",1.68497233803259e-25,-0.783213496950317,0,0.513,4.92618512747207e-21
"ATP8A1",1.77936469547046e-25,-0.776909704993508,0.025,0.548,5.20215062367744e-21
"SCMH1",1.78278485966005e-25,-0.746196942485098,0.025,0.549,5.21214981570212e-21
"UBE2H",1.90571516135178e-25,-0.687943048017014,0.11,0.676,5.57154884572806e-21
