"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"PLEKHA5.3",4.02348280944391e-126,4.27508404959907,0.177,0.18,1.20704484283317e-122,"DCM-Macrophages","PLEKHA5"
"CXCL12.3",1.69104143195705e-125,-1.24362735410115,0.086,0.113,5.07312429587114e-122,"DCM-Macrophages","CXCL12"
"PDE7A.2",1.33397806066662e-124,3.0040307520934,0.21,0.209,4.00193418199985e-121,"DCM-Macrophages","PDE7A"
"AKAP13.1",3.19081709840389e-124,2.06664849378,0.508,0.383,9.57245129521166e-121,"DCM-Macrophages","AKAP13"
"DGKG.3",7.27294679393845e-124,2.24639060452304,0.09,0.112,2.18188403818154e-120,"DCM-Macrophages","DGKG"
"TMEM71.3",9.86122733176618e-124,-4.55735027172288,0.154,0.152,2.95836819952985e-120,"DCM-Macrophages","TMEM71"
"RILPL2.3",1.05187071775031e-123,-3.59518710590471,0.093,0.119,3.15561215325093e-120,"DCM-Macrophages","RILPL2"
"SSBP3.3",2.95324241423923e-123,22.5644331971826,0.152,0.159,8.8597272427177e-120,"DCM-Macrophages","SSBP3"
"BASP1.2",1.1703337040448e-122,-13.5426173164551,0.067,0.115,3.51100111213439e-119,"DCM-Macrophages","BASP1"
"USP9Y.2",1.41788105784833e-122,-6.24719985690481,0.146,0.159,4.25364317354499e-119,"DCM-Macrophages","USP9Y"
"SVIL.3",3.76874718605221e-122,2.93483967958043,0.147,0.159,1.13062415581566e-118,"DCM-Macrophages","SVIL"
"PPARD.2",4.46814511318618e-122,0.631987253517519,0.294,0.258,1.34044353395585e-118,"DCM-Macrophages","PPARD"
"DTNB.3",7.20592707971842e-122,2.2119216721252,0.267,0.242,2.16177812391553e-118,"DCM-Macrophages","DTNB"
"RPS11.3",9.22267689591022e-122,-0.773383331883346,0.066,0.12,2.76680306877307e-118,"DCM-Macrophages","RPS11"
"SLC39A10.3",2.17151862882456e-121,5.31254367926557,0.154,0.17,6.51455588647367e-118,"DCM-Macrophages","SLC39A10"
"ADARB1.2",1.08007364239979e-120,10.149306180558,0.073,0.106,3.24022092719938e-117,"DCM-Macrophages","ADARB1"
"LIN52.2",1.10364912413723e-120,2.18784084161508,0.084,0.115,3.31094737241169e-117,"DCM-Macrophages","LIN52"
"PSMA1.2",2.41211585931116e-120,4.78462650146121,0.163,0.19,7.23634757793347e-117,"DCM-Macrophages","PSMA1"
"SLC18B1.3",2.98840672564991e-120,1.11295525569825,0.212,0.199,8.96522017694973e-117,"DCM-Macrophages","SLC18B1"
"GLIPR2.3",4.07324006202551e-120,-0.621952516687878,0.177,0.18,1.22197201860765e-116,"DCM-Macrophages","GLIPR2"
"ACACB.2",1.14008721643507e-119,-2.47755154083127,0.076,0.112,3.42026164930521e-116,"DCM-Macrophages","ACACB"
"MYO1E.1",4.31866145623232e-119,0.354678072289101,0.271,0.238,1.2955984368697e-115,"DCM-Macrophages","MYO1E"
"RBL1.2",4.4141530296768e-119,-10.1999024962793,0.069,0.104,1.32424590890304e-115,"DCM-Macrophages","RBL1"
"KCNMA1.2",6.38567041608571e-119,-9.16642931254099,0.205,0.361,1.91570112482571e-115,"DCM-Macrophages","KCNMA1"
"AXL.3",8.29963349481115e-119,-5.12854123794749,0.104,0.14,2.48989004844335e-115,"DCM-Macrophages","AXL"
"PPM1K.3",1.12420350963589e-118,4.49035780384544,0.087,0.106,3.37261052890766e-115,"DCM-Macrophages","PPM1K"
"TNFAIP3.3",1.25647560495579e-118,2.08193024268524,0.078,0.118,3.76942681486737e-115,"DCM-Macrophages","TNFAIP3"
"USP36.2",1.85713971675209e-118,-15.8243791658751,0.262,0.238,5.57141915025627e-115,"DCM-Macrophages","USP36"
"NFXL1.3",4.53034402103686e-118,-0.954314843143695,0.068,0.11,1.35910320631106e-114,"DCM-Macrophages","NFXL1"
"CD209.3",5.73157658742113e-118,6.10705785540833,0.13,0.156,1.71947297622634e-114,"DCM-Macrophages","CD209"
"SLC44A1.2",6.06049798263456e-118,5.30686562155392,0.161,0.173,1.81814939479037e-114,"DCM-Macrophages","SLC44A1"
"SLC45A4.2",8.57754729861163e-118,12.1340986918689,0.191,0.188,2.57326418958349e-114,"DCM-Macrophages","SLC45A4"
"NCK2.2",8.62619982592038e-118,3.62817016141888,0.201,0.208,2.58785994777612e-114,"DCM-Macrophages","NCK2"
"PLTP.3",3.33357881928027e-117,-1.45618994395531,0.23,0.379,1.00007364578408e-113,"DCM-Macrophages","PLTP"
"SPTAN1.2",3.50630002346929e-117,-15.1806152994243,0.137,0.15,1.05189000704079e-113,"DCM-Macrophages","SPTAN1"
"LILRB1.2",4.86143123973588e-117,4.56883487441856,0.096,0.124,1.45842937192076e-113,"DCM-Macrophages","LILRB1"
"RFX3.1",8.68490269457462e-117,0.47314915186238,0.323,0.295,2.60547080837239e-113,"DCM-Macrophages","RFX3"
"SLC25A4.2",9.12788723119716e-117,-7.28655425781804,0.144,0.367,2.73836616935915e-113,"DCM-Macrophages","SLC25A4"
"CDK11B.3",3.82610335255107e-116,-30.3388491162163,0.093,0.115,1.14783100576532e-112,"DCM-Macrophages","CDK11B"
"MFHAS1.2",4.82236484662114e-116,3.03458788441773,0.212,0.209,1.44670945398634e-112,"DCM-Macrophages","MFHAS1"
"LDLRAD3.2",5.82465226652992e-116,4.96723078865596,0.101,0.14,1.74739567995898e-112,"DCM-Macrophages","LDLRAD3"
"A2M.1",6.66647356040839e-116,19.1446812047875,0.179,0.193,1.99994206812252e-112,"DCM-Macrophages","A2M"
"GSTCD.1",6.95354884576417e-116,-2.56300149240302,0.077,0.12,2.08606465372925e-112,"DCM-Macrophages","GSTCD"
"ABCA1.3",8.1027668773364e-116,-5.20264523334295,0.291,0.405,2.43083006320092e-112,"DCM-Macrophages","ABCA1"
"TMCC3.2",1.10869871634051e-115,-8.93142604286841,0.14,0.17,3.32609614902154e-112,"DCM-Macrophages","TMCC3"
"TLN2.3",1.16188419762913e-115,-4.87184479217186,0.1,0.131,3.4856525928874e-112,"DCM-Macrophages","TLN2"
"ADGRE2.2",4.98964981768166e-115,13.0685481057157,0.117,0.151,1.4968949453045e-111,"DCM-Macrophages","ADGRE2"
"TNNI3.1",6.62535216000329e-115,19.5926130932118,0.183,0.195,1.98760564800099e-111,"DCM-Macrophages","TNNI3"
"CHN2.3",6.83728351564231e-115,3.7002447807221,0.452,0.336,2.05118505469269e-111,"DCM-Macrophages","CHN2"
"ATP2B1.2",8.98652347240819e-115,-1.44638797245312,0.441,0.329,2.69595704172246e-111,"DCM-Macrophages","ATP2B1"
"TIMP1.2",1.81747587805899e-114,-1.05739036685955,0.077,0.126,5.45242763417698e-111,"DCM-Macrophages","TIMP1"
"ZNF331.3",1.04869913725698e-113,-4.98296756150275,0.13,0.149,3.14609741177093e-110,"DCM-Macrophages","ZNF331"
"PLCL1.1",2.08554835673115e-113,0.402033204967033,0.218,0.202,6.25664507019345e-110,"DCM-Macrophages","PLCL1"
"SREBF2.3",2.09499672621952e-113,-2.05445425206968,0.246,0.234,6.28499017865856e-110,"DCM-Macrophages","SREBF2"
"MAGI3.2",2.65572779365585e-113,1.09723582643848,0.093,0.12,7.96718338096754e-110,"DCM-Macrophages","MAGI3"
"ARMC9.2",4.34345654104995e-113,-3.51981975412097,0.126,0.131,1.30303696231499e-109,"DCM-Macrophages","ARMC9"
"FAM110B.3",5.24558399076677e-113,3.24165565123139,0.089,0.124,1.57367519723003e-109,"DCM-Macrophages","FAM110B"
"IL1RAP.2",5.8786797593893e-113,6.00735130858808,0.142,0.175,1.76360392781679e-109,"DCM-Macrophages","IL1RAP"
"CTNNA3.2",1.69102720605473e-112,0.359967260018092,0.103,0.109,5.0730816181642e-109,"DCM-Macrophages","CTNNA3"
"NFKBIZ.2",1.87117915023197e-112,2.45056356134252,0.188,0.196,5.61353745069591e-109,"DCM-Macrophages","NFKBIZ"
"CDK6.3",1.24050819609809e-111,2.12681772956673,0.304,0.267,3.72152458829426e-108,"DCM-Macrophages","CDK6"
"BNC2.3",1.37032124123823e-111,-15.2702353623507,0.3,0.262,4.1109637237147e-108,"DCM-Macrophages","BNC2"
"C15orf41.3",1.47927389779643e-111,-1.95197899708446,0.104,0.127,4.43782169338929e-108,"DCM-Macrophages","C15orf41"
"GNG12-AS1.2",2.31838693935554e-111,-5.93904339057411,0.072,0.125,6.95516081806663e-108,"DCM-Macrophages","GNG12-AS1"
"RPS4X.1",4.84693558937464e-111,-1.69205435818567,0.072,0.132,1.45408067681239e-107,"DCM-Macrophages","RPS4X"
"C9.2",5.17084329027107e-111,0.268571920439598,0.105,0.141,1.55125298708132e-107,"DCM-Macrophages","C9"
"CNIH3.2",2.53130830431014e-109,-0.406310396124814,0.054,0.101,7.59392491293043e-106,"DCM-Macrophages","CNIH3"
"IKZF2.2",4.00725334273429e-109,1.60782306768127,0.115,0.15,1.20217600282029e-105,"DCM-Macrophages","IKZF2"
"HIP1.2",6.51837018807041e-109,-8.86018547335044,0.302,0.271,1.95551105642112e-105,"DCM-Macrophages","HIP1"
"WDR49.3",9.17163498419465e-109,-11.5621679877418,0.164,0.161,2.75149049525839e-105,"DCM-Macrophages","WDR49"
"STAT1.3",2.05224367424881e-108,20.2437397623517,0.17,0.186,6.15673102274644e-105,"DCM-Macrophages","STAT1"
"LAMA2.3",4.24515302065977e-108,-10.9334951703201,0.234,0.208,1.27354590619793e-104,"DCM-Macrophages","LAMA2"
"TUBA1A.1",5.58423012569684e-108,18.9603738508049,0.073,0.126,1.67526903770905e-104,"DCM-Macrophages","TUBA1A"
"MAGI1.3",8.82750675218434e-108,20.0501317641027,0.087,0.11,2.6482520256553e-104,"DCM-Macrophages","MAGI1"
"MB.2",9.22529338606554e-108,11.9633735483783,0.302,0.409,2.76758801581966e-104,"DCM-Macrophages","MB"
"MBNL3.3",1.1477159832038e-107,3.75495036694107,0.093,0.131,3.4431479496114e-104,"DCM-Macrophages","MBNL3"
"CASS4.3",1.57490511682414e-107,-0.647893657835917,0.133,0.158,4.72471535047243e-104,"DCM-Macrophages","CASS4"
"MX2.2",3.51462927790256e-107,-5.83157531031677,0.175,0.186,1.05438878337077e-103,"DCM-Macrophages","MX2"
"CACNB4.2",5.51367000659781e-107,1.15113076826247,0.076,0.112,1.65410100197934e-103,"DCM-Macrophages","CACNB4"
"SLC22A23.2",6.86332927571675e-107,2.22809076150839,0.214,0.204,2.05899878271503e-103,"DCM-Macrophages","SLC22A23"
"ABCA6.3",1.2096272309192e-106,-4.3318509419581,0.334,0.25,3.6288816927576e-103,"DCM-Macrophages","ABCA6"
"ALCAM.1",1.39680180503891e-106,0.461171856429814,0.287,0.257,4.19040541511673e-103,"DCM-Macrophages","ALCAM"
"PDE3A.3",1.39845408699291e-106,-13.6417436336878,0.136,0.137,4.19536226097874e-103,"DCM-Macrophages","PDE3A"
"RAB20.3",2.3418008968635e-106,-2.79815279959403,0.235,0.23,7.02540269059049e-103,"DCM-Macrophages","RAB20"
"MGAT1.2",4.24174744484808e-106,6.36111758130769,0.334,0.297,1.27252423345442e-102,"DCM-Macrophages","MGAT1"
"DAAM2.3",6.9246672285924e-106,-11.198459251438,0.152,0.349,2.07740016857772e-102,"DCM-Macrophages","DAAM2"
"RAP2C-AS1.2",8.20375090908171e-106,0.289449644479916,0.071,0.117,2.46112527272451e-102,"DCM-Macrophages","RAP2C-AS1"
"DHRSX.2",1.45742959794408e-105,-3.52187685953223,0.344,0.294,4.37228879383224e-102,"DCM-Macrophages","DHRSX"
"LIPA.1",1.60221597966798e-105,-5.20278859452218,0.1,0.148,4.80664793900393e-102,"DCM-Macrophages","LIPA"
"SLC40A1.2",2.44337487042755e-105,4.22701420693112,0.26,0.232,7.33012461128266e-102,"DCM-Macrophages","SLC40A1"
"ITGB2-AS1.2",3.26655041377212e-105,-12.2159327447321,0.059,0.1,9.79965124131636e-102,"DCM-Macrophages","ITGB2-AS1"
"SLC1A3.2",3.98825856912831e-105,-4.87094673328588,0.247,0.374,1.19647757073849e-101,"DCM-Macrophages","SLC1A3"
"NEBL.3",6.67416945608836e-105,0.573531684674585,0.087,0.115,2.00225083682651e-101,"DCM-Macrophages","NEBL"
"PPCDC.3",8.37100320723433e-105,1.37490329311796,0.148,0.164,2.5113009621703e-101,"DCM-Macrophages","PPCDC"
"SPECC1.2",1.88958535902463e-104,8.15836941992608,0.136,0.152,5.66875607707389e-101,"DCM-Macrophages","SPECC1"
"PDE3B.3",1.00827690085153e-103,0.859994519397668,0.313,0.286,3.02483070255458e-100,"DCM-Macrophages","PDE3B"
"BORCS5.3",1.22202969412651e-103,-27.7817034723757,0.103,0.141,3.66608908237953e-100,"DCM-Macrophages","BORCS5"
"FANCC.2",1.84772343752254e-103,-4.03973714427464,0.062,0.11,5.54317031256762e-100,"DCM-Macrophages","FANCC"
"DNMBP.3",2.96766217998281e-103,4.64879301622121,0.169,0.187,8.90298653994842e-100,"DCM-Macrophages","DNMBP"
"XYLT1.3",4.07948390538159e-103,-1.75971202630264,0.236,0.235,1.22384517161448e-99,"DCM-Macrophages","XYLT1"
"NHS.2",7.03653711913179e-103,1.6251526373814,0.079,0.116,2.11096113573954e-99,"DCM-Macrophages","NHS"
"INSR.2",1.36730230710748e-102,0.408147480692034,0.209,0.204,4.10190692132243e-99,"DCM-Macrophages","INSR"
"LY86.1",1.23200155488152e-101,0.410963871865445,0.138,0.167,3.69600466464457e-98,"DCM-Macrophages","LY86"
"JAML.3",1.27567440643286e-101,5.42512647179616,0.175,0.181,3.82702321929857e-98,"DCM-Macrophages","JAML"
"DAPP1.3",1.38696903877024e-101,3.30874961021181,0.094,0.126,4.16090711631073e-98,"DCM-Macrophages","DAPP1"
"HIBADH.3",9.07988118978977e-101,2.95397731531029,0.189,0.195,2.72396435693693e-97,"DCM-Macrophages","HIBADH"
"GPR155.2",3.73706413133973e-100,3.01268473363165,0.305,0.279,1.12111923940192e-96,"DCM-Macrophages","GPR155"
"GAREM1.2",5.20913620722582e-100,-2.74996049208503,0.076,0.123,1.56274086216775e-96,"DCM-Macrophages","GAREM1"
"TRAF3IP2-AS1.3",9.56819235413298e-100,-3.04841498848904,0.225,0.22,2.87045770623989e-96,"DCM-Macrophages","TRAF3IP2-AS1"
"FCGR1A.3",2.94691398655873e-99,-19.8092968353031,0.057,0.116,8.84074195967619e-96,"DCM-Macrophages","FCGR1A"
"ESYT2.3",2.97812585530335e-99,3.87098745530676,0.254,0.248,8.93437756591004e-96,"DCM-Macrophages","ESYT2"
"NEAT1.2",5.45797471555463e-99,-1.21412276293453,0.453,0.34,1.63739241466639e-95,"DCM-Macrophages","NEAT1"
"NPAS3.3",7.51556364284468e-99,14.2325873605223,0.161,0.158,2.2546690928534e-95,"DCM-Macrophages","NPAS3"
"REV3L.2",1.02767051404731e-98,5.08790888086408,0.364,0.315,3.08301154214194e-95,"DCM-Macrophages","REV3L"
"MCC.3",2.14071687693685e-98,3.9350905801939,0.132,0.157,6.42215063081056e-95,"DCM-Macrophages","MCC"
"ASAP2.3",2.49323796306172e-98,-0.303060883165445,0.135,0.139,7.47971388918517e-95,"DCM-Macrophages","ASAP2"
"LINC01184.2",3.51627112916918e-98,2.72632018358494,0.093,0.131,1.05488133875075e-94,"DCM-Macrophages","LINC01184"
"ATP1B1.3",4.61726243692995e-98,1.02912444593,0.097,0.142,1.38517873107899e-94,"DCM-Macrophages","ATP1B1"
"CCDC125.2",5.66913337446353e-98,24.7889044082081,0.074,0.114,1.70074001233906e-94,"DCM-Macrophages","CCDC125"
"KIAA0825.3",7.0029218171395e-98,-6.49154275607622,0.101,0.14,2.10087654514185e-94,"DCM-Macrophages","KIAA0825"
"PRUNE2.2",3.1399180636618e-97,-11.5941147768376,0.059,0.114,9.4197541909854e-94,"DCM-Macrophages","PRUNE2"
"EPB41L1.2",6.88239899356228e-97,6.63398057769132,0.237,0.226,2.06471969806869e-93,"DCM-Macrophages","EPB41L1"
"RORA.2",9.53576678648595e-97,-16.3558274282032,0.083,0.109,2.86073003594579e-93,"DCM-Macrophages","RORA"
"EEPD1.3",1.35117485022603e-96,-1.61298407239615,0.24,0.229,4.05352455067809e-93,"DCM-Macrophages","EEPD1"
"OGFRL1.2",2.98318793182977e-96,0.304863449567125,0.183,0.205,8.94956379548932e-93,"DCM-Macrophages","OGFRL1"
"PPP1CB.2",3.12756031769173e-96,-23.4889847646479,0.197,0.218,9.38268095307518e-93,"DCM-Macrophages","PPP1CB"
"CACNA1C.2",1.29478652845151e-95,-3.14784525725113,0.098,0.115,3.88435958535452e-92,"DCM-Macrophages","CACNA1C"
"ATP1B3.3",4.00986920816769e-95,-3.02822283926353,0.133,0.176,1.20296076245031e-91,"DCM-Macrophages","ATP1B3"
"PROS1.3",8.12685247208337e-95,1.87119027451703,0.114,0.15,2.43805574162501e-91,"DCM-Macrophages","PROS1"
"MCU.1",1.0927641464092e-94,3.69865701388239,0.19,0.209,3.27829243922759e-91,"DCM-Macrophages","MCU"
"SLC22A15.1",3.17120066784284e-93,0.500090160644143,0.082,0.131,9.51360200352852e-90,"DCM-Macrophages","SLC22A15"
"PRMT9.3",1.45871693223829e-92,-13.6523505946181,0.081,0.123,4.37615079671487e-89,"DCM-Macrophages","PRMT9"
"TNIK.2",2.0681429355124e-92,-10.6682921719057,0.098,0.138,6.2044288065372e-89,"DCM-Macrophages","TNIK"
"GFRA2.2",2.28119630892089e-92,7.93787757699359,0.187,0.196,6.84358892676268e-89,"DCM-Macrophages","GFRA2"
"B3GNT2.3",4.36226912102312e-92,6.45176933265101,0.13,0.157,1.30868073630694e-88,"DCM-Macrophages","B3GNT2"
"RPS16.2",6.4830048163375e-92,1.58615170106721,0.107,0.161,1.94490144490125e-88,"DCM-Macrophages","RPS16"
"LYZ.2",1.64018133325392e-91,1.10010788940323,0.118,0.168,4.92054399976177e-88,"DCM-Macrophages","LYZ"
"GPRIN3.2",7.98800107679656e-91,6.40049285574146,0.286,0.277,2.39640032303897e-87,"DCM-Macrophages","GPRIN3"
"HSPD1.3",9.18645257908607e-91,-27.8942719062229,0.092,0.143,2.75593577372582e-87,"DCM-Macrophages","HSPD1"
"RFC3.2",1.00007154053996e-90,-8.5896505679247,0.078,0.124,3.00021462161987e-87,"DCM-Macrophages","RFC3"
"PPFIBP1.3",3.50751796907582e-90,-19.0480622770442,0.1,0.119,1.05225539072275e-86,"DCM-Macrophages","PPFIBP1"
"MED12L.2",5.17142362668664e-90,-12.9777852517994,0.076,0.135,1.55142708800599e-86,"DCM-Macrophages","MED12L"
"NFKBID.3",2.00901458757003e-89,-9.42144493726526,0.126,0.161,6.02704376271009e-86,"DCM-Macrophages","NFKBID"
"GDAP1.2",3.96118145004397e-89,-2.25416431803046,0.101,0.144,1.18835443501319e-85,"DCM-Macrophages","GDAP1"
"RPL32.2",5.55545814594342e-89,1.52288017998623,0.088,0.155,1.66663744378302e-85,"DCM-Macrophages","RPL32"
"GLUD1.1",6.54762721378965e-89,-8.07468031081175,0.244,0.253,1.9642881641369e-85,"DCM-Macrophages","GLUD1"
"RHBDD1.2",6.65676421123735e-89,0.882967960434331,0.165,0.196,1.99702926337121e-85,"DCM-Macrophages","RHBDD1"
"MLIP.2",7.39461179917217e-89,-1.87885337327931,0.068,0.103,2.21838353975165e-85,"DCM-Macrophages","MLIP"
"SERTAD2.3",2.98315232201657e-88,-0.424792628008219,0.195,0.211,8.94945696604971e-85,"DCM-Macrophages","SERTAD2"
"PLEKHG1.3",4.89301367672584e-88,0.950055072964687,0.052,0.11,1.46790410301775e-84,"DCM-Macrophages","PLEKHG1"
"ITPKB.2",5.06203139242995e-88,-10.9324191584836,0.18,0.193,1.51860941772898e-84,"DCM-Macrophages","ITPKB"
"ABLIM3.2",5.49554159267018e-88,7.55124119431632,0.06,0.117,1.64866247780105e-84,"DCM-Macrophages","ABLIM3"
"EFCAB2.3",5.79939944098574e-88,3.39008063455906,0.135,0.153,1.73981983229572e-84,"DCM-Macrophages","EFCAB2"
"EIF4G3.3",7.41976056933284e-88,-2.36753062208801,0.339,0.434,2.22592817079985e-84,"DCM-Macrophages","EIF4G3"
"PGM5.3",1.36240020028016e-87,7.67555432108894,0.087,0.128,4.08720060084049e-84,"DCM-Macrophages","PGM5"
"ELL2.3",2.85408537258984e-87,-9.98214224589068,0.248,0.252,8.56225611776952e-84,"DCM-Macrophages","ELL2"
"FTCDNL1.3",3.51030697332888e-87,0.648385548644167,0.087,0.129,1.05309209199866e-83,"DCM-Macrophages","FTCDNL1"
"RND3.3",3.59932692730406e-87,2.63389222913557,0.042,0.112,1.07979807819122e-83,"DCM-Macrophages","RND3"
"IL7.3",3.67473577831655e-87,2.59359894508482,0.099,0.146,1.10242073349497e-83,"DCM-Macrophages","IL7"
"FRY.2",6.96005907809872e-87,-6.28106714493632,0.124,0.146,2.08801772342962e-83,"DCM-Macrophages","FRY"
"CRIP1.3",8.0084254571265e-87,-6.77341549732569,0.076,0.121,2.40252763713795e-83,"DCM-Macrophages","CRIP1"
"HPGDS.2",8.6602012798081e-87,10.0250812961118,0.125,0.159,2.59806038394243e-83,"DCM-Macrophages","HPGDS"
"C8orf37-AS1.1",1.43112876805741e-86,4.38598037975102,0.054,0.111,4.29338630417224e-83,"DCM-Macrophages","C8orf37-AS1"
"CD93.1",2.6465194068447e-86,1.65493278672967,0.113,0.172,7.93955822053409e-83,"DCM-Macrophages","CD93"
"STK32B.2",3.96246633053039e-86,-8.53544887948489,0.066,0.128,1.18873989915912e-82,"DCM-Macrophages","STK32B"
"GAB1.2",4.20705851439022e-86,1.17955315390151,0.263,0.262,1.26211755431706e-82,"DCM-Macrophages","GAB1"
"SUPT3H.2",8.460513394243e-86,2.60720700126448,0.225,0.24,2.5381540182729e-82,"DCM-Macrophages","SUPT3H"
"HRH1.3",1.07526144227772e-85,2.27785730634408,0.321,0.27,3.22578432683316e-82,"DCM-Macrophages","HRH1"
"PID1.2",1.21123461457786e-85,2.00400756644102,0.376,0.297,3.63370384373358e-82,"DCM-Macrophages","PID1"
"SLC9A9.2",3.81133584504373e-85,-7.12126286696246,0.36,0.455,1.14340075351312e-81,"DCM-Macrophages","SLC9A9"
"IGF1.1",5.19007497762403e-85,-1.18829253725328,0.148,0.175,1.55702249328721e-81,"DCM-Macrophages","IGF1"
"MS4A4E.2",6.5257452995998e-85,-3.90890523548572,0.307,0.403,1.95772358987994e-81,"DCM-Macrophages","MS4A4E"
"ASAP1.3",1.31346540941398e-84,-0.817762789467926,0.465,0.365,3.94039622824193e-81,"DCM-Macrophages","ASAP1"
"AGPAT4.3",3.27169526906607e-84,4.57555274370027,0.259,0.262,9.81508580719822e-81,"DCM-Macrophages","AGPAT4"
"ADGRE5.1",3.30491526121876e-84,9.38405168628331,0.291,0.272,9.91474578365629e-81,"DCM-Macrophages","ADGRE5"
"ABLIM1.3",5.99145005564761e-84,-11.2448146885245,0.084,0.111,1.79743501669428e-80,"DCM-Macrophages","ABLIM1"
"UBA6-AS1.3",8.21385017497209e-84,2.58660528642555,0.062,0.125,2.46415505249163e-80,"DCM-Macrophages","UBA6-AS1"
"PECAM1.2",8.97362248546003e-84,-0.740725813611341,0.333,0.307,2.69208674563801e-80,"DCM-Macrophages","PECAM1"
"TMTC2.2",4.37880595929197e-83,-13.4436628962682,0.117,0.16,1.31364178778759e-79,"DCM-Macrophages","TMTC2"
"FRMD3.2",4.58381483177491e-83,-4.82378620609651,0.072,0.129,1.37514444953247e-79,"DCM-Macrophages","FRMD3"
"RUNX1.3",1.0712276164989e-82,-7.48400670649529,0.436,0.332,3.21368284949669e-79,"DCM-Macrophages","RUNX1"
"ANKRD1.3",1.23301738146425e-82,-10.7516088719922,0.215,0.21,3.69905214439274e-79,"DCM-Macrophages","ANKRD1"
"LMNA.2",1.3316360616906e-82,-1.78425253312272,0.274,0.249,3.99490818507179e-79,"DCM-Macrophages","LMNA"
"SORBS2.3",3.44776037810907e-82,-2.90485719427785,0.178,0.163,1.03432811343272e-78,"DCM-Macrophages","SORBS2"
"JDP2.3",3.99131691521219e-82,5.82988000949763,0.219,0.235,1.19739507456366e-78,"DCM-Macrophages","JDP2"
"EPSTI1.2",5.41952964321105e-82,5.29339880202308,0.262,0.263,1.62585889296331e-78,"DCM-Macrophages","EPSTI1"
"TAGLN.2",6.00654965784922e-82,0.277534578350749,0.075,0.12,1.80196489735476e-78,"DCM-Macrophages","TAGLN"
"PLXNC1.2",8.81003252785635e-82,5.60603840394804,0.08,0.135,2.64300975835691e-78,"DCM-Macrophages","PLXNC1"
"MT-ND2.3",9.42529091402071e-82,2.27819891059069,0.23,0.25,2.82758727420621e-78,"DCM-Macrophages","MT-ND2"
"ST7.3",4.38516166931024e-81,-1.06427395511492,0.178,0.182,1.31554850079307e-77,"DCM-Macrophages","ST7"
"TGFBR1.1",1.48104649891878e-80,-4.96126480800632,0.254,0.265,4.44313949675633e-77,"DCM-Macrophages","TGFBR1"
"FOXK2.2",3.02838137865246e-80,-2.70928285741693,0.192,0.214,9.08514413595737e-77,"DCM-Macrophages","FOXK2"
"SSBP2.1",3.94282328818381e-80,-9.57509257093507,0.439,0.348,1.18284698645514e-76,"DCM-Macrophages","SSBP2"
"MAN1C1.3",1.84215862773523e-79,11.1104181464557,0.162,0.184,5.52647588320568e-76,"DCM-Macrophages","MAN1C1"
"CD200R1.3",1.96948469281366e-79,0.952095387156155,0.175,0.19,5.90845407844097e-76,"DCM-Macrophages","CD200R1"
"DIRC3.2",4.82270078056514e-79,-16.387033833589,0.2,0.331,1.44681023416954e-75,"DCM-Macrophages","DIRC3"
"NCKAP5.3",5.71591885137354e-79,-4.77250836912779,0.146,0.181,1.71477565541206e-75,"DCM-Macrophages","NCKAP5"
"IMMP2L.2",5.96983249603056e-79,5.33682819694837,0.42,0.334,1.79094974880917e-75,"DCM-Macrophages","IMMP2L"
"CBLB.2",1.37541496231207e-78,-6.96966404521644,0.37,0.327,4.12624488693622e-75,"DCM-Macrophages","CBLB"
"SRGAP3.1",1.66361751390624e-78,1.2980025944166,0.192,0.203,4.99085254171873e-75,"DCM-Macrophages","SRGAP3"
"SERPINB9.2",2.06673114328592e-78,-17.3361263731251,0.074,0.147,6.20019342985775e-75,"DCM-Macrophages","SERPINB9"
"SNCA.2",2.12931096527516e-78,2.51090240475381,0.255,0.26,6.38793289582549e-75,"DCM-Macrophages","SNCA"
"DDIT4.2",2.33896763661511e-78,3.96970500582984,0.055,0.115,7.01690290984533e-75,"DCM-Macrophages","DDIT4"
"MAPK8.3",1.16786971321713e-77,1.24547430133406,0.243,0.26,3.5036091396514e-74,"DCM-Macrophages","MAPK8"
"TENM4.3",1.82610344704489e-77,4.9782540896018,0.086,0.126,5.47831034113466e-74,"DCM-Macrophages","TENM4"
"CLIP4.2",5.19184287421195e-77,1.66704679690427,0.191,0.206,1.55755286226358e-73,"DCM-Macrophages","CLIP4"
"POU2F2.3",7.59392824057624e-77,4.30888913988288,0.201,0.22,2.27817847217287e-73,"DCM-Macrophages","POU2F2"
"EVA1C.2",8.52174392036595e-77,-6.98783840090013,0.067,0.126,2.55652317610978e-73,"DCM-Macrophages","EVA1C"
"CALCRL.3",9.08216939500337e-77,-14.0967077247084,0.069,0.117,2.72465081850101e-73,"DCM-Macrophages","CALCRL"
"AKT3.1",2.14144933320192e-76,6.02118530032489,0.37,0.322,6.42434799960577e-73,"DCM-Macrophages","AKT3"
"ALG13.2",2.75520916452496e-76,-22.1547024836182,0.305,0.301,8.26562749357488e-73,"DCM-Macrophages","ALG13"
"PAM.2",2.7754917270063e-76,-6.35846934682521,0.221,0.246,8.32647518101891e-73,"DCM-Macrophages","PAM"
"MAGED1.3",3.32362205968956e-76,-0.630193199278894,0.079,0.133,9.97086617906869e-73,"DCM-Macrophages","MAGED1"
