"","Normal_p_val","Normal_avg_log2FC","Normal_pct.1","Normal_pct.2","Normal_p_val_adj","Chemo_p_val","Chemo_avg_log2FC","Chemo_pct.1","Chemo_pct.2","Chemo_p_val_adj","max_pval","minimump_p_val"
"CTSL",0.727754254499763,-0.580539432910429,0.441,0.324,1,2.09664192870066e-18,-0.557916320054519,0.409,0.215,7.67391912323729e-14,0.727754254499763,4.19328385740134e-18
"THBS4",0.459127630232255,-0.802316327218526,0.265,0.198,1,2.19303186730717e-18,-1.0956088692896,0.416,0.218,8.02671593753098e-14,0.459127630232255,4.38606373461435e-18
"RRBP1",0.00183622979043477,-0.657319665482525,0.14,0.229,1,2.50987569661618e-18,-1.18149531576519,0.194,0.294,9.18639603718487e-14,0.00183622979043477,5.01975139323238e-18
"EIF1AX",0.258094017799576,-0.329971787519442,0.287,0.208,1,2.60935799375717e-18,-0.38909138450823,0.414,0.22,9.55051119295064e-14,0.258094017799576,5.21871598751434e-18
"ABHD12",0.00826771165103144,-0.252178046918904,0.287,0.167,1,2.66580089192277e-18,-0.286888086298507,0.338,0.178,9.75709784452654e-14,0.00826771165103144,5.33160178384557e-18
"GIMAP5",9.29736259543368e-07,-0.749374285008402,0.007,0.163,0.0340292768355468,2.69661123402098e-18,-0.678307435041486,0.016,0.115,9.86986677764021e-14,9.29736259543368e-07,5.39322246804198e-18
"PRKCH",6.94001343903985e-08,-1.81578786662342,0.169,0.348,0.00254011431882298,2.87637418408485e-18,-1.80182618076168,0.229,0.319,1.05278171511689e-13,6.94001343903985e-08,5.75274836816971e-18
"RSF1",0.0180463449250246,-0.305195842688828,0.721,0.442,1,3.01216076086185e-18,-0.368128335654969,0.749,0.411,1.10248096008305e-13,0.0180463449250246,6.0243215217237e-18
"SLFN11",4.8208952361528e-07,-0.685484518074038,0.007,0.17,0.0176449586538429,3.03325407192519e-18,-0.730228999432887,0.033,0.137,1.11020132286534e-13,4.8208952361528e-07,6.06650814385039e-18
"RIN2",0.546706891922771,-0.49538131582794,0.86,0.621,1,3.57563099440601e-18,-0.253899134788691,0.916,0.537,1.30871670026254e-13,0.546706891922771,7.15126198881206e-18
"MAPK1IP1L",0.00200278048536112,-0.313943348282892,0.478,0.266,1,3.78277456488197e-18,-0.363866892414586,0.47,0.254,1.38453331849245e-13,0.00200278048536112,7.56554912976398e-18
"KIF16B",0.000398770398576413,-0.313321205268577,0.581,0.316,1,3.84561104845173e-18,-0.46387770714814,0.522,0.282,1.40753209984382e-13,0.000398770398576413,7.6912220969035e-18
"PLXDC1",0.000279308787807923,-0.52446256072308,0.029,0.132,1,3.94717472355888e-18,-0.656117692854344,0.019,0.117,1.44470542056979e-13,0.000279308787807923,7.89434944711776e-18
"PDGFRA",7.35259754038814e-08,-1.18369299569417,0.007,0.189,0.00269112422575746,4.10895842307906e-18,-1.04050334347455,0.023,0.123,1.50391987243117e-13,7.35259754038814e-08,8.21791684615811e-18
"SNTB1",1.02354580101567e-08,-1.06408430073948,0.007,0.209,0.000374627998629746,4.37293744131299e-18,-0.953721037450519,0.039,0.144,1.60053883289497e-13,1.02354580101567e-08,8.74587488262598e-18
"PHF14",0.116062472203775,-0.434893317460523,0.662,0.434,1,4.43104431265534e-18,-0.492078603768616,0.683,0.372,1.62180652887498e-13,0.116062472203775,8.8620886253107e-18
"NOX4",5.32179591179572e-05,-1.04593450436162,0.015,0.13,1,4.44398908747897e-18,-1.21009037844959,0.014,0.11,1.62654444590818e-13,5.32179591179572e-05,8.88797817495793e-18
"SNU13",0.154630486278217,-0.400774612040043,0.346,0.234,1,4.8349381533997e-18,-0.371983835054755,0.362,0.191,1.76963571352582e-13,0.154630486278217,9.66987630679943e-18
"OAZ1",0.898636357918311,-0.579416397936059,0.625,0.443,1,4.92476935262398e-18,-0.533256800815995,0.568,0.304,1.8025148307539e-13,0.898636357918311,9.84953870524797e-18
"DDX5",3.99103696968051e-07,-0.680173225238748,0.875,0.77,0.0146075944127276,5.32447336676284e-18,-0.818778756284759,0.892,0.698,1.94881049696887e-13,3.99103696968051e-07,1.06489467335257e-17
"ELOB",0.824927455016105,-0.618437680971217,0.419,0.317,1,5.36876070049798e-18,-0.342365438763684,0.342,0.179,1.96502010398927e-13,0.824927455016105,1.0737521400996e-17
"STEAP4",3.36237555135784e-06,-1.03514620361064,0.022,0.172,0.123066307555248,5.59396564687925e-18,-1.3722240001739,0.057,0.166,2.04744736641427e-13,3.36237555135784e-06,1.11879312937585e-17
"SAMD4B",0.00133984743146362,-0.271197734956743,0.39,0.215,1,5.65639146058684e-18,-0.347196582114963,0.436,0.234,2.07029583848939e-13,0.00133984743146362,1.13127829211737e-17
"MOB3B",0.614157041189459,-0.587753432807942,0.353,0.269,1,6.02531484378314e-18,-0.341491751036277,0.317,0.165,2.20532548597307e-13,0.614157041189459,1.20506296875663e-17
"COL12A1",8.19796446363496e-05,-0.613544745698394,0.015,0.126,1,6.4251307396655e-18,-1.12522989522353,0.03,0.132,2.35166210202497e-13,8.19796446363496e-05,1.2850261479331e-17
"UBL5",0.0185290105852995,-0.44302275478043,0.544,0.331,1,6.59009134911585e-18,-0.324688469790933,0.33,0.171,2.41203933468989e-13,0.0185290105852995,1.31801826982317e-17
"FBXL3",0.962025477254209,-0.451857465443801,0.375,0.299,1,6.61934882326219e-18,-0.356699054979276,0.365,0.193,2.42274786280219e-13,0.962025477254209,1.32386976465244e-17
"NOSTRIN",0.000159104754950184,-0.899935791836219,0.044,0.157,1,6.85241102532343e-18,-1.23149495627907,0.046,0.151,2.50805095937863e-13,0.000159104754950184,1.37048220506469e-17
"CNOT4",0.0439879216482036,-0.295622757086413,0.713,0.455,1,6.97668149996495e-18,-0.361019031378571,0.743,0.407,2.55353519580217e-13,0.0439879216482036,1.39533629999299e-17
"ADAMTSL3",1.32313366204692e-05,-1.4220351965331,0.176,0.31,0.484280151645793,7.25562250264695e-18,-1.38080313672468,0.117,0.225,2.65563039219381e-13,1.32313366204692e-05,1.45112450052939e-17
"SKIL",0.00390099128040758,-0.738296087299412,0.191,0.264,1,7.9398576060846e-18,-1.23546434087478,0.181,0.282,2.90606728240302e-13,0.00390099128040758,1.58797152121692e-17
"TRIOBP",0.00790705872626985,-0.331822503901572,0.397,0.229,1,8.55218558146113e-18,-0.390865900397551,0.433,0.234,3.13018544467059e-13,0.00790705872626985,1.71043711629223e-17
"TPO",8.61313986405172e-09,-2.42505446192475,0.029,0.237,0.000315249532164157,8.69473888821829e-18,-1.51573393849549,0.028,0.128,3.18236138047678e-13,8.61313986405172e-09,1.73894777764366e-17
"CENPC",0.309975707120158,-0.377602710589019,0.449,0.314,1,8.94684101460336e-18,-0.427633307875967,0.474,0.256,3.27463327975498e-13,0.309975707120158,1.78936820292067e-17
"BTBD7",0.000954390938532582,-0.297082741119114,0.625,0.354,1,9.38200028795329e-18,-0.419110726922647,0.613,0.338,3.43390592539378e-13,0.000954390938532582,1.87640005759066e-17
"CD46",0.855604310991882,-0.585386953148041,0.603,0.421,1,9.63956724869265e-18,-0.506730295332257,0.673,0.367,3.528178008694e-13,0.855604310991882,1.92791344973854e-17
"SLC30A7",0.0257103131953818,-0.305001729852551,0.471,0.294,1,1.05869454444959e-17,-0.480362033440567,0.498,0.27,3.87492790213995e-13,0.0257103131953818,2.11738908889918e-17
"PPARG",0.00332210740381061,-0.817675276218958,0.485,0.276,1,1.09371378534187e-17,-1.02771407090534,0.593,0.319,4.00310182572977e-13,0.00332210740381061,2.18742757068374e-17
"F8",1.58656738191277e-07,-2.02831973536989,0.081,0.265,0.00580699527453892,1.14330997222074e-17,-2.63889609666882,0.16,0.261,4.18462882932513e-13,1.58656738191277e-07,2.28661994444148e-17
"RCBTB2",0.96529399527242,-0.397810052674632,0.228,0.194,1,1.16078455147835e-17,-0.281683961956147,0.264,0.131,4.24858753686589e-13,0.96529399527242,2.3215691029567e-17
"DLC1",1.66404807302402e-08,-0.709896283750365,0.89,0.572,0.000609058235207523,1.26527660082663e-17,-1.11936937420709,0.949,0.584,4.63103888668556e-13,1.66404807302402e-08,2.53055320165326e-17
"PTPRC",4.03284220574847e-05,-1.01346280782807,0.007,0.123,1,1.36858183732059e-17,-1.80690483179931,0.046,0.15,5.00914638277708e-13,4.03284220574847e-05,2.73716367464119e-17
"GPBP1",0.0296438376298359,-0.303448203712971,0.706,0.435,1,1.38177158023775e-17,-0.346546344596709,0.744,0.403,5.05742216082819e-13,0.0296438376298359,2.7635431604755e-17
"SOX18",2.0621419205727e-07,-1.25945514155439,0.022,0.198,0.00754764564348813,1.42369477779653e-17,-1.15832092579069,0.041,0.143,5.21086525621309e-13,2.0621419205727e-07,2.84738955559307e-17
"NCAM2",1.09304789381948e-06,-1.41833820253545,0.037,0.202,0.0400066459616867,1.42753901590378e-17,-1.38374039558882,0.049,0.154,5.22493555210941e-13,1.09304789381948e-06,2.85507803180756e-17
"TGFBI",1.35356479689907e-05,-0.557529765264739,0.007,0.135,0.49541825131303,1.54065477638964e-17,-0.883193773340917,0.042,0.145,5.63895054706372e-13,1.35356479689907e-05,3.08130955277928e-17
"FTL",1.56378698950554e-17,-2.03636063822434,0.537,0.659,5.72361676028924e-13,5.55629966784927e-11,-1.6523828983096,0.516,0.46,2.03366124142951e-06,5.55629966784927e-11,3.12757397901109e-17
"ARL6IP4",0.878136471963151,-0.424491397304375,0.228,0.188,1,1.74718084976435e-17,-0.305209300464251,0.279,0.141,6.3948566282225e-13,0.878136471963151,3.49436169952871e-17
"PAPSS2",0.000836765107224727,-0.771084253660279,0.051,0.147,1,1.87114365100536e-17,-1.1783805058486,0.047,0.151,6.84857287704471e-13,0.000836765107224727,3.74228730201071e-17
"SMARCA2",0.0813616851725116,-0.389817247040894,0.706,0.458,1,1.88783452769703e-17,-0.494717855324519,0.788,0.427,6.90966315482389e-13,0.0813616851725116,3.77566905539407e-17
"PHF11",0.827909149791689,-0.350676367774169,0.206,0.189,1,1.95262470955688e-17,-0.32082432214907,0.284,0.143,7.14680169944913e-13,0.827909149791689,3.90524941911376e-17
"TAOK1",0.624771428254218,-0.474132251866775,0.654,0.447,1,1.9569818260985e-17,-0.356529643192402,0.757,0.414,7.16274918170313e-13,0.624771428254218,3.91396365219701e-17
"CTSC",2.87455989860955e-05,-0.633620745988589,0.029,0.157,1,1.97447778375727e-17,-0.955996739988093,0.034,0.135,7.22678613632999e-13,2.87455989860955e-05,3.94895556751455e-17
"SAP30BP",0.931777973188964,-0.353327941835094,0.176,0.153,1,2.08608483371104e-17,-0.278740009919363,0.267,0.134,7.63527909986577e-13,0.931777973188964,4.17216966742209e-17
"SPAAR",2.64207588084127e-07,-1.0629749991174,0.022,0.195,0.00967026193146713,2.14400544566391e-17,-0.676557866689851,0.013,0.105,7.84727433167447e-13,2.64207588084127e-07,4.28801089132782e-17
"LMBR1",0.0746242756080807,-0.512457441578899,0.632,0.403,1,2.40505795037138e-17,-0.513651113021845,0.695,0.385,8.8027526041543e-13,0.0746242756080807,4.81011590074276e-17
"ACSL3",0.00603110999742193,-0.381891084148306,0.662,0.379,1,2.45878755959529e-17,-0.490120393189344,0.646,0.354,8.99940834687471e-13,0.00603110999742193,4.9175751191906e-17
"CREBBP",0.306263747224643,-0.347482724598852,0.765,0.502,1,2.50354868559214e-17,-0.273672431387391,0.816,0.459,9.16323854413579e-13,0.306263747224643,5.00709737118427e-17
"AGMO",0.00941000174682289,-0.839903730755347,0.088,0.162,1,2.59338657227442e-17,-0.370989832344959,0.231,0.111,9.4920541931816e-13,0.00941000174682289,5.18677314454884e-17
"COL5A3",9.48460138828231e-07,-0.760575384290338,0.007,0.163,0.0347145895412521,2.69246677603237e-17,-0.757255770814233,0.018,0.112,9.85469764695608e-13,9.48460138828231e-07,5.38493355206476e-17
"JUNB",0.759235464168132,-0.469114876321018,0.191,0.175,1,2.72942025727781e-17,-1.59249046097499,0.228,0.314,9.9899510836625e-13,0.759235464168132,5.45884051455562e-17
"TM9SF3",0.177943198573354,-0.385762184508557,0.603,0.4,1,2.87616351918804e-17,-0.383826274915269,0.703,0.384,1.05270460965801e-12,0.177943198573354,5.75232703837611e-17
"SPCS3",0.00726579704296179,-0.361584282127543,0.537,0.319,1,2.87726162161253e-17,-0.417894607484439,0.435,0.234,1.0531065261264e-12,0.00726579704296179,5.75452324322505e-17
"YWHAE",0.448931365949133,-0.38837929093757,0.64,0.451,1,3.18645266024187e-17,-0.38236612688531,0.682,0.375,1.16627353817513e-12,0.448931365949133,6.37290532048375e-17
"ICAM2",6.38628476351265e-07,-1.01871896166194,0.022,0.186,0.0233744408629327,3.26098822039949e-17,-0.977590379839461,0.041,0.142,1.19355429854842e-12,6.38628476351265e-07,6.521976440799e-17
"BNIP3L",0.0674359414757577,-0.911135313614405,0.412,0.371,1,4.20103992105729e-17,-0.516525119172903,0.459,0.247,1.53762262150618e-12,0.0674359414757577,8.4020798421146e-17
"LCP2",0.000151127042732935,-0.608500005752733,0.015,0.119,1,4.28505201555502e-17,-0.82509791104336,0.023,0.118,1.56837188821329e-12,0.000151127042732935,8.57010403111003e-17
"PSMB6",0.0067888023378789,-0.285948951521578,0.309,0.179,1,4.53447786829862e-17,-0.278748057161585,0.253,0.127,1.65966424457598e-12,0.0067888023378789,9.06895573659725e-17
"KMT2A",0.168743209345345,-0.450275701940998,0.64,0.427,1,4.75374751040601e-17,-0.407490858021462,0.729,0.4,1.7399191262837e-12,0.168743209345345,9.50749502081201e-17
"MT-ATP8",0.500808129284658,-0.612588052300381,0.544,0.43,1,4.98264568248069e-17,-0.272153803045175,0.28,0.143,1.82369814624476e-12,0.500808129284658,9.96529136496137e-17
"CXCL12",8.86366402956383e-08,-0.998533682645758,0.037,0.223,0.00324418967146066,5.47018310013906e-17,-0.982484867885561,0.068,0.173,2.0021417164819e-12,8.86366402956383e-08,1.09403662002781e-16
"BGN",1.37711368818453e-05,-0.605598410875227,0.015,0.147,0.504037381012419,5.5142242483462e-17,-0.832604948582252,0.028,0.124,2.01826121713719e-12,1.37711368818453e-05,1.10284484966924e-16
"ST8SIA4",1.91377902749062e-08,-1.08642611328058,0.007,0.202,0.000700462261851843,7.00678884316875e-17,-0.830445336855682,0.024,0.119,2.5645547844882e-12,1.91377902749062e-08,1.40135776863375e-16
"RPL3",3.44750047169495e-14,-1.53593372220222,0.199,0.467,1.26181964764507e-09,7.06837996746089e-17,-1.32283667316051,0.251,0.329,2.58709775189036e-12,3.44750047169495e-14,1.41367599349218e-16
"TRA2A",0.26259034526982,-0.377964810118638,0.721,0.478,1,7.66784783852049e-17,-0.310645849505666,0.801,0.454,2.80650898737688e-12,0.26259034526982,1.5335695677041e-16
"CPQ",0.0259417610680925,-0.371483210944027,0.713,0.441,1,8.31124364928416e-17,-0.414452009241285,0.791,0.44,3.0419982880745e-12,0.0259417610680925,1.66224872985684e-16
"MERTK",0.710204732114198,-1.40265052999275,0.235,0.211,1,8.68370924584153e-17,-0.982714219319015,0.39,0.208,3.17832442107046e-12,0.710204732114198,1.7367418491683e-16
"PTRH2",0.0979358872469033,-0.276225154682227,0.257,0.171,1,9.41387648116612e-17,-0.256287360795683,0.297,0.156,3.44557293087161e-12,0.0979358872469033,1.88277529623323e-16
"ADPGK",0.17127714552312,-0.280334307282515,0.279,0.193,1,1.17498439758184e-16,-0.287175887446635,0.281,0.144,4.30056039358929e-12,0.17127714552312,2.34996879516368e-16
"MRC2",3.54646282303673e-05,-0.539486222341151,0.015,0.135,1,1.21272940333814e-16,-0.831812764040159,0.024,0.118,4.43871088915791e-12,3.54646282303673e-05,2.42545880667627e-16
"SRGAP2B",1.67106828481412e-08,-0.907732043231206,0.029,0.231,0.000611627702924815,1.3625541125209e-16,-0.677356566597247,0.033,0.129,4.98708430723775e-12,1.67106828481412e-08,2.72510822504181e-16
"ILK",0.0597491103579907,-0.321159258005848,0.309,0.202,1,1.41327608943643e-16,-0.399102704699561,0.397,0.215,5.17273181494629e-12,0.0597491103579907,2.82655217887288e-16
"PRKDC",0.047953983699106,-0.301029500166006,0.588,0.379,1,1.41904606581766e-16,-0.423777222174823,0.664,0.369,5.19385050549922e-12,0.047953983699106,2.83809213163533e-16
"SMAD6",2.9772338504904e-09,-0.467765446152058,0.353,0.139,0.000108969736161799,1.48771210336909e-16,-1.0217458616275,0.341,0.18,5.4451750695412e-12,2.9772338504904e-09,2.97542420673819e-16
"THBD",0.000380107482217847,-0.566587349070937,0.015,0.109,1,1.56536021283212e-16,-0.737955302559653,0.02,0.112,5.72937491498684e-12,0.000380107482217847,3.13072042566423e-16
"HP1BP3",0.858044452976628,-0.42988986934351,0.581,0.442,1,1.61964371939313e-16,-0.342618934232968,0.76,0.421,5.9280579773508e-12,0.858044452976628,3.23928743878626e-16
"C1R",5.54360464818074e-09,-1.29535293984731,0.015,0.223,0.000202901473728063,1.63396020248042e-16,-1.16535389405441,0.052,0.152,5.98045773709857e-12,5.54360464818074e-09,3.26792040496085e-16
"GNAI2",6.35851154235767e-08,-0.848745056078739,0.081,0.279,0.00232727880961833,1.68043572289945e-16,-1.01232266681002,0.134,0.236,6.15056278938429e-12,6.35851154235767e-08,3.36087144579891e-16
"TMEM59",0.514297657317152,-0.667813426010953,0.64,0.472,1,1.82296463376688e-16,-0.506529712350404,0.57,0.315,6.67223285605017e-12,0.514297657317152,3.64592926753378e-16
"MGAT4A",0.0712372794604676,-0.708656824969809,0.471,0.298,1,1.83533161073516e-16,-0.846360253071393,0.558,0.3,6.71749722845175e-12,0.0712372794604676,3.67066322147032e-16
"ITM2A",8.26116544459539e-06,-1.05681392990654,0.051,0.197,0.302366916437636,1.95962143990619e-16,-0.907397991299389,0.042,0.139,7.17241043220065e-12,8.26116544459539e-06,3.91924287981238e-16
"KLHL5",1.00346991819352e-07,-1.08802431718499,0.051,0.24,0.00367280024758012,2.21540622872653e-16,-1.26822496450649,0.161,0.258,8.10860833776199e-12,1.00346991819352e-07,4.43081245745308e-16
"CRYBG3",0.791316501796051,-0.621877194678058,0.485,0.378,1,2.24401042930235e-16,-0.58316763084327,0.612,0.336,8.21330257228954e-12,0.791316501796051,4.48802085860472e-16
"TMEM204",6.30870635129006e-09,-1.0981454928505,0.066,0.278,0.000230904961163567,2.32419675936751e-16,-0.90095188155129,0.067,0.169,8.50679255896102e-12,6.30870635129006e-09,4.64839351873501e-16
"EHMT1",0.121139639715717,-0.386719712845219,0.713,0.446,1,2.37834457013683e-16,-0.311221773109841,0.769,0.432,8.7049789611578e-12,0.121139639715717,4.75668914027366e-16
"ETS2",1.21459685851631e-06,-0.927923937644055,0.066,0.232,0.0444554596185553,2.40885775226294e-16,-1.09273542298398,0.105,0.208,8.81666025905758e-12,1.21459685851631e-06,4.8177155045259e-16
"CDKN1C",1.07995497973751e-10,-1.11496421348794,0.007,0.25,3.95274322133726e-06,2.4742815897481e-16,-1.12939628418893,0.061,0.161,9.05611804663702e-12,1.07995497973751e-10,4.9485631794962e-16
"GYPC",0.0248654844139034,-0.49699072329639,0.544,0.329,1,2.55780784809215e-16,-0.586304725989886,0.473,0.26,9.36183250480207e-12,0.0248654844139034,5.1156156961843e-16
"HDLBP",0.00551967166662461,-0.264837236323743,0.581,0.346,1,2.58208788242876e-16,-0.361246270486205,0.589,0.328,9.45069985847749e-12,0.00551967166662461,5.1641757648575e-16
"PXK",0.0271940440579636,-0.333828006052022,0.331,0.201,1,2.67725092293552e-16,-0.32174301713761,0.318,0.168,9.7990061030363e-12,0.0271940440579636,5.35450184587105e-16
"KITLG",2.00626541700738e-05,-0.791554717801028,0.015,0.141,0.734313205278869,2.73200203675516e-16,-0.912832776273552,0.027,0.119,9.99940065472757e-12,2.00626541700738e-05,5.46400407351033e-16
"ZFP36L1",6.80667414006676e-16,-1.60377788581979,0.235,0.508,2.49131080200583e-11,2.87077067544702e-16,-1.33516666448814,0.26,0.331,1.05073077492036e-11,6.80667414006676e-16,5.74154135089407e-16
"SELENOH",0.443492143911521,-0.291710707004823,0.184,0.141,1,2.99352749588145e-16,-0.271650601180024,0.275,0.143,1.09566099876757e-11,0.443492143911521,5.98705499176291e-16
"MESD",0.305671196064583,-0.34112149740628,0.287,0.208,1,3.02066300358262e-16,-0.329013527117132,0.326,0.172,1.10559286594128e-11,0.305671196064583,6.04132600716525e-16
"IFI6",1.53436616519124e-05,-0.726844050699835,0.022,0.154,0.561593360121644,3.11781587835665e-16,-0.878603096414936,0.053,0.152,1.14115178963732e-11,1.53436616519124e-05,6.23563175671331e-16
"LY6E",3.00332380604415e-05,-0.600620436442322,0.015,0.137,1,3.43685212810512e-16,-0.696096608009125,0.028,0.121,1.25792224740776e-11,3.00332380604415e-05,6.87370425621026e-16
"GAB2",0.0638981584146653,-1.09573287379708,0.515,0.43,1,3.64310979900944e-16,-0.684490289883122,0.663,0.363,1.33341461753545e-11,0.0638981584146653,7.28621959801889e-16
"VEGFC",3.28324308909621e-05,-1.10662621471199,0.007,0.125,1,3.67267969911195e-16,-1.33936139367468,0.03,0.124,1.34423749667197e-11,3.28324308909621e-05,7.34535939822392e-16
"EIF4B",0.0207575036754377,-0.319104013849791,0.441,0.267,1,3.74930616087788e-16,-0.377046030810295,0.442,0.243,1.37228354794291e-11,0.0207575036754377,7.49861232175577e-16
"PLEKHH2",0.000112383705753322,-0.517513013301404,0.007,0.111,1,3.82893910410049e-16,-0.75442206144709,0.016,0.104,1.40143000149182e-11,0.000112383705753322,7.65787820820101e-16
"PRELP",1.48337030743095e-10,-2.26715646960042,0.015,0.256,5.42928366222803e-06,4.01711910534828e-16,-1.18122610116742,0.037,0.132,1.47030576374852e-11,1.48337030743095e-10,8.03423821069657e-16
"MIR4435-2HG",7.5789596038501e-05,-0.351010282335141,0.463,0.239,1,4.33802554989129e-16,-0.742520691185039,0.497,0.271,1.58776073151571e-11,7.5789596038501e-05,8.6760510997826e-16
"SLC16A12",0.58212387199142,-1.0032273641391,0.169,0.164,1,4.39536893242914e-16,-0.584053747325465,0.247,0.124,1.60874898295839e-11,0.58212387199142,8.79073786485833e-16
"PPP1R10",0.947639150944885,-0.500842477872264,0.574,0.417,1,4.42330595685471e-16,-0.369459980181879,0.611,0.338,1.61897421326839e-11,0.947639150944885,8.8466119137094e-16
"OSTM1",0.0128046765904826,-0.258515069320009,0.272,0.16,1,4.95016628549255e-16,-0.270869398281073,0.253,0.129,1.81181036215313e-11,0.0128046765904826,9.90033257098509e-16
"CDC37",0.0240899237596676,-0.337771460076407,0.294,0.181,1,5.00355611338397e-16,-0.391974514758291,0.313,0.165,1.83135157305967e-11,0.0240899237596676,1.00071122267679e-15
"ELN",1.75939441152943e-06,-1.03711759095278,0.007,0.157,0.0643955948563886,5.0301724423041e-16,-0.922288575707246,0.016,0.104,1.84109341560772e-11,1.75939441152943e-06,1.00603448846082e-15
"RAMP2",4.37382488167158e-08,-1.16268500185591,0.015,0.204,0.00160086364494061,5.21352457081431e-16,-1.03467949959202,0.048,0.145,1.90820212816374e-11,4.37382488167158e-08,1.04270491416286e-15
"ATXN2",0.409699229900934,-0.388102354830683,0.735,0.496,1,5.2294300753113e-16,-0.265562195854315,0.835,0.46,1.91402370186469e-11,0.409699229900934,1.04588601506226e-15
"ANKS1B",0.00061406480231096,-0.917219619967315,0.066,0.168,1,5.37514331187698e-16,-0.847857334525264,0.027,0.118,1.96735620358009e-11,0.00061406480231096,1.07502866237539e-15
"DOCK10",0.00756156606261795,-0.547024675790297,0.037,0.105,1,5.4327627286232e-16,-0.999257527093741,0.037,0.131,1.98844548630338e-11,0.00756156606261795,1.08655254572464e-15
"JCAD",4.1625141641848e-05,-0.667944845607704,0.015,0.133,1,5.73476403021156e-16,-0.838515518570178,0.032,0.124,2.09898098269773e-11,4.1625141641848e-05,1.14695280604231e-15
"FBLN1",4.96553851955322e-07,-1.01234099067825,0.022,0.19,0.0181743675354167,5.9164912211946e-16,-1.1659179562953,0.043,0.139,2.16549495186944e-11,4.96553851955322e-07,1.18329824423892e-15
"DPYD-AS1",0.684173384632555,-0.654811359349654,0.316,0.24,1,6.2965688926776e-16,-0.267527430718109,0.238,0.12,2.30460718040893e-11,0.684173384632555,1.25931377853552e-15
"PSIP1",0.113133056341319,-0.2938407390279,0.316,0.216,1,7.31552912854939e-16,-0.37145608540673,0.327,0.175,2.67755681634036e-11,0.113133056341319,1.46310582570988e-15
"CD302",0.143250882096752,-0.784508613080339,0.309,0.293,1,7.46894096397586e-16,-0.353922018312899,0.387,0.212,2.7337070822248e-11,0.143250882096752,1.49378819279518e-15
"AC011246.1",2.00033159032329e-06,-1.99702608722611,0.044,0.202,0.0732141365374229,7.49701057094689e-16,-1.59640223435823,0.043,0.138,2.74398083907227e-11,2.00033159032329e-06,1.49940211418939e-15
"BRD7",0.0177100809682556,-0.326060198054724,0.331,0.2,1,7.69531214325519e-16,-0.374167322808193,0.359,0.194,2.81656119755283e-11,0.0177100809682556,1.53906242865104e-15
"APOL3",3.49095622627709e-09,-0.961024718094615,0.007,0.218,0.000127772488837968,8.03799948473526e-16,-0.705802125718334,0.028,0.119,2.94198819140795e-11,3.49095622627709e-09,1.60759989694706e-15
"MFAP5",3.13624996475715e-06,-1.13184289171479,0.007,0.15,0.114789884960076,9.78789549255029e-16,-1.05163059666224,0.022,0.11,3.58246762922833e-11,3.13624996475715e-06,1.95757909851006e-15
"IP6K2",0.143724894207885,-0.827854668478868,0.382,0.339,1,1.03745274892001e-15,-0.440227447362116,0.384,0.21,3.79718080632213e-11,0.143724894207885,2.07490549784003e-15
"PPDPF",0.0583637506790666,-0.399278170828944,0.426,0.276,1,1.11129992646967e-15,-0.318133620624337,0.373,0.206,4.06746886087163e-11,0.0583637506790666,2.22259985293935e-15
"PPIG",0.0033004957608838,-0.361521639437363,0.581,0.331,1,1.1362627947353e-15,-0.463164418093748,0.591,0.329,4.15883545501067e-11,0.0033004957608838,2.27252558947061e-15
"CCDC102B",0.50894965852841,-0.581730719308796,0.14,0.146,1,1.15611244128076e-15,-0.583092759052053,0.269,0.138,4.23148714633169e-11,0.50894965852841,2.31222488256152e-15
"MLLT6",0.0677740833689414,-0.320764220285832,0.287,0.185,1,1.1568400338959e-15,-0.386630281830332,0.371,0.2,4.23415020806238e-11,0.0677740833689414,2.3136800677918e-15
"CASK",0.0441067225728059,-0.493488362165727,0.544,0.34,1,1.20492278536156e-15,-0.589311746575834,0.589,0.329,4.41013788670185e-11,0.0441067225728059,2.40984557072313e-15
"RASSF3",0.00227497907719815,-0.341195196643134,0.426,0.246,1,1.26640830425385e-15,-0.392263680535987,0.371,0.203,4.63518103439952e-11,0.00227497907719815,2.5328166085077e-15
"IGF1",0.000105433600912653,-0.681477544318219,0.029,0.143,1,1.33683916362805e-15,-0.991581976722697,0.029,0.12,4.89296502279502e-11,0.000105433600912653,2.67367832725611e-15
"JAG1",4.07286938768778e-08,-0.948369104032705,0.022,0.213,0.00149071092458761,1.44498435555265e-15,-0.884186588878056,0.054,0.15,5.28878723975824e-11,4.07286938768778e-08,2.88996871110529e-15
"GIMAP7",5.18089137081152e-08,-1.07123610002821,0.015,0.202,0.00189625805063072,1.49924503149612e-15,-0.752711434725362,0.022,0.109,5.48738673977895e-11,5.18089137081152e-08,2.99849006299224e-15
"TUBB4B",0.0827996857754608,-0.420542990517351,0.324,0.214,1,1.59441612693662e-15,-0.39179001853732,0.311,0.166,5.83572246620072e-11,0.0827996857754608,3.18883225387323e-15
"TOPBP1",0.77435533147154,-0.284177948900005,0.176,0.149,1,1.62444189071566e-15,-0.315336802079664,0.27,0.14,5.94561976420839e-11,0.77435533147154,3.24888378143132e-15
"PER1",0.00305786505381306,-0.299533467909117,0.544,0.309,1,1.94044855040093e-15,-0.391920059444439,0.489,0.274,7.10223573932244e-11,0.00305786505381306,3.88089710080187e-15
