"","Normal_p_val","Normal_avg_log2FC","Normal_pct.1","Normal_pct.2","Normal_p_val_adj","Chemo_p_val","Chemo_avg_log2FC","Chemo_pct.1","Chemo_pct.2","Chemo_p_val_adj","max_pval","minimump_p_val"
"CAND1",9.61278968307985e-07,-0.543501289968705,0.033,0.27,0.0351837715190406,0.00342682847898904,-0.785658731272537,0,0.253,1,0.00342682847898904,1.92255701255871e-06
"GIGYF1",9.86076173866103e-07,-0.510867773568217,0,0.211,0.0360913740396732,0.0220832519078146,-0.58183410312088,0.038,0.228,1,0.0220832519078146,1.97215137538599e-06
"AC025159.1",9.86076181876323e-07,-0.823059153563739,0,0.211,0.0360913743328553,0.0790318218915352,-0.515708503914876,0.038,0.17,1,0.0790318218915352,1.97215139140641e-06
"TXNDC11",9.92612921127037e-07,-0.56720327804334,0.011,0.23,0.0363306255261707,0.00526694321553893,-0.685665905293266,0,0.235,1,0.00526694321553893,1.98522485697366e-06
"PTMS",1.00476475574738e-06,-0.668421607534549,0.022,0.252,0.03677539482511,0.12233456444927,-0.580150241445941,0.038,0.144,1,0.12233456444927,2.00952850194255e-06
"NDUFA3",1.01205882901258e-06,2.01004896688631,0.38,0.241,0.0370423652006894,9.00892167136134e-05,1.77910902569708,0.385,0.153,1,9.00892167136134e-05,2.02411663376208e-06
"OIP5-AS1",1.01744930589922e-06,-0.294639286595855,0.043,0.293,0.0372396620452173,0.0263986348570342,-0.440065633118708,0.077,0.282,1,0.0263986348570342,2.03489757659534e-06
"ID1",1.02061993627014e-06,-1.55739648823847,0.043,0.279,0.0373557102874236,0.0816172306811647,-1.48166307059413,0.115,0.252,1,0.0816172306811647,2.04123883087524e-06
"LIN52",1.02330803952557e-06,-0.41683532655071,0.011,0.232,0.0374540975546754,0.018058755446368,-0.551003132558775,0,0.179,1,0.018058755446368,2.0466150318918e-06
"TBCD",1.0279194095499e-06,-0.741818408652122,0.043,0.287,0.0376228783089358,0.00360876371154737,-1.44035958325803,0.077,0.368,1,0.00360876371154737,2.05583776248148e-06
"CYP20A1",1.02969207393226e-06,-0.510101967097436,0.033,0.271,0.0376877595979946,0.00972840047751869,-0.775411758635535,0,0.208,1,0.00972840047751869,2.05938308759875e-06
"TWF2",1.03793502741336e-06,1.35174941007088,0.207,0.08,0.0379894599383563,0.0214844897160801,1.44394002425726,0.154,0.057,1,0.0214844897160801,2.0758689775176e-06
"SRSF6",1.04505364102645e-06,-0.538227633122151,0,0.21,0.0382500083152089,0.0251430226014801,-0.585283973921702,0.038,0.222,1,0.0251430226014801,2.09010618991578e-06
"TTC33",1.04505364385193e-06,-0.6639174865779,0,0.21,0.0382500084186244,0.0192829250160419,-0.595209171259268,0,0.176,1,0.0192829250160419,2.09010619556674e-06
"DCLK2",1.04505365515386e-06,-0.704668505638763,0,0.21,0.0382500088322863,0.00973168757384623,-0.793112794545867,0.038,0.269,1,0.00973168757384623,2.09010621817057e-06
"RAD54L2",1.04505365797934e-06,-0.586112283450349,0,0.21,0.0382500089357018,0.0123462350679013,-0.579423925639907,0,0.197,1,0.0123462350679013,2.09010622382153e-06
"ATP8A1",1.06017875527242e-06,-0.641830843094768,0.033,0.268,0.0388036026217259,0.000957724858092011,-1.17639075631428,0,0.305,1,0.000957724858092011,2.12035638656585e-06
"TYW1",1.06447556182517e-06,-0.345319855867228,0.054,0.309,0.0389608700383632,0.00496649409231532,-0.820402704440113,0.038,0.29,1,0.00496649409231532,2.12894999054213e-06
"PHACTR1",1.06808653766718e-06,-1.08683359257349,0.076,0.326,0.0390930353651563,0.00068908611416129,0.971393243216808,0.038,0.392,1,0.00068908611416129,2.1361719345255e-06
"G3BP2",1.08015443849571e-06,-0.34357019469639,0.022,0.252,0.0395347326033815,0.458990100251836,0.419435277244506,0.154,0.245,1,0.458990100251836,2.16030771025781e-06
"NIPAL2",1.08626958438642e-06,-0.775060101339286,0,0.209,0.0397585530581273,0.0495879371857399,-0.424293353541966,0,0.13,1,0.0495879371857399,2.17253798879123e-06
"MAP3K8",1.08626961079198e-06,-0.80966430084623,0,0.209,0.0397585540245971,0.0213194464345272,-0.909047580690715,0,0.171,1,0.0213194464345272,2.17253804160228e-06
"SLC40A1",1.09246846635492e-06,-0.581549645308359,0.011,0.231,0.0399854383370565,0.231436050040603,-0.325665225738436,0.038,0.113,1,0.231436050040603,2.1849357392225e-06
"MRPS27",1.0982905737952e-06,-0.515112949548036,0.011,0.231,0.0401985332914782,0.122276048278286,0.257262672660419,0.077,0.212,1,0.122276048278286,2.19657994134822e-06
"GLCE",1.09902042777334e-06,-0.599512120850476,0.011,0.231,0.040225246676932,0.025211108391607,-0.668650997151744,0,0.163,1,0.025211108391607,2.19803964770078e-06
"VEZF1",1.09960116667418e-06,-0.461181998830064,0.022,0.251,0.0402465023014416,0.00513388532304157,-0.647355324235963,0,0.236,1,0.00513388532304157,2.19920112422563e-06
"USPL1",1.10746813680366e-06,-0.599715268128422,0,0.209,0.0405344412751509,0.0206881983138856,-0.543367179089362,0,0.172,1,0.0206881983138856,2.21493504712165e-06
"LIPA",1.10746815175216e-06,-0.743673085454905,0,0.209,0.0405344418222806,0.022374692801454,-0.718495443242365,0,0.169,1,0.022374692801454,2.2149350770186e-06
"ABI3BP",1.12432290343565e-06,-1.21356707419128,0.011,0.229,0.0411513425886483,0.00742191097520302,-1.27838155949626,0,0.22,1,0.00742191097520302,2.24864454276931e-06
"BANP",1.1290701383909e-06,-0.590229647235064,0,0.209,0.0413250961352454,0.0180087452352736,-0.790928518537215,0.038,0.24,1,0.0180087452352736,2.25813900198243e-06
"AL050309.1",1.14735773448555e-06,-1.00603303152443,0.011,0.225,0.0419944404399058,0.0229777369364422,-0.940169893362088,0,0.167,1,0.0229777369364422,2.29471415254134e-06
"FAM193B",1.15108311734452e-06,-0.597135028012833,0,0.208,0.0421307931779267,0.0106169302950145,-0.6730646084199,0,0.204,1,0.0106169302950145,2.30216490969669e-06
"TNFAIP8",1.15108312976174e-06,-0.813368461849189,0,0.208,0.0421307936324095,0.0504088567837111,-0.704685478143942,0.038,0.192,1,0.0504088567837111,2.30216493453111e-06
"PCSK7",1.15108313286605e-06,-0.550808419396215,0,0.208,0.0421307937460301,0.00221401702730061,-0.84235729456107,0,0.271,1,0.00221401702730061,2.30216494073971e-06
"STRBP",1.15108313597035e-06,-0.654265034290869,0,0.208,0.0421307938596508,0.00432651220912373,-0.740750223743109,0,0.243,1,0.00432651220912373,2.30216494694831e-06
"ATG9A",1.15298929926259e-06,1.15788271034231,0.185,0.066,0.04220056134231,0.0995982133320012,1.2785908585612,0.115,0.05,1,0.0995982133320012,2.30597726914085e-06
"QARS",0.0275494579247831,1.0916672245755,0.141,0.087,1,1.16161893137134e-06,2.13273231980001,0.308,0.075,0.0425164145071224,0.0275494579247831,2.32323651338414e-06
"UHRF1BP1L",1.16795779522566e-06,-0.442313908122822,0.033,0.27,0.0427484232630543,0.00916443105698035,-0.738115034640004,0,0.21,1,0.00916443105698035,2.3359142263259e-06
"GABARAPL2",1.17119169447756e-06,1.90337102524208,0.424,0.292,0.0428667872095732,0.435620443126711,0.700079497452502,0.231,0.202,1,0.435620443126711,2.34238201726514e-06
"DNMT3A",1.1735146202594e-06,-0.594698556296198,0,0.208,0.0429518086161143,0.00445639079613535,-0.722030879458914,0,0.242,1,0.00445639079613535,2.34702786338223e-06
"ZNF608",1.17380553831149e-06,-0.770977054678998,0.011,0.226,0.0429624565077387,0.215566172187359,0.332954230868663,0.077,0.184,1,0.215566172187359,2.34760969880353e-06
"TTC7B",1.17538339564236e-06,-0.510316969741274,0.033,0.269,0.0430202076639059,0.00612808996342377,-0.535546138322189,0.038,0.3,1,0.00612808996342377,2.35076540975859e-06
"ATP2B1",1.18218314515116e-06,-0.66019543868602,0.022,0.25,0.0432690852956774,0.0023552033341888,-1.24561052558213,0,0.269,1,0.0023552033341888,2.36436489274532e-06
"ANXA1",1.1875290704906e-06,-0.75728102475684,0.022,0.244,0.0434647515090264,0.114129541143707,-0.732135547687141,0.038,0.146,1,0.114129541143707,2.3750567307559e-06
"CCSER1",1.18876413544557e-06,-1.82989979279068,0.011,0.224,0.0435099561214431,0.00421465698135489,-1.60533315412951,0.038,0.311,1,0.00421465698135489,2.37752685773096e-06
"PIGL",1.19119078837172e-06,-0.428707555633758,0.011,0.229,0.0435987740451935,0.00787123950305855,-0.680095340038499,0,0.217,1,0.00787123950305855,2.38238015780795e-06
"STRADA",1.19637250302319e-06,-0.55119054055481,0,0.208,0.0437884299831519,0.034791867690015,-0.544393872045549,0.038,0.207,1,0.034791867690015,2.39274357473922e-06
"MXD4",1.20665139779094e-06,-0.592711011532903,0.022,0.247,0.0441646478105463,0.289873245491859,-0.283039155675235,0.077,0.155,1,0.289873245491859,2.41330133957429e-06
"WIPF2",1.21745732187551e-06,-0.568978457675239,0.011,0.227,0.0445601554379655,0.0414904451425226,-0.546681635103179,0.038,0.202,1,0.0414904451425226,2.43491316154869e-06
"AP001528.1",1.21966449983072e-06,-0.869638862892729,0,0.208,0.0446409403583042,0.181398758234711,-0.551461187536528,0.038,0.123,1,0.181398758234711,2.43932751207995e-06
"PANK3",1.21966454909504e-06,-0.556719282619441,0,0.208,0.0446409421614277,0.0116412378560674,-0.586174466076746,0,0.199,1,0.0116412378560674,2.43932761060848e-06
"SPTLC2",1.22049312609078e-06,-0.719139630211885,0.022,0.249,0.0446712689080487,0.0200869062606255,-0.959699175138478,0.038,0.228,1,0.0200869062606255,2.44098476257809e-06
"SUN1",1.22228271554958e-06,-0.279593884661621,0.076,0.339,0.0447367696718303,0.132969298004156,0.452258189055624,0.154,0.35,1,0.132969298004156,2.44456393712413e-06
"CTNNBIP1",1.2412973420565e-06,-0.439315696433349,0.011,0.229,0.0454327240166098,0.124846519669222,0.298175497283418,0.077,0.216,1,0.124846519669222,2.4825931432939e-06
"TNFRSF1A",1.24339884636183e-06,-0.654431113620778,0,0.207,0.0455096411756892,0.0140691281677676,-0.841587897557282,0,0.191,1,0.0140691281677676,2.48679614668296e-06
"LMCD1-AS1",1.24339887648044e-06,-0.93725432507851,0,0.207,0.0455096422780607,0.00806943070087429,-0.875415375401793,0,0.216,1,0.00806943070087429,2.48679620692012e-06
"HCFC2",1.24607123415913e-06,-0.617473254174713,0.011,0.226,0.0456074532414582,0.0279101605110514,-0.497537321583836,0.038,0.224,1,0.0279101605110514,2.49214091562474e-06
"MLH3",1.26641674035166e-06,-0.523549631805295,0.022,0.247,0.0463521191136112,0.0113030321260504,-0.580249277886805,0,0.201,1,0.0113030321260504,2.53283187689197e-06
"IFT80",1.26758362126269e-06,-0.705998485792063,0,0.207,0.0463948281218357,0.150086398771856,-0.334236077550755,0.038,0.138,1,0.150086398771856,2.53516563575714e-06
"ARRB1",1.26758362126269e-06,-0.753771681392337,0,0.207,0.0463948281218357,0.136359397255515,-0.463764223067559,0.038,0.14,1,0.136359397255515,2.53516563575714e-06
"ADAMTSL4-AS1",1.29222714325967e-06,-0.673256816433704,0,0.207,0.0472968056704471,0.0134995751614158,-0.866578471416414,0.038,0.253,1,0.0134995751614158,2.58445261666835e-06
"EFNA5",1.29222718842725e-06,-1.85899194020262,0,0.207,0.0472968073236259,0.00941876726597252,-1.17743718204601,0.038,0.28,1,0.00941876726597252,2.5844527070034e-06
"MTPN",1.29870966795564e-06,-0.488154911859318,0.033,0.265,0.0475340725568442,0.00535417164674069,-0.781818921167551,0,0.234,1,0.00535417164674069,2.59741764926447e-06
"LTBP2",1.3173379439564e-06,-1.45750624785512,0,0.207,0.0482158860867481,0.0382332398517121,-1.24725087987837,0,0.143,1,0.0382332398517121,2.63467415253354e-06
"GALNT1",1.33033262408856e-06,-0.410841925247297,0.043,0.289,0.0486915043742655,0.0143491335436773,-0.635021770179714,0.077,0.31,1,0.0143491335436773,2.66066347839224e-06
"TANGO6",1.3388652886484e-06,-0.481850639351764,0.011,0.228,0.0490038084298202,0.0126261964604477,-0.710593758861299,0,0.196,1,0.0126261964604477,2.67772878473655e-06
"FAM117B",1.34292458887866e-06,-0.682610943107636,0,0.206,0.0491523828775479,0.0507885811968653,-0.463705309219339,0,0.129,1,0.0507885811968653,2.68584737431087e-06
"FAM106A",1.34292459248577e-06,-0.516703796305758,0,0.206,0.0491523830095716,0.0691772256022991,-0.320464681765216,0,0.113,1,0.0691772256022991,2.68584738152507e-06
"GRAMD1B",1.34292460330709e-06,-0.642240108642765,0,0.206,0.049152383405643,0.00391376665527241,-0.888230534960779,0,0.248,1,0.00391376665527241,2.6858474031677e-06
"CLTB",1.35455370125749e-06,1.68986216332273,0.348,0.2,0.0495780200197256,0.610448097904255,1.07402592194778,0.192,0.185,1,0.610448097904255,2.70910556769926e-06
"GNPTAB",1.35793290508719e-06,-0.42292333842249,0.043,0.286,0.0497017022590963,0.0110191825631539,-0.628584002203242,0.038,0.267,1,0.0110191825631539,2.71586396619261e-06
"BEND7",1.3689958966067e-06,-0.719377936925706,0,0.206,0.050106618811702,0.0450902391118201,-0.599035667136172,0.038,0.195,1,0.0450902391118201,2.73798991906364e-06
"RNLS",1.36899591130785e-06,-0.819350608179514,0,0.206,0.0501066193497788,0.0649183417160568,0.938025204331665,0.038,0.188,1,0.0649183417160568,2.7379899484659e-06
"SLC19A2",1.38371426940266e-06,-0.451321233475755,0.022,0.248,0.0506453259744067,0.0153227136665279,-0.574753272827596,0,0.187,1,0.0153227136665279,2.76742662414014e-06
"TNXB",1.38851978714383e-06,-0.923827850037816,0.011,0.226,0.0508212127292513,0.0156121975297464,-1.38414203475847,0,0.186,1,0.0156121975297464,2.77703764630046e-06
"THBS4",1.39556081991079e-06,-1.07959627073633,0,0.206,0.0510789215695549,0.0261939422441352,-0.851465276318944,0.038,0.231,1,0.0261939422441352,2.79111969223158e-06
"APLP2",0.0323813219904705,1.76642819626824,0.37,0.382,1,1.40734826566768e-06,2.78342131255367,0.615,0.332,0.0515103538717029,0.0323813219904705,2.81469455070622e-06
"SYNJ1",1.42262849575254e-06,-0.646595729717089,0,0.205,0.0520696255730388,0.0359245669145392,-0.594962823777978,0.038,0.208,1,0.0359245669145392,2.84525496763325e-06
"HACE1",1.47830915642711e-06,-0.705506782427837,0,0.205,0.0541075934343888,0.0147839768317218,-0.695302779232729,0,0.188,1,0.0147839768317218,2.95661612745627e-06
"ADGRL3",1.48530001535005e-06,-1.31106475285545,0.022,0.24,0.0543634658618273,0.0431581016511922,-0.371627839844777,0.038,0.208,1,0.0431581016511922,2.97059782458397e-06
"GATA4",1.50300036986247e-06,-0.743773184374098,0.043,0.277,0.0550113165373363,0.00121704971001557,-1.16012547602923,0,0.295,1,0.00121704971001557,3.00599848071483e-06
"MCCC1",1.50626384087113e-06,-0.506780363338557,0.011,0.225,0.0551307628397241,0.0213550414192173,-0.460255873760692,0,0.171,1,0.0213550414192173,3.01252541291149e-06
"ZBED5",1.50674374802447e-06,-0.368128711196563,0.054,0.305,0.0551483279214436,0.0357608829592756,-0.533006109060719,0.077,0.264,1,0.0357608829592756,3.01348522577221e-06
"TMEM260",1.50866741703615e-06,-0.61480248793238,0.022,0.243,0.0552187361309403,0.0372784176275501,-0.604490849144219,0.038,0.203,1,0.0372784176275501,3.01733255799493e-06
"MAST2",1.52518040676979e-06,-0.492969412310094,0.043,0.283,0.0558231280681812,0.00265032717202005,-0.783339846936747,0.077,0.375,1,0.00265032717202005,3.05035848736431e-06
"NR2F2",1.53611414740527e-06,-1.15054579270412,0,0.204,0.0562233139091802,0.0451958706303329,-1.03700088550378,0,0.135,1,0.0451958706303329,3.07222593516386e-06
"TPM4",1.53611415562834e-06,-0.713679997558685,0,0.204,0.0562233142101528,0.00887837192954067,-1.07661033932381,0,0.212,1,0.00887837192954067,3.07222595160997e-06
"RIPOR3",1.536114176186e-06,-1.15482266276365,0,0.204,0.0562233149625839,0.0889452511671733,-0.590558741968075,0,0.101,1,0.0889452511671733,3.07222599272524e-06
"MTOR",1.53857268839744e-06,-0.527092011890071,0.022,0.244,0.0563132989680346,0.0222743160174949,-0.600180636749748,0.038,0.228,1,0.0222743160174949,3.07714300958896e-06
"TTC19",1.55636233985123e-06,-0.447609429515758,0.087,0.354,0.0569644180008948,0.00541758333676735,-0.826019335655214,0.077,0.349,1,0.00541758333676735,3.11272225743872e-06
"ZNF592",1.55949065713671e-06,-0.515705031060044,0.011,0.224,0.0570789175418608,0.00913222678665328,-0.627549864049418,0,0.21,1,0.00913222678665328,3.11897888226232e-06
"MAPK6",1.56001343903092e-06,-0.530976873396978,0.011,0.225,0.0570980518819705,0.00935989550172826,-0.659996976496518,0,0.209,1,0.00935989550172826,3.1200244444199e-06
"MAP1B",1.56318053562594e-06,-1.3692737924618,0.043,0.268,0.057213970784445,0.0233039970392656,-0.981328904386894,0.077,0.286,1,0.0233039970392656,3.12635862771849e-06
"ABCA5",1.574216014854e-06,-0.437250386179581,0.076,0.341,0.0576178803596714,0.00649565985554464,-0.458289537771937,0.038,0.299,1,0.00649565985554464,3.14842955155195e-06
"RFX3-AS1",1.57958925779504e-06,-0.644347352516302,0.011,0.223,0.0578145464245561,0.0103066549419597,-0.604808037997796,0,0.205,1,0.0103066549419597,3.15917602048785e-06
"CRIP1",1.58367739309569e-06,-1.08738254374368,0.011,0.224,0.0579641762646953,0.173233261742722,-0.334100284711829,0.038,0.134,1,0.173233261742722,3.16735227815729e-06
"GTF2A1",1.59612238981255e-06,-0.581755641653871,0,0.204,0.0584196755895292,0.138076346892521,-0.414545511201376,0.038,0.139,1,0.138076346892521,3.19224223201842e-06
"AMMECR1",1.59612239834829e-06,-0.616802301945043,0,0.204,0.0584196759019459,0.0211070456499499,-0.485118066270559,0,0.172,1,0.0211070456499499,3.19224224908988e-06
"WDR41",1.61452339860432e-06,-0.455467469157459,0.011,0.225,0.0590931709123169,0.00861588270393572,-0.703979446728784,0,0.213,1,0.00861588270393572,3.22904419052285e-06
"BTF3",1.61677258149541e-06,1.5633571206149,0.489,0.394,0.0591754932553135,0.399908976502023,0.812940352895914,0.269,0.241,1,0.399908976502023,3.23354254903724e-06
"NSUN3",1.62697813906143e-06,-0.676023541305986,0,0.204,0.0595490268677872,0.124494646452089,-0.424638580881513,0.038,0.144,1,0.124494646452089,3.25395363106499e-06
"DOCK6",1.65841558158272e-06,-0.78437052246946,0,0.203,0.0606996687015091,0.0265978430022834,-0.950213191170218,0.038,0.217,1,0.0265978430022834,3.31682841282319e-06
"AC048341.1",1.65841559487269e-06,-0.670018427004511,0,0.203,0.0606996691879354,0.0332041915459921,-0.456359830029281,0,0.15,1,0.0332041915459921,3.3168284394031e-06
"MAP3K14",1.65841559930268e-06,-0.557960680330328,0,0.203,0.0606996693500772,0.00446462773288498,-0.759156593690828,0,0.242,1,0.00446462773288498,3.31682844826305e-06
"RCAN1",1.65841561702263e-06,-0.768047170339787,0,0.203,0.0606996699986454,0.00765030353217122,-0.710056496725227,0,0.218,1,0.00765030353217122,3.31682848370291e-06
"KIAA0586",1.66302599434957e-06,-0.627937989962436,0.011,0.222,0.0608684144191888,0.0231894766818011,-0.672116819125939,0.038,0.225,1,0.0231894766818011,3.32604922304369e-06
"WDR82",1.6714925927873e-06,-0.535521432185854,0.022,0.243,0.0611783003886079,0.0246973246272265,-0.548582912209394,0.038,0.229,1,0.0246973246272265,3.34298239168711e-06
"STXBP4",1.6904454652986e-06,-0.706093622354945,0,0.203,0.0618719944753939,0.0119888898899662,-0.639133617480268,0,0.198,1,0.0119888898899662,3.38088807299132e-06
"FGFR1OP2",1.6936069388136e-06,-0.377600746247523,0.033,0.265,0.0619877075675165,0.0407066533243453,-0.350556669507465,0.077,0.269,1,0.0407066533243453,3.38721100932273e-06
"OSTF1",1.71124554477103e-06,-0.780355411765245,0.022,0.239,0.0626332981841644,0.077049964586569,-0.542138285659552,0.038,0.174,1,0.077049964586569,3.42248816118074e-06
"OXNAD1",1.71813506654146e-06,-0.670847594959359,0.033,0.26,0.0628854615704841,0.00296294582949426,-0.916417780288004,0,0.259,1,0.00296294582949426,3.43626718109482e-06
"GTPBP10",1.72005775990709e-06,-0.352545358201767,0.011,0.224,0.0629558340703593,0.0296196615819667,-0.449751287006436,0,0.155,1,0.0296196615819667,3.44011256121547e-06
"TMEM59",1.72285728014924e-06,1.99702150495847,0.522,0.477,0.0630582993107424,0.084478209732266,1.72221470694327,0.385,0.331,1,0.084478209732266,3.44571159206127e-06
"SIRT1",1.72307856381767e-06,-0.584487479369439,0,0.203,0.0630663985142906,0.0329887661464752,-0.497441441952961,0,0.15,1,0.0329887661464752,3.4461541586356e-06
"WDR59",1.72346040259964e-06,-0.347415019413006,0.022,0.245,0.0630803741955495,0.0177281198754673,-0.51812164452474,0.038,0.246,1,0.0177281198754673,3.44691783488352e-06
"LGR4",1.74171773512063e-06,-0.641135983771064,0.022,0.243,0.0637486108231501,0.0121828112757223,-0.874193730047899,0.038,0.252,1,0.0121828112757223,3.48343243666059e-06
"VIPR2",1.74285960662011e-06,-0.550638904694817,0.011,0.224,0.0637904044619027,0.00364566010804423,-0.83628767808109,0,0.251,1,0.00364566010804423,3.48571617568062e-06
"CYLD",1.7519292597135e-06,-0.581902031065483,0.011,0.222,0.0641223628347739,0.021744101765107,-0.545841734915373,0.038,0.239,1,0.021744101765107,3.50385545017088e-06
"GULP1",1.7563259731727e-06,-1.0359622702951,0,0.203,0.0642832869440939,0.080578417387956,-0.720858470394452,0,0.106,1,0.080578417387956,3.51264886166447e-06
"TCEA1",1.75938780864475e-06,-0.304776791292886,0.054,0.298,0.0643953531842064,0.0776375883932442,-0.311866835574731,0.077,0.237,1,0.0776375883932442,3.51877252184404e-06
"ZNF75D",1.79019904646322e-06,-0.707113566622315,0,0.202,0.0655230752996004,0.0146583484147411,-0.786447898260363,0,0.189,1,0.0146583484147411,3.58039488811382e-06
"CERS6",1.79830299877681e-06,-0.745359294243108,0.12,0.398,0.06581968805823,0.0422794186436971,-0.575303003802552,0.192,0.403,1,0.0422794186436971,3.59660276365994e-06
"CHN1",1.82031976748074e-06,-0.82923354546965,0.033,0.254,0.0666255238095624,0.106606953963415,-0.495671274181041,0.077,0.212,1,0.106606953963415,3.64063622139741e-06
"DUSP22",1.82470915966016e-06,-0.629511299144234,0,0.202,0.0667861799527215,0.0305047182217612,-0.574522948743635,0,0.154,1,0.0305047182217612,3.6494149897568e-06
"KDM5B",1.82470916938418e-06,-0.578694400920811,0,0.202,0.0667861803086304,0.00977968863903777,-0.68720720347407,0,0.207,1,0.00977968863903777,3.64941500920481e-06
"CEP63",1.82863051066789e-06,-0.490906199294375,0.011,0.223,0.0669297053209554,0.164223390376877,0.593412312183744,0.077,0.203,1,0.164223390376877,3.65725767744623e-06
"DPY19L2",1.83084588633327e-06,-1.22505958680609,0.011,0.216,0.067010790285684,0.00163185610408998,-1.6274116852251,0,0.284,1,0.00163185610408998,3.66168842066988e-06
"ABHD2",1.85818883381331e-06,-0.345620316445067,0.087,0.354,0.0680115695064011,0.52657880371197,0.4076180249152,0.231,0.348,1,0.52657880371197,3.71637421476089e-06
"TBC1D2B",1.85986800516558e-06,-0.712563543361457,0,0.202,0.0680730288570654,0.0309060501695551,-0.748462779931399,0,0.153,1,0.0309060501695551,3.71973255122216e-06
"STAT6",1.85986803488488e-06,-0.61977718703472,0,0.202,0.0680730299448217,0.0631253447546944,-0.502653274124108,0,0.118,1,0.0631253447546944,3.71973261066066e-06
"C1GALT1",1.87711399032871e-06,-0.388407726987214,0.043,0.284,0.0687042491600212,0.0283084381703089,-0.269023936633192,0.038,0.229,1,0.0283084381703089,3.75422445710049e-06
"ASCC1",1.9271974952662e-06,-0.5353848189629,0.022,0.243,0.0705373555242383,0.0855080408424829,-0.392366579379222,0.077,0.223,1,0.0855080408424829,3.85439127644223e-06
"NCAM2",1.93217977141264e-06,-1.51613827133697,0,0.201,0.070719711813474,0.0344130530426506,-1.39826058282376,0,0.148,1,0.0344130530426506,3.86435580950661e-06
"ADPGK",1.93217980739725e-06,-0.530535209443339,0,0.201,0.0707197131305468,0.317186668899767,0.355933005577685,0.077,0.153,1,0.317186668899767,3.86435588147569e-06
"AC011246.1",1.93217981767856e-06,-2.0235733400153,0,0.201,0.0707197135068531,0.0470413759041882,-1.58617478315738,0,0.133,1,0.0470413759041882,3.86435590203828e-06
"SHANK3",1.93410503026323e-06,-1.16399509480087,0.011,0.219,0.0707901782126645,0.145832193462281,-0.765094170993177,0.077,0.188,1,0.145832193462281,3.86820631976419e-06
"FAM160B1",1.96116899529395e-06,-0.367731932195804,0.022,0.243,0.071780746396754,0.0290211547935174,-0.424360404835941,0.038,0.225,1,0.0290211547935174,3.92233414440408e-06
"COL4A5",1.96935704807259e-06,-0.737545831455358,0,0.201,0.0720804373165048,0.00387024627913253,-0.840597695262655,0,0.248,1,0.00387024627913253,3.93871021777799e-06
"STK17B",1.96935705330954e-06,-0.821984502052406,0,0.201,0.0720804375081823,0.117202518553096,-0.807755921381625,0.038,0.145,1,0.117202518553096,3.93871022825187e-06
"USP37",2.00723186334003e-06,-0.563890385270888,0,0.201,0.0734666934301084,0.0112053223756077,-0.680454336434374,0,0.201,1,0.0112053223756077,4.0144596977003e-06
"AC090825.1",2.00723188468006e-06,-0.724113945914459,0,0.201,0.0734666942111749,0.0670835390464779,-0.505739684525712,0.038,0.174,1,0.0670835390464779,4.01445974038028e-06
"SPECC1",2.00723188468006e-06,-0.997314874726777,0,0.201,0.0734666942111749,0.0793386932994726,-0.929610093275773,0.038,0.163,1,0.0793386932994726,4.01445974038028e-06
"TCP11L2",2.01746440549337e-06,-0.490986681022661,0.054,0.296,0.0738412147054628,0.00729055223575812,-0.591774848193226,0,0.22,1,0.00729055223575812,4.03492474082412e-06
"ACBD3",2.02406179583607e-06,-0.469309328737578,0.011,0.222,0.0740826857893958,0.0147401536202996,-0.713291968698742,0.038,0.248,1,0.0147401536202996,4.04811949484598e-06
"MERTK",2.03254087473743e-06,-1.64412811379845,0.011,0.217,0.0743930285562648,0.00746174733784971,-1.36662337081444,0,0.219,1,0.00746174733784971,4.06507761825246e-06
"DYSF",2.04124511590349e-06,-0.696571328765322,0.011,0.221,0.0747116124871835,0.011156206590826,-0.830907509896625,0.038,0.255,1,0.011156206590826,4.08248606512535e-06
"RCBTB2",2.04581699010925e-06,-0.641432508989213,0,0.2,0.0748789476549886,0.0408464917169564,-0.525374585486866,0,0.14,1,0.0408464917169564,4.09162979485134e-06
"AC011287.1",2.04581706619715e-06,-1.6179217958485,0,0.2,0.0748789504398819,0.00300826155034308,-1.81810224236971,0,0.259,1,0.00300826155034308,4.09162994702683e-06
"NDUFAF3",2.04905215071325e-06,1.68939312883494,0.315,0.171,0.0749973577682556,0.353809526763885,0.858060658772337,0.154,0.108,1,0.353809526763885,4.09810010281178e-06
"MEF2D",2.08094673081591e-06,-0.55149884133497,0.033,0.258,0.0761647312945931,0.625079828866977,0.285555431254668,0.154,0.21,1,0.625079828866977,4.16188913129252e-06
"NT5DC1",2.08211376323759e-06,-0.611816808029056,0.065,0.309,0.076207445848259,0.00131890776673423,-1.02854043115161,0,0.292,1,0.00131890776673423,4.16422319127745e-06
"TRAPPC11",2.14377676036852e-06,-0.404505753332692,0.022,0.242,0.0784643732062484,0.0297785554694687,-0.383495392333007,0.038,0.225,1,0.0297785554694687,4.28754892495825e-06
"EPM2A",2.16596529998403e-06,-0.601921430395735,0,0.2,0.0792764959447154,0.00873849085481895,-0.589618447117594,0,0.212,1,0.00873849085481895,4.33192590856237e-06
"PDZRN3",2.18261922866427e-06,-1.19915095189341,0.033,0.253,0.079886046388341,0.00341996861710028,-1.69058336328953,0.038,0.312,1,0.00341996861710028,4.36523369350185e-06
